,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3107.00000,2579.00000,528.00000,523.00000,250.00000,-76.00000,849.00000,-321.00000,-64.00000,-385.00000,61.00000,-446.00000,-446.00000,-446.00000,-105.00000,-321.00000,318.00000,318.00000,-1.40000,-1.40000
2022-09-30,3736.00000,2755.00000,981.00000,552.00000,247.00000,-24.00000,823.00000,158.00000,-74.00000,84.00000,57.00000,27.00000,27.00000,27.00000,377.00000,158.00000,316.00000,319.00000,0.09000,0.08000
2022-06-30,4528.00000,3083.00000,1445.00000,598.00000,266.00000,-19.00000,883.00000,562.00000,-51.00000,511.00000,210.00000,301.00000,301.00000,301.00000,793.00000,562.00000,312.00000,316.00000,0.95000,0.95000
2022-03-31,4381.00000,3200.00000,1181.00000,572.00000,281.00000,-4.00000,857.00000,324.00000,-62.00000,262.00000,237.00000,25.00000,25.00000,25.00000,553.00000,324.00000,313.00000,316.00000,0.08000,0.08000
2021-12-31,4833.00000,3250.00000,1583.00000,575.00000,279.00000,-2.00000,856.00000,727.00000,-81.00000,646.00000,82.00000,564.00000,564.00000,564.00000,980.00000,727.00000,312.00000,315.00000,1.81000,1.79000
2021-09-30,5051.00000,3386.00000,1665.00000,578.00000,291.00000,-18.00000,887.00000,778.00000,-74.00000,704.00000,94.00000,610.00000,610.00000,610.00000,1038.00000,778.00000,310.00000,316.00000,1.97000,1.93000
2021-06-30,4920.00000,3354.00000,1566.00000,598.00000,297.00000,4.00000,891.00000,675.00000,-79.00000,596.00000,-26.00000,622.00000,622.00000,622.00000,936.00000,675.00000,305.00000,309.00000,2.05000,2.03000
2021-03-31,4137.00000,3046.00000,1091.00000,555.00000,287.00000,68.00000,774.00000,317.00000,-68.00000,249.00000,52.00000,197.00000,197.00000,197.00000,578.00000,317.00000,306.00000,313.00000,0.64000,0.63000
2020-12-31,3943.00000,2983.00000,960.00000,535.00000,265.00000,-2.00000,802.00000,158.00000,-73.00000,85.00000,23.00000,62.00000,62.00000,62.00000,504.00000,158.00000,305.00000,307.00000,0.20000,0.20000
2020-09-30,3922.00000,3018.00000,904.00000,555.00000,256.00000,-23.00000,834.00000,70.00000,-73.00000,-3.00000,57.00000,-60.00000,-60.00000,-60.00000,454.00000,70.00000,303.00000,303.00000,-0.20000,-0.20000
2020-06-30,4287.00000,3204.00000,1083.00000,546.00000,269.00000,-7.00000,822.00000,261.00000,-76.00000,185.00000,37.00000,148.00000,148.00000,148.00000,648.00000,261.00000,298.00000,298.00000,0.50000,0.50000
2020-03-31,4175.00000,3170.00000,1005.00000,563.00000,281.00000,-8.00000,852.00000,153.00000,-107.00000,46.00000,29.00000,17.00000,17.00000,17.00000,547.00000,153.00000,299.00000,303.00000,0.06000,0.06000
2019-12-31,4234.00000,3299.00000,935.00000,578.00000,298.00000,-9.00000,885.00000,50.00000,-90.00000,-40.00000,99.00000,-139.00000,-139.00000,-139.00000,459.00000,50.00000,298.00000,298.00000,-0.47000,-0.47000
2019-09-30,4040.00000,3282.00000,758.00000,574.00000,305.00000,-8.00000,887.00000,-129.00000,-108.00000,-237.00000,39.00000,-276.00000,-276.00000,-276.00000,287.00000,-129.00000,296.00000,296.00000,-0.93000,-0.93000
2019-06-30,3634.00000,3169.00000,465.00000,523.00000,299.00000,-24.00000,846.00000,-381.00000,-93.00000,-474.00000,-277.00000,-197.00000,-197.00000,-197.00000,45.00000,-381.00000,292.00000,292.00000,-0.66000,-0.62000
2019-03-31,3674.00000,3095.00000,579.00000,544.00000,353.00000,-76.00000,973.00000,-394.00000,-83.00000,-477.00000,104.00000,-581.00000,-581.00000,-581.00000,59.00000,-394.00000,292.00000,292.00000,-1.99000,-1.99000
2018-12-31,4233.00000,3189.00000,1044.00000,539.00000,309.00000,-20.00000,868.00000,176.00000,-95.00000,81.00000,568.00000,-487.00000,-487.00000,-487.00000,658.00000,176.00000,290.00000,290.00000,-1.68000,-1.68000
2018-09-30,5028.00000,3364.00000,1664.00000,576.00000,356.00000,-46.00000,978.00000,686.00000,-103.00000,583.00000,72.00000,511.00000,511.00000,511.00000,1175.00000,686.00000,292.00000,298.00000,1.75000,1.71000
2018-06-30,5117.00000,3265.00000,1852.00000,577.00000,352.00000,-80.00000,1009.00000,843.00000,-114.00000,729.00000,-27.00000,756.00000,756.00000,756.00000,1345.00000,843.00000,297.00000,307.00000,2.54000,2.55000
2018-03-31,5013.00000,3086.00000,1927.00000,602.00000,376.00000,-35.00000,1013.00000,914.00000,-1042.00000,-128.00000,-189.00000,61.00000,61.00000,61.00000,1598.00000,914.00000,298.00000,308.00000,0.20000,0.20000
2017-12-31,5336.00000,3323.00000,2013.00000,629.00000,381.00000,-48.00000,1058.00000,955.00000,-181.00000,774.00000,1597.00000,-823.00000,-823.00000,-823.00000,1503.00000,955.00000,296.00000,296.00000,-2.78000,-2.78000
2017-09-30,5181.00000,3268.00000,1913.00000,592.00000,364.00000,-52.00000,1008.00000,905.00000,-195.00000,710.00000,29.00000,681.00000,681.00000,681.00000,1448.00000,905.00000,295.00000,306.00000,2.31000,2.23000
2017-06-30,4842.00000,3161.00000,1681.00000,604.00000,345.00000,-80.00000,1029.00000,652.00000,-237.00000,415.00000,135.00000,280.00000,280.00000,280.00000,1208.00000,652.00000,288.00000,296.00000,0.98000,0.99000
2017-03-31,4649.00000,3126.00000,1523.00000,613.00000,346.00000,-39.00000,998.00000,525.00000,-221.00000,304.00000,56.00000,248.00000,248.00000,248.00000,1102.00000,525.00000,289.00000,299.00000,0.86000,0.83000
2016-12-31,4888.00000,3355.00000,1533.00000,585.00000,358.00000,-45.00000,988.00000,545.00000,-224.00000,321.00000,86.00000,235.00000,235.00000,235.00000,1070.00000,545.00000,286.00000,294.00000,0.82000,0.80000
2016-09-30,4714.00000,3379.00000,1335.00000,639.00000,396.00000,-68.00000,1103.00000,232.00000,-503.00000,-271.00000,95.00000,-366.00000,-366.00000,-366.00000,987.00000,232.00000,285.00000,285.00000,-1.28000,-1.28000
2016-06-30,3495.00000,2674.00000,821.00000,494.00000,400.00000,-122.00000,1016.00000,-195.00000,-290.00000,-485.00000,-119.00000,-366.00000,-366.00000,-366.00000,261.00000,-195.00000,239.00000,242.00000,-1.62000,-1.60000
2016-03-31,2822.00000,2069.00000,753.00000,359.00000,166.00000,-140.00000,665.00000,88.00000,-8.00000,80.00000,6.00000,74.00000,74.00000,74.00000,335.00000,88.00000,233.00000,234.00000,0.32000,0.32000
2015-12-31,3317.00000,2411.00000,906.00000,389.00000,239.00000,-27.00000,655.00000,251.00000,-7.00000,244.00000,-7.00000,251.00000,251.00000,251.00000,504.00000,251.00000,232.00000,234.00000,1.08000,1.07000
2015-09-30,3360.00000,2405.00000,955.00000,385.00000,192.00000,-56.00000,633.00000,322.00000,-8.00000,314.00000,31.00000,283.00000,283.00000,283.00000,559.00000,322.00000,231.00000,234.00000,1.23000,1.21000
2015-06-30,3191.00000,2261.00000,930.00000,381.00000,205.00000,-89.00000,675.00000,255.00000,-8.00000,247.00000,27.00000,220.00000,220.00000,220.00000,505.00000,255.00000,232.00000,237.00000,0.96000,0.95000
2015-03-31,3550.00000,2518.00000,1032.00000,402.00000,199.00000,-10.00000,611.00000,421.00000,-9.00000,412.00000,28.00000,384.00000,384.00000,384.00000,706.00000,421.00000,231.00000,236.00000,1.66000,1.63000
2014-12-31,3888.00000,2778.00000,1110.00000,426.00000,164.00000,-54.00000,644.00000,466.00000,-8.00000,458.00000,20.00000,438.00000,438.00000,438.00000,756.00000,466.00000,233.00000,238.00000,1.88000,1.84000
2014-09-30,3943.00000,2794.00000,1149.00000,437.00000,220.00000,-23.00000,680.00000,469.00000,-9.00000,460.00000,37.00000,423.00000,423.00000,423.00000,758.00000,469.00000,234.00000,240.00000,1.81000,1.76000
2014-06-30,3651.00000,2622.00000,1029.00000,426.00000,254.00000,3.00000,677.00000,352.00000,-5.00000,347.00000,30.00000,317.00000,317.00000,317.00000,660.00000,352.00000,235.00000,242.00000,1.36000,1.31000
2014-03-31,3703.00000,2627.00000,1076.00000,418.00000,201.00000,-38.00000,657.00000,419.00000,-13.00000,406.00000,31.00000,375.00000,375.00000,375.00000,726.00000,419.00000,235.00000,242.00000,1.60000,1.55000
2013-12-31,3972.00000,2816.00000,1156.00000,416.00000,226.00000,-36.00000,678.00000,478.00000,-11.00000,467.00000,37.00000,430.00000,430.00000,430.00000,795.00000,478.00000,236.00000,243.00000,1.82000,1.77000
2013-09-30,3804.00000,2705.00000,1099.00000,401.00000,132.00000,-24.00000,557.00000,542.00000,-10.00000,532.00000,37.00000,495.00000,495.00000,495.00000,854.00000,542.00000,236.00000,242.00000,2.10000,2.05000
2013-06-30,3728.00000,2678.00000,1050.00000,402.00000,180.00000,-689.00000,1271.00000,-221.00000,-9.00000,-230.00000,35.00000,-265.00000,-265.00000,-265.00000,81.00000,-221.00000,241.00000,246.00000,-1.06000,-1.04000
2013-03-31,3764.00000,2703.00000,1061.00000,396.00000,185.00000,-63.00000,644.00000,417.00000,-11.00000,406.00000,15.00000,391.00000,391.00000,391.00000,726.00000,417.00000,239.00000,245.00000,1.64000,1.60000
2012-12-31,3824.00000,2765.00000,1059.00000,378.00000,162.00000,-41.00000,581.00000,478.00000,-10.00000,468.00000,133.00000,335.00000,335.00000,335.00000,787.00000,478.00000,242.00000,246.00000,1.38000,1.36000
2012-09-30,4035.00000,2842.00000,1193.00000,396.00000,179.00000,-26.00000,601.00000,592.00000,-14.00000,578.00000,59.00000,519.00000,519.00000,519.00000,905.00000,592.00000,246.00000,252.00000,2.11000,2.06000
2012-06-30,4754.00000,3282.00000,1472.00000,406.00000,178.00000,-80.00000,664.00000,808.00000,-7.00000,801.00000,56.00000,745.00000,745.00000,745.00000,1147.00000,808.00000,241.00000,245.00000,3.04000,3.00000
2012-03-31,3035.00000,2058.00000,977.00000,265.00000,155.00000,-15.00000,435.00000,542.00000,-4.00000,538.00000,55.00000,483.00000,483.00000,483.00000,730.00000,542.00000,241.00000,246.00000,2.00000,1.96000
2011-12-31,1995.00000,1347.00000,648.00000,191.00000,96.00000,-199.00000,486.00000,162.00000,-2.00000,160.00000,15.00000,145.00000,145.00000,145.00000,302.00000,162.00000,234.00000,237.00000,0.62000,0.61000
2011-09-30,2694.00000,2153.00000,541.00000,193.00000,89.00000,,282.00000,259.00000,-1.00000,258.00000,19.00000,239.00000,239.00000,239.00000,417.00000,259.00000,233.00000,237.00000,1.03000,1.01000
2011-06-30,2403.00000,1934.00000,469.00000,188.00000,84.00000,,297.00000,172.00000,-1.00000,171.00000,13.00000,158.00000,158.00000,158.00000,322.00000,172.00000,231.00000,235.00000,0.67000,0.67000
2011-03-31,2252.00000,1842.00000,410.00000,179.00000,73.00000,,252.00000,158.00000,1.00000,159.00000,13.00000,146.00000,146.00000,146.00000,309.00000,158.00000,232.00000,236.00000,0.63000,0.62000
2010-12-31,2475.00000,2000.00000,475.00000,169.00000,66.00000,0.00000,235.00000,240.00000,-1.00000,239.00000,14.00000,225.00000,225.00000,225.00000,391.00000,240.00000,230.00000,235.00000,0.98000,0.96000
2010-09-30,2396.00000,1959.00000,437.00000,167.00000,59.00000,,226.00000,211.00000,,211.00000,14.00000,197.00000,197.00000,197.00000,361.00000,211.00000,230.00000,234.00000,0.86000,0.84000
2010-06-30,2382.00000,1847.00000,535.00000,155.00000,88.00000,,243.00000,292.00000,,292.00000,27.00000,265.00000,265.00000,265.00000,426.00000,292.00000,228.00000,233.00000,1.14000,1.12000
2010-03-31,2641.00000,1976.00000,665.00000,160.00000,64.00000,,224.00000,441.00000,-1.00000,440.00000,40.00000,400.00000,400.00000,400.00000,570.00000,441.00000,229.00000,234.00000,1.75000,1.71000
2009-12-31,2619.00000,1932.00000,687.00000,154.00000,60.00000,,214.00000,473.00000,-2.00000,471.00000,42.00000,429.00000,429.00000,429.00000,599.00000,473.00000,227.00000,232.00000,1.89000,1.85000
2009-09-30,2208.00000,1694.00000,514.00000,142.00000,53.00000,,195.00000,319.00000,-2.00000,317.00000,29.00000,288.00000,288.00000,288.00000,440.00000,319.00000,225.00000,230.00000,1.28000,1.25000
2009-06-30,1929.00000,1559.00000,370.00000,132.00000,53.00000,,162.00000,208.00000,-2.00000,206.00000,11.00000,195.00000,195.00000,195.00000,329.00000,208.00000,222.00000,226.00000,0.89000,0.87000
2009-03-31,1592.00000,1339.00000,253.00000,125.00000,49.00000,,192.00000,61.00000,-3.00000,58.00000,8.00000,50.00000,50.00000,50.00000,180.00000,61.00000,223.00000,226.00000,0.22000,0.22000
