,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4578.00000,3316.00000,1262.00000,767.00000,,767.00000,495.00000,38.00000,533.00000,116.00000,417.00000,417.00000,,416.00000,,495.00000,190.70000,192.10000,2.18000,2.17000
2022-09-30,4246.00000,3052.00000,1194.00000,742.00000,,742.00000,452.00000,-773.00000,-321.00000,-20.00000,-301.00000,-301.00000,,-300.00000,684.00000,452.00000,191.30000,191.30000,-1.56000,-1.56000
2022-06-30,4135.00000,2907.00000,1228.00000,744.00000,,744.00000,484.00000,41.00000,525.00000,55.00000,470.00000,470.00000,,471.00000,717.00000,484.00000,192.10000,194.00000,2.45000,2.42000
2022-03-31,4103.00000,2892.00000,1211.00000,713.00000,,713.00000,498.00000,38.00000,536.00000,61.00000,475.00000,475.00000,,475.00000,730.00000,498.00000,193.20000,195.10000,2.46000,2.44000
2021-12-31,4350.00000,3053.00000,1297.00000,795.00000,,795.00000,502.00000,86.00000,588.00000,104.00000,484.00000,484.00000,,484.00000,990.00000,502.00000,201.30000,203.20000,2.47000,2.44000
2021-09-30,4229.00000,2921.00000,1308.00000,793.00000,,793.00000,515.00000,71.00000,586.00000,107.00000,479.00000,479.00000,,481.00000,754.00000,515.00000,199.50000,201.60000,2.41000,2.39000
2021-06-30,4668.00000,3251.00000,1417.00000,891.00000,,891.00000,526.00000,56.00000,582.00000,169.00000,413.00000,413.00000,,413.00000,759.00000,526.00000,203.60000,205.60000,2.03000,2.01000
2021-03-31,4567.00000,3213.00000,1354.00000,801.00000,,801.00000,553.00000,-26.00000,527.00000,60.00000,467.00000,467.00000,-1.00000,468.00000,804.00000,553.00000,206.70000,208.50000,2.26000,2.25000
2020-12-31,4660.00000,3261.00000,1399.00000,831.00000,,831.00000,568.00000,-321.00000,247.00000,63.00000,184.00000,184.00000,,193.00000,1599.00000,568.00000,214.00000,215.90000,0.92000,0.92000
2020-09-30,4463.00000,3152.00000,1311.00000,817.00000,,817.00000,494.00000,24.00000,518.00000,87.00000,431.00000,431.00000,-1.00000,426.00000,747.00000,494.00000,213.40000,215.10000,2.00000,1.98000
2020-06-30,4445.00000,3175.00000,1270.00000,855.00000,,855.00000,415.00000,-79.00000,336.00000,58.00000,278.00000,278.00000,,283.00000,700.00000,415.00000,215.90000,217.80000,1.31000,1.30000
2020-03-31,4626.00000,3298.00000,1328.00000,812.00000,,812.00000,516.00000,-295.00000,221.00000,26.00000,195.00000,195.00000,-1.00000,217.00000,746.00000,516.00000,217.30000,219.30000,1.00000,0.99000
2019-12-31,,,,,,,,,,,,,,,,,,,,0.00000
2019-09-30,4431.00000,3242.00000,1189.00000,999.00000,229.00000,770.00000,419.00000,21.00000,440.00000,5.00000,435.00000,435.00000,,429.00000,620.00000,419.00000,222.60000,225.40000,1.93000,1.90000
2019-06-30,1865.00000,1223.00000,642.00000,349.00000,,349.00000,293.00000,9.00000,302.00000,33.00000,269.00000,269.00000,-1.00000,268.00000,358.00000,293.00000,118.30000,121.10000,2.26000,2.20000
2019-03-31,1728.00000,1139.00000,589.00000,310.00000,,310.00000,279.00000,4.00000,283.00000,40.00000,243.00000,243.00000,,243.00000,343.00000,279.00000,117.90000,120.30000,2.06000,2.02000
2018-12-31,1666.00000,1095.00000,571.00000,,,,1666.00000,,271.00000,46.00000,,225.00000,,225.00000,1730.00000,,117.70000,120.00000,1.91000,1.87000
2018-09-30,1542.00000,1010.00000,532.00000,279.00000,,279.00000,253.00000,4.00000,257.00000,41.00000,216.00000,216.00000,-3.00000,213.00000,253.00000,253.00000,117.90000,120.60000,1.81000,1.77000
2018-06-30,,,,,,,,,,,,,,,,,,,,0.00000
2018-03-31,1562.00000,1028.00000,534.00000,331.00000,,331.00000,203.00000,5.00000,208.00000,10.00000,198.00000,198.00000,-2.00000,196.00000,395.00000,203.00000,118.40000,121.00000,1.65000,1.62000
2017-12-31,1535.00000,1022.00000,513.00000,,,,1535.00000,,225.00000,94.00000,,131.00000,,131.00000,1600.00000,,118.50000,120.90000,1.10000,1.08000
2017-09-30,1410.00000,919.00000,491.00000,268.00000,,268.00000,223.00000,5.00000,228.00000,63.00000,165.00000,165.00000,-6.00000,159.00000,223.00000,223.00000,119.10000,121.20000,1.33000,1.31000
2017-06-30,,,,,,,,,,,,,,,,,,,,0.00000
2017-03-31,1489.00000,958.00000,531.00000,256.00000,,256.00000,275.00000,-42.00000,233.00000,69.00000,164.00000,164.00000,-79.00000,85.00000,514.00000,275.00000,122.60000,124.50000,0.70000,0.69000
2016-12-31,1449.00000,920.00000,529.00000,,,,1449.00000,,235.00000,72.00000,,163.00000,14.00000,177.00000,1530.00000,,123.70000,125.40000,1.42000,1.40000
2016-09-30,1420.00000,897.00000,523.00000,277.00000,,277.00000,246.00000,-43.00000,203.00000,58.00000,145.00000,145.00000,15.00000,160.00000,246.00000,246.00000,123.90000,125.50000,1.29000,1.27000
2016-06-30,,,,,,,,,,,,,,,,,,,,0.00000
2016-03-31,1550.00000,1009.00000,541.00000,273.00000,,273.00000,268.00000,-47.00000,221.00000,62.00000,159.00000,159.00000,9.00000,168.00000,530.00000,268.00000,124.00000,125.10000,1.35000,1.34000
2015-12-31,1748.00000,1203.00000,545.00000,,,,1748.00000,,282.00000,85.00000,,197.00000,-349.00000,-152.00000,1834.00000,,123.80000,124.90000,-1.23000,-1.22000
2015-09-30,1811.00000,1220.00000,591.00000,329.00000,,329.00000,262.00000,-46.00000,216.00000,68.00000,148.00000,148.00000,,148.00000,262.00000,262.00000,123.50000,124.70000,1.20000,1.18000
2015-06-30,,,,,,,,,,,,,,,,,,,,0.00000
2015-03-31,1187.00000,754.00000,433.00000,220.00000,,220.00000,213.00000,-34.00000,179.00000,53.00000,126.00000,126.00000,,126.00000,377.00000,213.00000,103.70000,104.80000,1.21000,1.20000
2014-12-31,1206.00000,808.00000,398.00000,,,,1206.00000,,189.00000,50.00000,,139.00000,,139.00000,1259.00000,,103.90000,104.90000,1.34000,1.32000
2014-09-30,1155.00000,762.00000,393.00000,195.00000,,195.00000,198.00000,-22.00000,176.00000,51.00000,125.00000,125.00000,,125.00000,198.00000,198.00000,104.60000,105.80000,1.19000,1.18000
2014-06-30,,,,,,,,,,,,,,,,,,,,0.00000
2014-03-31,1267.50000,841.00000,426.50000,203.20000,,203.20000,223.30000,-22.30000,201.00000,63.90000,137.10000,137.10000,4.10000,141.40000,371.90010,223.30000,106.20000,107.40000,1.32000,1.31000
2013-12-31,1223.20000,795.40000,427.79990,,,,1223.20000,,203.30000,66.20000,,137.10000,-1.00000,136.20000,1273.60000,,106.30000,107.30000,1.27000,1.26000
2013-09-30,1191.90000,774.50000,417.40000,207.80000,,207.80000,209.60000,-21.80000,187.80000,60.40000,127.40000,127.40000,-1.70000,125.80000,209.60000,209.60000,106.40000,107.30000,1.17000,1.16000
2013-06-30,,,,,,,,,,,,,,,,,,,,0.00000
2013-03-31,1203.70000,803.50000,400.20000,202.50000,,202.50000,197.70000,-27.30000,170.40000,45.80000,124.60000,124.60000,-30.30000,94.80000,361.99990,197.70000,110.60000,111.20000,0.85000,0.85000
2012-12-31,1286.90000,845.40000,441.50000,,,,1286.90000,,200.20000,61.70000,,138.50000,-93.70000,48.50000,1342.30000,,112.30000,112.90000,0.43000,0.43000
2012-09-30,1261.50000,848.30000,413.20000,198.20000,,198.20000,215.00000,-27.40000,187.60000,59.30000,128.30000,128.30000,-214.30000,-85.80000,215.00000,215.00000,111.90000,112.60000,-0.77000,-0.77000
