,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,3060.00000,2497.00000,563.00000,58.00000,-443.00000,1278.00000,-715.00000,,-890.00000,79.00000,-969.00000,-986.00000,,-903.00000,-462.00000,-715.00000,668.00000,668.00000,-1.35000,-1.30000
2022-09-30,3627.00000,2735.00000,892.00000,51.00000,-224.00000,275.00000,617.00000,,617.00000,145.00000,472.00000,446.00000,,421.00000,883.00000,617.00000,668.00000,711.00000,0.63000,0.59000
2022-06-30,3078.00000,2515.00000,563.00000,46.00000,-677.00000,723.00000,-160.00000,,-160.00000,-19.00000,-141.00000,-136.00000,,-179.00000,104.00000,-160.00000,668.00000,668.00000,-0.27000,-0.27000
2022-03-31,2852.00000,2322.00000,530.00000,52.00000,-214.00000,266.00000,264.00000,,264.00000,60.00000,204.00000,171.00000,,115.00000,534.00000,264.00000,668.00000,711.00000,0.17000,0.16000
2021-12-31,2770.00000,2211.00000,559.00000,36.00000,-2052.00000,2088.00000,-1529.00000,,-1529.00000,-208.00000,-1321.00000,-1330.00000,,-632.00000,-1268.00000,-1529.00000,666.00000,666.00000,-0.95000,-0.91000
2021-09-30,3036.00000,2276.00000,760.00000,39.00000,-135.00000,174.00000,586.00000,,586.00000,126.00000,460.00000,485.00000,,343.00000,843.00000,586.00000,667.00000,711.00000,0.52000,0.48000
2021-06-30,2700.00000,1972.00000,728.00000,45.00000,-813.00000,858.00000,-130.00000,,-130.00000,-59.00000,-71.00000,-81.00000,4.00000,28.00000,133.00000,-130.00000,666.00000,671.00000,0.04000,0.04000
2021-03-31,2635.00000,1971.00000,664.00000,46.00000,-609.00000,655.00000,9.00000,,9.00000,8.00000,1.00000,-29.00000,,-148.00000,284.00000,9.00000,666.00000,666.00000,-0.22000,-0.22000
2020-12-31,2560.00000,1654.00000,906.00000,46.00000,-281.00000,327.00000,579.00000,,579.00000,161.00000,418.00000,401.00000,,318.00000,844.00000,579.00000,665.00000,668.00000,0.47000,0.47000
2020-09-30,2545.00000,1789.00000,756.00000,41.00000,-1231.00000,1272.00000,-516.00000,,-516.00000,-147.00000,-369.00000,-481.00000,,-333.00000,-252.00000,-516.00000,665.00000,665.00000,-0.50000,-0.50000
2020-06-30,2217.00000,1693.00000,524.00000,40.00000,-221.00000,261.00000,263.00000,-158.00000,105.00000,113.00000,-8.00000,0.00000,3.00000,-83.00000,534.00000,263.00000,665.00000,665.00000,-0.12000,-0.12000
2020-03-31,2338.00000,1831.00000,507.00000,38.00000,-105.00000,143.00000,364.00000,-44.00000,320.00000,89.00000,231.00000,229.00000,,144.00000,632.00000,364.00000,664.00000,668.00000,0.22000,0.22000
2019-12-31,2431.00000,1871.00000,560.00000,60.00000,-303.00000,363.00000,197.00000,,105.00000,50.00000,55.00000,-120.00000,,-78.00000,468.00000,197.00000,664.00000,667.00000,-0.11370,-0.12000
2019-09-30,2625.00000,1924.00000,701.00000,41.00000,-236.00000,277.00000,424.00000,,424.00000,130.00000,294.00000,298.00000,,210.00000,686.00000,424.00000,664.00000,667.00000,0.32000,0.32000
2019-06-30,2483.00000,1981.00000,502.00000,49.00000,-335.00000,384.00000,118.00000,,118.00000,57.00000,61.00000,66.00000,1.00000,17.00000,384.00000,118.00000,664.00000,667.00000,0.02000,0.02000
2019-03-31,2650.00000,2064.00000,586.00000,46.00000,-186.00000,232.00000,354.00000,,354.00000,115.00000,239.00000,233.00000,,154.00000,600.00000,354.00000,663.00000,667.00000,0.23000,0.23000
2018-12-31,2622.00000,1976.00000,646.00000,58.00000,-95.00000,153.00000,493.00000,,346.00000,199.00000,147.00000,155.00000,26.00000,128.00000,726.00000,493.00000,662.00000,665.00000,0.19000,0.19000
2018-09-30,2837.00000,2166.00000,671.00000,43.00000,-296.00000,339.00000,332.00000,,332.00000,146.00000,186.00000,192.00000,-1.00000,101.00000,590.00000,332.00000,662.00000,665.00000,0.15000,0.15000
2018-06-30,2537.00000,1937.00000,600.00000,35.00000,-223.00000,258.00000,342.00000,,342.00000,132.00000,210.00000,224.00000,192.00000,290.00000,600.00000,342.00000,661.00000,664.00000,0.44000,0.44000
2018-03-31,2740.00000,2084.00000,656.00000,56.00000,398.00000,-342.00000,998.00000,,998.00000,231.00000,767.00000,778.00000,-1.00000,684.00000,1252.00000,998.00000,661.00000,663.00000,1.04000,1.03000
2017-12-31,2643.00000,1998.00000,645.00000,60.00000,-501.00000,561.00000,84.00000,,84.00000,744.00000,-660.00000,-622.00000,-664.00000,-1342.00000,369.00000,84.00000,660.00000,660.00000,-2.03000,-2.03000
2017-09-30,2693.00000,2053.00000,640.00000,52.00000,-284.00000,336.00000,304.00000,,304.00000,93.00000,211.00000,235.00000,26.00000,152.00000,607.00000,304.00000,660.00000,663.00000,0.23000,0.23000
2017-06-30,2613.00000,1990.00000,623.00000,49.00000,-348.00000,397.00000,226.00000,,226.00000,86.00000,140.00000,142.00000,8.00000,53.00000,516.00000,226.00000,660.00000,662.00000,0.08000,0.08000
2017-03-31,2581.00000,2024.00000,557.00000,54.00000,-346.00000,400.00000,157.00000,,157.00000,67.00000,90.00000,97.00000,1.00000,-24.00000,448.00000,157.00000,659.00000,659.00000,-0.04000,-0.04000
2016-12-31,239.00000,-373.00000,612.00000,59.00000,-809.00000,868.00000,-256.00000,,-258.00000,-132.00000,-126.00000,-114.00000,-579.00000,-949.00000,43.00000,-256.00000,660.00000,660.00000,-1.44000,-1.44000
2016-09-30,3542.00000,2854.00000,688.00000,40.00000,-354.00000,394.00000,294.00000,,294.00000,75.00000,219.00000,230.00000,-1.00000,175.00000,585.00000,294.00000,659.00000,662.00000,0.26000,0.26000
2016-06-30,3229.00000,2655.00000,574.00000,47.00000,-549.00000,596.00000,-22.00000,,-22.00000,-7.00000,-15.00000,-8.00000,-379.00000,-482.00000,274.00000,-22.00000,659.00000,659.00000,-0.73000,-0.73000
2016-03-31,3271.00000,2762.00000,509.00000,48.00000,-288.00000,336.00000,173.00000,,173.00000,96.00000,77.00000,83.00000,-9.00000,126.00000,463.00000,173.00000,661.00000,663.00000,0.19000,0.19000
2015-12-31,98.00000,-424.00000,522.00000,46.00000,-61.00000,,98.00000,,98.00000,150.00000,-52.00000,-44.00000,85.00000,-85.00000,362.00000,98.00000,687.00000,689.00000,-0.12000,-0.12000
2015-09-30,3522.00000,2857.00000,665.00000,45.00000,-460.00000,505.00000,160.00000,,160.00000,43.00000,117.00000,198.00000,5.00000,180.00000,443.00000,160.00000,679.00000,682.00000,0.27000,0.26000
2015-06-30,3656.00000,2901.00000,755.00000,50.00000,-309.00000,359.00000,396.00000,,396.00000,123.00000,273.00000,274.00000,-10.00000,69.00000,695.00000,396.00000,693.00000,695.00000,0.10000,0.10000
2015-03-31,3984.00000,3263.00000,721.00000,55.00000,-331.00000,386.00000,335.00000,,335.00000,96.00000,239.00000,254.00000,,142.00000,633.00000,335.00000,704.00000,706.00000,0.20000,0.20000
2014-12-31,3110.00000,2510.00000,600.00000,39.00000,-182.00000,231.00000,369.00000,-68.00000,301.00000,68.00000,233.00000,213.00000,85.00000,206.00000,677.00000,369.00000,720.00000,724.00000,0.29000,0.29000
