,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,6016.00000,3540.00000,2476.00000,475.00000,-1198.00000,1691.00000,785.00000,-53.00000,732.00000,143.00000,589.00000,589.00000,,584.00000,,785.00000,317.50000,322.60000,1.84000,1.81000
2022-09-30,5580.00000,3408.00000,2172.00000,467.00000,-1203.00000,1688.00000,484.00000,-53.00000,431.00000,92.00000,339.00000,339.00000,,333.00000,605.00000,484.00000,322.10000,326.30000,1.03000,1.02000
2022-06-30,5373.00000,3076.00000,2297.00000,453.00000,-1222.00000,1692.00000,605.00000,-53.00000,552.00000,110.00000,442.00000,442.00000,,437.00000,244.00000,605.00000,327.40000,331.80000,1.33000,1.32000
2022-03-31,5393.00000,3118.00000,2275.00000,440.00000,-1207.00000,1665.00000,610.00000,-67.00000,543.00000,98.00000,445.00000,445.00000,,440.00000,1218.00000,610.00000,332.30000,337.30000,1.32000,1.30000
2021-12-31,5816.00000,3173.00000,2643.00000,428.00000,-1233.00000,1679.00000,964.00000,-64.00000,900.00000,171.00000,729.00000,729.00000,,724.00000,1136.00000,964.00000,349.10000,354.10000,2.11000,2.08000
2021-09-30,5686.00000,3420.00000,2266.00000,419.00000,-1200.00000,1637.00000,629.00000,-46.00000,583.00000,101.00000,482.00000,482.00000,,476.00000,771.00000,629.00000,345.60000,350.70000,1.38000,1.36000
2021-06-30,5589.00000,2786.00000,2803.00000,417.00000,-1202.00000,1636.00000,1167.00000,-57.00000,1110.00000,205.00000,905.00000,905.00000,,900.00000,872.00000,1167.00000,353.70000,358.50000,2.54000,2.51000
2021-03-31,5299.00000,3350.00000,1949.00000,416.00000,-1144.00000,1578.00000,371.00000,-68.00000,303.00000,54.00000,249.00000,249.00000,,244.00000,961.00000,371.00000,358.20000,362.20000,0.68000,0.67000
2020-12-31,5328.00000,3080.00000,2248.00000,419.00000,-1086.00000,1522.00000,726.00000,-74.00000,652.00000,115.00000,537.00000,537.00000,,532.00000,-370.00000,726.00000,358.30000,360.60000,1.49000,1.47000
2020-09-30,5171.00000,2962.00000,2209.00000,421.00000,-1093.00000,1532.00000,677.00000,-145.00000,532.00000,73.00000,459.00000,459.00000,,453.00000,2096.00000,677.00000,358.30000,360.50000,1.26000,1.26000
2020-06-30,5068.00000,2847.00000,2221.00000,429.00000,-1125.00000,1572.00000,649.00000,-57.00000,592.00000,124.00000,468.00000,468.00000,,463.00000,804.00000,649.00000,358.10000,359.30000,1.29000,1.29000
2020-03-31,4956.00000,2916.00000,2040.00000,437.00000,-1176.00000,1632.00000,408.00000,-64.00000,344.00000,71.00000,273.00000,273.00000,,268.00000,532.00000,408.00000,358.50000,361.10000,0.75000,0.74000
2019-12-31,5361.00000,2939.00000,2422.00000,438.00000,-1133.00000,1590.00000,832.00000,-156.00000,676.00000,128.00000,548.00000,548.00000,,543.00000,975.00000,832.00000,360.90000,364.90000,1.50000,1.50000
2019-09-30,5347.00000,2914.00000,2433.00000,437.00000,-1167.00000,1623.00000,810.00000,-157.00000,653.00000,118.00000,535.00000,535.00000,,524.00000,936.00000,810.00000,361.40000,365.40000,1.45000,1.43000
2019-06-30,5092.00000,2934.00000,2158.00000,392.00000,-1232.00000,1639.00000,519.00000,-63.00000,456.00000,84.00000,372.00000,372.00000,,372.00000,598.00000,519.00000,361.40000,365.10000,1.03000,1.02000
2019-03-31,4940.00000,2685.00000,2255.00000,355.00000,-1048.00000,1416.00000,839.00000,-64.00000,775.00000,145.00000,630.00000,630.00000,,625.00000,929.00000,839.00000,360.00000,364.70000,1.74000,1.71000
2018-12-31,4633.00000,2946.00000,1687.00000,350.00000,-1086.00000,1450.00000,237.00000,-70.00000,167.00000,-29.00000,196.00000,196.00000,,190.00000,348.00000,237.00000,358.40000,364.10000,0.54000,0.52000
2018-09-30,4842.00000,2786.00000,2056.00000,348.00000,-1091.00000,1457.00000,599.00000,-69.00000,530.00000,103.00000,427.00000,427.00000,5.00000,432.00000,713.00000,599.00000,358.60000,364.10000,1.20000,1.19000
2018-06-30,4789.00000,2738.00000,2051.00000,344.00000,-1067.00000,1429.00000,622.00000,-85.00000,537.00000,103.00000,434.00000,434.00000,148.00000,582.00000,759.00000,622.00000,358.30000,364.20000,1.62000,1.60000
2018-03-31,4691.00000,2695.00000,1996.00000,342.00000,-1037.00000,1397.00000,599.00000,-80.00000,519.00000,91.00000,428.00000,428.00000,169.00000,597.00000,742.00000,599.00000,357.50000,363.90000,1.67000,1.64000
2017-12-31,4587.00000,2692.00000,1895.00000,342.00000,-1042.00000,1395.00000,500.00000,-78.00000,422.00000,980.00000,-558.00000,-558.00000,-3145.00000,-3703.00000,584.00000,500.00000,363.70000,363.70000,-10.17000,-10.14000
2017-09-30,4192.00000,2638.00000,1554.00000,341.00000,-952.00000,1294.00000,260.00000,-79.00000,181.00000,36.00000,145.00000,145.00000,89.00000,234.00000,382.00000,260.00000,360.20000,367.00000,0.65000,0.64000
2017-06-30,4214.00000,2420.00000,1794.00000,345.00000,-1650.00000,1996.00000,-202.00000,-79.00000,-281.00000,-129.00000,-152.00000,-152.00000,112.00000,-40.00000,-82.00000,-202.00000,366.00000,366.00000,-0.11000,-0.11000
2017-03-31,4169.00000,2424.00000,1745.00000,344.00000,-919.00000,1264.00000,481.00000,-80.00000,401.00000,98.00000,303.00000,303.00000,75.00000,378.00000,588.00000,481.00000,371.40000,378.60000,1.02000,1.00000
2016-12-31,2470.00000,1398.00000,1072.00000,232.00000,-748.00000,984.00000,88.00000,-720.00000,-632.00000,-268.00000,-364.00000,-364.00000,,-81.00000,230.00000,88.00000,387.70000,394.80000,-0.19000,-0.18000
2016-09-30,4715.00000,2780.00000,1935.00000,403.00000,-918.00000,1321.00000,614.00000,-86.00000,528.00000,90.00000,438.00000,438.00000,,438.00000,785.00000,614.00000,383.80000,390.50000,1.14000,1.12000
