,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,43999.00000,37816.00000,6183.00000,4622.00000,,4622.00000,1561.00000,-395.00000,1166.00000,-93.00000,1259.00000,1259.00000,,1289.00000,3261.00000,1561.00000,4014.00000,4014.00000,0.33000,0.34000
2022-09-30,39392.00000,34354.00000,5038.00000,4534.00000,,4534.00000,504.00000,-1629.00000,-1125.00000,-195.00000,-930.00000,-930.00000,,-827.00000,2131.00000,504.00000,4021.00000,4021.00000,-0.21000,-0.21000
2022-06-30,40190.00000,33191.00000,6999.00000,4131.00000,,4131.00000,2868.00000,-2077.00000,791.00000,153.00000,638.00000,638.00000,,667.00000,4487.00000,2868.00000,4021.00000,4052.00000,0.17000,0.16000
2022-03-31,34476.00000,29036.00000,5440.00000,4097.00000,,4097.00000,1343.00000,-5191.00000,-3848.00000,-729.00000,-3119.00000,-3119.00000,,-3110.00000,2890.00000,1343.00000,4008.00000,4008.00000,-0.78000,-0.78000
2021-12-31,37678.00000,32393.00000,5285.00000,4546.00000,,4546.00000,739.00000,10479.00000,11218.00000,-1055.00000,12273.00000,12273.00000,,12282.00000,2255.00000,739.00000,3991.00000,4034.00000,3.07000,3.05000
2021-09-30,35683.00000,30057.00000,5626.00000,4284.00000,,4284.00000,1342.00000,543.00000,1885.00000,63.00000,1822.00000,1822.00000,,1832.00000,2862.00000,1342.00000,3995.00000,4036.00000,0.46000,0.45000
2021-06-30,26752.00000,22904.00000,3848.00000,3870.00000,,3870.00000,-22.00000,757.00000,735.00000,182.00000,553.00000,553.00000,,561.00000,1160.00000,-22.00000,3992.00000,4028.00000,0.14000,0.14000
2021-03-31,36228.00000,29297.00000,6931.00000,4467.00000,,4467.00000,2464.00000,1478.00000,3942.00000,680.00000,3262.00000,3262.00000,,3262.00000,4206.00000,2464.00000,3980.00000,4016.00000,0.82000,0.81000
2020-12-31,35952.00000,33075.00000,2877.00000,5319.00000,,5319.00000,-2442.00000,-1368.00000,-3810.00000,-1019.00000,-2791.00000,-2791.00000,,-2788.00000,-717.00000,-2442.00000,3973.00000,3973.00000,-0.70000,-0.70000
2020-09-30,37501.00000,31223.00000,6278.00000,3927.00000,,3927.00000,2351.00000,405.00000,2756.00000,366.00000,2390.00000,2390.00000,,2385.00000,3871.00000,2351.00000,3976.00000,4005.00000,0.60000,0.60000
2020-06-30,19371.00000,17932.00000,1439.00000,4198.00000,,4198.00000,-2759.00000,3843.00000,1084.00000,-34.00000,1118.00000,1118.00000,,1117.00000,-689.00000,-2759.00000,3975.00000,3992.00000,0.28000,0.28000
2020-03-31,34320.00000,30522.00000,3798.00000,5356.00000,,5356.00000,-1558.00000,412.00000,-1146.00000,847.00000,-1993.00000,-1993.00000,,-1993.00000,584.00000,-1558.00000,3963.00000,3963.00000,-0.50000,-0.50000
2019-12-31,39715.00000,34812.00000,4903.00000,5360.00000,,5360.00000,-457.00000,-1979.00000,-2436.00000,-764.00000,-1672.00000,-1672.00000,,-1672.00000,1614.00000,-457.00000,3972.00000,4004.00000,-0.43000,-0.43000
2019-09-30,36990.00000,32282.00000,4708.00000,4969.00000,,4969.00000,-261.00000,242.00000,-19.00000,-442.00000,423.00000,423.00000,,425.00000,1757.00000,-261.00000,3970.00000,4007.00000,0.11000,0.11000
2019-06-30,38853.00000,33657.00000,5196.00000,5106.00000,,5106.00000,90.00000,115.00000,205.00000,55.00000,150.00000,150.00000,,148.00000,2349.00000,90.00000,3984.00000,4013.00000,0.04000,0.04000
2019-03-31,40342.00000,33942.00000,6400.00000,5198.00000,,5198.00000,1202.00000,408.00000,1610.00000,427.00000,1183.00000,1183.00000,,1146.00000,3344.00000,1202.00000,3973.00000,3997.00000,0.29000,0.29000
2018-12-31,41793.00000,35754.00000,6039.00000,5407.00000,,5407.00000,632.00000,-649.00000,-17.00000,95.00000,-112.00000,-112.00000,,-116.00000,2741.00000,632.00000,3974.00000,3998.00000,-0.03000,-0.03000
2018-09-30,37666.00000,31568.00000,6098.00000,5234.00000,,5234.00000,864.00000,230.00000,1094.00000,101.00000,993.00000,993.00000,,991.00000,864.00000,864.00000,3976.00000,4000.00000,0.25000,0.25000
2018-06-30,38920.00000,33194.00000,5726.00000,5140.00000,,5140.00000,586.00000,763.00000,1349.00000,280.00000,1069.00000,1069.00000,,1066.00000,586.00000,586.00000,3977.00000,3999.00000,0.27000,0.27000
2018-03-31,41959.00000,35753.00000,6206.00000,5085.00000,,5085.00000,1121.00000,798.00000,1919.00000,174.00000,1745.00000,1745.00000,,1736.00000,1121.00000,1121.00000,3974.00000,3997.00000,0.44000,0.43000
2017-12-31,41326.00000,35004.00000,6322.00000,7673.00000,,5455.00000,867.00000,1005.00000,1872.00000,-652.00000,2524.00000,2524.00000,,2520.00000,867.00000,867.00000,3975.00000,3998.00000,0.63000,0.63000
2017-09-30,36451.00000,30275.00000,6176.00000,5178.00000,,5178.00000,998.00000,772.00000,1770.00000,191.00000,1579.00000,1579.00000,,1572.00000,998.00000,998.00000,3972.00000,3996.00000,0.40000,0.39000
2017-06-30,39853.00000,33342.00000,6511.00000,4959.00000,,4959.00000,1552.00000,714.00000,2266.00000,211.00000,2055.00000,2055.00000,,2047.00000,1552.00000,1552.00000,3977.00000,3996.00000,0.51000,0.51000
2017-03-31,39146.00000,32700.00000,6446.00000,2764.00000,-2218.00000,4982.00000,1464.00000,787.00000,2251.00000,652.00000,1599.00000,1599.00000,,1592.00000,1464.00000,1464.00000,3976.00000,3999.00000,0.40000,0.40000
2016-12-31,38654.00000,32488.00000,6166.00000,11688.00000,,11688.00000,-5522.00000,4393.00000,-1129.00000,-341.00000,-788.00000,-788.00000,,-790.00000,-5522.00000,-5522.00000,3973.00000,3999.00000,-0.20000,-0.19000
2016-09-30,35943.00000,30668.00000,5275.00000,2657.00000,,2657.00000,2618.00000,-1231.00000,1387.00000,426.00000,961.00000,961.00000,,957.00000,2618.00000,2618.00000,3974.00000,4000.00000,0.24000,0.24000
2016-06-30,39485.00000,32522.00000,6963.00000,2784.00000,,2784.00000,4179.00000,-1304.00000,2875.00000,903.00000,1972.00000,1972.00000,,1970.00000,4179.00000,4179.00000,3973.00000,3997.00000,0.50000,0.49000
2016-03-31,37718.00000,30517.00000,7201.00000,2690.00000,,2690.00000,4511.00000,-860.00000,3651.00000,1196.00000,2455.00000,2455.00000,,2452.00000,4511.00000,4511.00000,3970.00000,3996.00000,0.62000,0.61000
