,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,4670.00000,1583.00000,3087.00000,434.00000,429.00000,911.00000,2176.00000,-9.00000,2167.00000,205.00000,1962.00000,1962.00000,1952.00000,2439.00000,2176.00000,916.00000,916.00000,2.16000,2.14000
2022-09-30,5241.00000,1624.00000,3617.00000,431.00000,431.00000,939.00000,2678.00000,-20.00000,2658.00000,363.00000,2295.00000,2295.00000,2284.00000,2940.00000,2678.00000,913.00000,923.00000,2.50000,2.47000
2022-06-30,5212.00000,1587.00000,3625.00000,414.00000,422.00000,902.00000,2723.00000,-42.00000,2681.00000,390.00000,2291.00000,2291.00000,2281.00000,2963.00000,2723.00000,920.00000,930.00000,2.48000,2.45000
2022-03-31,4905.00000,1463.00000,3442.00000,391.00000,422.00000,879.00000,2563.00000,-37.00000,2526.00000,325.00000,2201.00000,2201.00000,2192.00000,2777.00000,2563.00000,923.00000,934.00000,2.37000,2.35000
2021-12-31,4832.00000,1482.00000,3350.00000,389.00000,404.00000,847.00000,2503.00000,-40.00000,2463.00000,325.00000,2138.00000,2138.00000,2129.00000,2716.00000,2503.00000,923.00000,923.00000,2.31000,2.27000
2021-09-30,4643.00000,1491.00000,3152.00000,388.00000,412.00000,847.00000,2305.00000,-30.00000,2275.00000,328.00000,1947.00000,1947.00000,1938.00000,2558.00000,2305.00000,923.00000,936.00000,2.10000,2.07000
2021-06-30,4580.00000,1503.00000,3077.00000,391.00000,425.00000,864.00000,2213.00000,29.00000,2242.00000,311.00000,1931.00000,1931.00000,1924.00000,2460.00000,2213.00000,923.00000,937.00000,2.08000,2.05000
2021-03-31,4289.00000,1492.00000,2797.00000,386.00000,425.00000,858.00000,1939.00000,,1939.00000,186.00000,1753.00000,1753.00000,1745.00000,2180.00000,1939.00000,922.00000,935.00000,1.89000,1.87000
2020-12-31,4076.00000,1430.00000,2646.00000,388.00000,398.00000,833.00000,1813.00000,114.00000,1927.00000,239.00000,1688.00000,1688.00000,1668.00000,2056.00000,1813.00000,921.00000,921.00000,1.83000,1.80000
2020-09-30,3817.00000,1364.00000,2453.00000,386.00000,407.00000,844.00000,1609.00000,-22.00000,1587.00000,234.00000,1353.00000,1353.00000,1353.00000,1859.00000,1609.00000,917.00000,929.00000,1.47000,1.45000
2020-06-30,3239.00000,1157.00000,2082.00000,379.00000,401.00000,854.00000,1228.00000,51.00000,1279.00000,-101.00000,1380.00000,1380.00000,1373.00000,1477.00000,1228.00000,916.00000,927.00000,1.50000,1.48000
2020-03-31,3329.00000,1241.00000,2088.00000,377.00000,417.00000,844.00000,1244.00000,-20.00000,1224.00000,50.00000,1174.00000,1174.00000,1174.00000,1494.00000,1244.00000,931.00000,943.00000,1.25000,1.24000
2019-12-31,3350.00000,1253.00000,2097.00000,386.00000,412.00000,848.00000,1249.00000,8.00000,1257.00000,187.00000,1070.00000,1070.00000,1046.00000,1499.00000,1249.00000,936.00000,952.00000,1.15000,1.13000
2019-09-30,3771.00000,1325.00000,2446.00000,379.00000,399.00000,857.00000,1589.00000,-9.00000,1580.00000,155.00000,1425.00000,1425.00000,1425.00000,1864.00000,1589.00000,935.00000,950.00000,1.51000,1.49000
2019-06-30,3668.00000,1308.00000,2360.00000,390.00000,420.00000,854.00000,1506.00000,8.00000,1514.00000,209.00000,1305.00000,1305.00000,1305.00000,1773.00000,1506.00000,937.00000,953.00000,1.38000,1.36000
2019-03-31,3594.00000,1333.00000,2261.00000,389.00000,414.00000,882.00000,1379.00000,-2.00000,1377.00000,160.00000,1217.00000,1217.00000,1209.00000,1637.00000,1379.00000,939.00000,956.00000,1.29000,1.26000
2018-12-31,3717.00000,1310.00000,2407.00000,400.00000,414.00000,891.00000,1516.00000,-13.00000,1503.00000,264.00000,1239.00000,1239.00000,1196.00000,1765.00000,1516.00000,970.00000,990.00000,1.29000,1.26000
2018-09-30,4261.00000,1457.00000,2804.00000,390.00000,396.00000,867.00000,1937.00000,-13.00000,1924.00000,354.00000,1570.00000,1570.00000,1570.00000,2180.00000,1937.00000,969.00000,989.00000,1.61000,1.58000
2018-06-30,4017.00000,1398.00000,2619.00000,384.00000,441.00000,907.00000,1712.00000,-6.00000,1706.00000,301.00000,1405.00000,1405.00000,1405.00000,1945.00000,1712.00000,977.00000,997.00000,1.43000,1.40000
2018-03-31,3789.00000,1342.00000,2447.00000,385.00000,433.00000,899.00000,1548.00000,5.00000,1553.00000,187.00000,1366.00000,1366.00000,1366.00000,1777.00000,1548.00000,983.00000,1005.00000,1.38000,1.35000
2017-12-31,3750.00000,1310.00000,2440.00000,386.00000,409.00000,877.00000,1563.00000,-13.00000,1550.00000,1206.00000,344.00000,344.00000,310.00000,1787.00000,1563.00000,991.00000,1012.00000,0.35000,0.35000
2017-09-30,4116.00000,1460.00000,2656.00000,375.00000,412.00000,868.00000,1788.00000,1.00000,1789.00000,504.00000,1285.00000,1285.00000,1285.00000,2013.00000,1788.00000,988.00000,1008.00000,1.29000,1.26000
2017-06-30,3693.00000,1319.00000,2374.00000,378.00000,434.00000,894.00000,1480.00000,6.00000,1486.00000,430.00000,1056.00000,1056.00000,1056.00000,1705.00000,1480.00000,994.00000,1015.00000,1.05000,1.03000
2017-03-31,3402.00000,1258.00000,2144.00000,369.00000,439.00000,892.00000,1252.00000,3.00000,1255.00000,258.00000,997.00000,997.00000,997.00000,1482.00000,1252.00000,998.00000,1019.00000,0.99000,0.97000
2016-12-31,3414.00000,1277.00000,2137.00000,340.00000,405.00000,805.00000,1332.00000,165.00000,1497.00000,450.00000,1047.00000,1047.00000,1047.00000,1559.00000,1332.00000,1003.00000,1021.00000,1.03000,1.02000
2016-09-30,3675.00000,1391.00000,2284.00000,353.00000,442.00000,876.00000,1408.00000,-27.00000,1381.00000,363.00000,1018.00000,1018.00000,1018.00000,1645.00000,1408.00000,1003.00000,1023.00000,1.00000,0.98000
2016-06-30,3273.00000,1266.00000,2007.00000,341.00000,454.00000,876.00000,1131.00000,-29.00000,1102.00000,283.00000,819.00000,819.00000,819.00000,1373.00000,1131.00000,1004.00000,1020.00000,0.81000,0.79000
2016-03-31,3008.00000,1179.00000,1829.00000,322.00000,441.00000,845.00000,984.00000,-34.00000,950.00000,239.00000,711.00000,711.00000,711.00000,1233.00000,984.00000,1007.00000,1022.00000,0.70000,0.69000
2015-12-31,3189.00000,1308.00000,1881.00000,293.00000,385.00000,691.00000,1190.00000,-51.00000,1139.00000,303.00000,836.00000,836.00000,836.00000,1451.00000,1190.00000,1030.00000,1043.00000,0.81000,0.80000
2015-09-30,3429.00000,1432.00000,1997.00000,316.00000,434.00000,833.00000,1164.00000,-16.00000,1148.00000,350.00000,798.00000,798.00000,798.00000,1449.00000,1164.00000,1023.00000,1035.00000,0.77000,0.76000
2015-06-30,3232.00000,1351.00000,1881.00000,320.00000,470.00000,871.00000,1010.00000,-21.00000,989.00000,293.00000,696.00000,696.00000,696.00000,1301.00000,1010.00000,1038.00000,1051.00000,0.66000,0.65000
2015-03-31,3150.00000,1334.00000,1816.00000,338.00000,439.00000,858.00000,958.00000,-18.00000,940.00000,284.00000,656.00000,656.00000,656.00000,1254.00000,958.00000,1046.00000,1061.00000,0.62000,0.61000
2014-12-31,3269.00000,1374.00000,1895.00000,311.00000,429.00000,795.00000,1100.00000,-13.00000,1087.00000,262.00000,825.00000,825.00000,811.00000,1405.00000,1100.00000,1065.00000,1080.00000,0.77000,0.75000
2014-09-30,3501.00000,1457.00000,2044.00000,332.00000,463.00000,869.00000,1175.00000,-20.00000,1155.00000,329.00000,826.00000,826.00000,813.00000,1483.00000,1175.00000,1060.00000,1074.00000,0.77000,0.76000
2014-06-30,3292.00000,1411.00000,1881.00000,349.00000,472.00000,899.00000,982.00000,-21.00000,961.00000,278.00000,683.00000,683.00000,673.00000,1289.00000,982.00000,1071.00000,1086.00000,0.63000,0.62000
2014-03-31,2983.00000,1376.00000,1607.00000,366.00000,479.00000,917.00000,690.00000,-19.00000,671.00000,184.00000,487.00000,487.00000,480.00000,1000.00000,690.00000,1081.00000,1096.00000,0.44000,0.44000
2013-12-31,3029.00000,1388.00000,1641.00000,346.00000,463.00000,954.00000,687.00000,-5.00000,682.00000,171.00000,511.00000,511.00000,503.00000,1000.00000,687.00000,1098.00000,1113.00000,0.47000,0.45000
2013-09-30,3244.00000,1465.00000,1779.00000,368.00000,465.00000,935.00000,844.00000,-28.00000,816.00000,187.00000,629.00000,629.00000,618.00000,1162.00000,844.00000,1096.00000,1111.00000,0.56000,0.56000
2013-06-30,3047.00000,1477.00000,1570.00000,389.00000,471.00000,664.00000,906.00000,-24.00000,882.00000,222.00000,660.00000,660.00000,649.00000,1227.00000,906.00000,1103.00000,1117.00000,0.59000,0.58000
2013-03-31,2885.00000,1511.00000,1374.00000,419.00000,459.00000,979.00000,395.00000,-21.00000,374.00000,12.00000,362.00000,362.00000,355.00000,740.00000,395.00000,1107.00000,1123.00000,0.32000,0.32000
2012-12-31,2979.00000,1533.00000,1446.00000,425.00000,433.00000,1308.00000,138.00000,16.00000,154.00000,-110.00000,264.00000,264.00000,260.00000,557.00000,138.00000,1132.00000,1146.00000,0.24000,0.24000
2012-09-30,3390.00000,1650.00000,1740.00000,463.00000,453.00000,900.00000,840.00000,3.00000,843.00000,59.00000,784.00000,784.00000,769.00000,1167.00000,840.00000,1130.00000,1141.00000,0.68000,0.67000
2012-06-30,3335.00000,1684.00000,1651.00000,480.00000,456.00000,1053.00000,598.00000,-22.00000,576.00000,130.00000,446.00000,446.00000,438.00000,924.00000,598.00000,1140.00000,1154.00000,0.38000,0.38000
2012-03-31,3121.00000,1590.00000,1531.00000,509.00000,462.00000,1134.00000,397.00000,-35.00000,362.00000,97.00000,265.00000,265.00000,261.00000,726.00000,397.00000,1143.00000,1165.00000,0.23000,0.22000
