,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,10033.00000,8209.00000,1824.00000,918.00000,,918.00000,906.00000,1546.00000,2452.00000,372.00000,2080.00000,2080.00000,,2080.00000,1288.00000,906.00000,154.90000,155.60000,13.48000,13.42000
2022-09-30,8971.00000,7153.00000,1818.00000,974.00000,,974.00000,844.00000,246.00000,1090.00000,175.00000,915.00000,915.00000,,915.00000,1171.00000,844.00000,154.60000,155.30000,5.92000,5.89000
2022-06-30,8801.00000,6842.00000,1959.00000,1005.00000,,1005.00000,954.00000,196.00000,1150.00000,204.00000,946.00000,946.00000,,946.00000,1284.00000,954.00000,155.40000,156.00000,6.09000,6.06000
2022-03-31,8797.00000,6924.00000,1873.00000,976.00000,,976.00000,897.00000,247.00000,1144.00000,189.00000,955.00000,955.00000,,955.00000,1200.00000,897.00000,156.00000,156.60000,6.12000,6.10000
2021-12-31,8639.00000,7088.00000,1551.00000,809.00000,,809.00000,742.00000,2603.00000,3345.00000,635.00000,2710.00000,2710.00000,,2710.00000,1073.00000,742.00000,160.30000,160.90000,17.15000,17.06000
2021-09-30,8720.00000,6786.00000,1934.00000,891.00000,,891.00000,1043.00000,232.00000,1275.00000,212.00000,1063.00000,1063.00000,,1063.00000,1357.00000,1043.00000,159.80000,160.40000,6.65000,6.63000
2021-06-30,9151.00000,7108.00000,2043.00000,999.00000,,999.00000,1044.00000,258.00000,1302.00000,265.00000,1037.00000,1037.00000,,1037.00000,1344.00000,1044.00000,161.00000,161.50000,6.44000,6.42000
2021-03-31,9157.00000,7417.00000,1740.00000,898.00000,1980.00000,-1082.00000,2822.00000,194.00000,3016.00000,821.00000,2195.00000,2195.00000,,2195.00000,3116.00000,2822.00000,163.10000,163.50000,13.46000,13.43000
2020-12-31,10212.00000,8122.00000,2090.00000,938.00000,,938.00000,1152.00000,-847.00000,305.00000,-25.00000,330.00000,330.00000,,330.00000,1497.00000,1152.00000,167.10000,167.60000,1.97000,1.98000
2020-09-30,9083.00000,7243.00000,1840.00000,855.00000,,855.00000,985.00000,182.00000,1167.00000,181.00000,986.00000,986.00000,,986.00000,1302.00000,985.00000,166.80000,167.30000,5.91000,5.89000
2020-06-30,8884.00000,7058.00000,1826.00000,832.00000,,832.00000,994.00000,209.00000,1203.00000,198.00000,1005.00000,1005.00000,,1005.00000,1302.00000,994.00000,166.90000,167.30000,6.02000,6.01000
2020-03-31,8620.00000,6898.00000,1722.00000,788.00000,,788.00000,934.00000,119.00000,1053.00000,185.00000,868.00000,868.00000,,868.00000,1231.00000,934.00000,167.70000,168.40000,5.18000,5.15000
2019-12-31,8721.00000,6615.00000,2106.00000,970.00000,,970.00000,1136.00000,-1705.00000,-569.00000,-160.00000,-409.00000,-409.00000,,-409.00000,1477.00000,1136.00000,169.30000,170.00000,-2.39000,-2.39000
2019-09-30,8475.00000,6748.00000,1727.00000,776.00000,,776.00000,951.00000,104.00000,1055.00000,122.00000,933.00000,933.00000,,933.00000,1269.00000,951.00000,169.10000,169.90000,5.52000,5.49000
2019-06-30,8456.00000,6726.00000,1730.00000,784.00000,,784.00000,946.00000,82.00000,1028.00000,167.00000,861.00000,861.00000,,861.00000,1250.00000,946.00000,169.70000,170.30000,5.07000,5.06000
2019-03-31,8189.00000,6493.00000,1696.00000,760.00000,,760.00000,936.00000,98.00000,1034.00000,171.00000,863.00000,863.00000,,863.00000,1238.00000,936.00000,170.00000,170.70000,5.08000,5.06000
2018-12-31,8156.00000,6469.00000,1687.00000,744.00000,,744.00000,943.00000,-540.00000,403.00000,47.00000,356.00000,356.00000,,356.00000,1209.00000,943.00000,173.70000,174.60000,2.10000,2.09000
2018-09-30,8085.00000,6096.00000,1989.00000,817.00000,,817.00000,1172.00000,192.00000,1364.00000,120.00000,1244.00000,1244.00000,,1244.00000,1425.00000,1172.00000,174.10000,174.90000,7.15000,7.11000
2018-06-30,7119.00000,5563.00000,1556.00000,739.00000,,739.00000,817.00000,159.00000,976.00000,187.00000,789.00000,789.00000,,789.00000,976.00000,817.00000,174.50000,175.40000,4.52000,4.50000
2018-03-31,6735.00000,5176.00000,1559.00000,711.00000,,711.00000,848.00000,151.00000,999.00000,159.00000,840.00000,840.00000,,840.00000,970.00000,848.00000,174.30000,175.40000,4.82000,4.79000
2017-12-31,6552.00000,5257.00000,1295.00000,649.00000,,649.00000,646.00000,1201.00000,1847.00000,826.00000,1021.00000,1021.00000,,1021.00000,798.00000,646.00000,174.40000,175.60000,5.86000,5.82000
2017-09-30,6569.00000,5053.00000,1516.00000,679.00000,,679.00000,837.00000,-55.00000,782.00000,139.00000,643.00000,643.00000,,643.00000,947.00000,837.00000,174.20000,175.30000,3.69000,3.67000
2017-06-30,6473.00000,4914.00000,1559.00000,686.00000,,686.00000,873.00000,-61.00000,812.00000,257.00000,555.00000,555.00000,,555.00000,982.00000,873.00000,174.50000,175.50000,3.18000,3.16000
2017-03-31,6410.00000,4850.00000,1560.00000,698.00000,,698.00000,862.00000,-74.00000,788.00000,138.00000,650.00000,650.00000,,650.00000,966.00000,862.00000,174.80000,176.10000,3.72000,3.69000
2016-12-31,6595.00000,4986.00000,1609.00000,694.00000,,694.00000,915.00000,-409.00000,506.00000,138.00000,368.00000,368.00000,,368.00000,1049.00000,915.00000,178.90000,180.50000,2.10000,2.09000
2016-09-30,6155.00000,4667.00000,1488.00000,662.00000,,662.00000,826.00000,-57.00000,769.00000,167.00000,602.00000,602.00000,,602.00000,939.00000,826.00000,178.10000,179.60000,3.38000,3.35000
2016-06-30,6000.00000,4583.00000,1417.00000,620.00000,,620.00000,797.00000,-67.00000,730.00000,213.00000,517.00000,517.00000,,517.00000,903.00000,797.00000,180.10000,181.50000,2.87000,2.85000
2016-03-31,5956.00000,4561.00000,1395.00000,656.00000,,656.00000,739.00000,-63.00000,676.00000,120.00000,556.00000,556.00000,,556.00000,842.00000,739.00000,181.30000,183.40000,3.07000,3.03000
2015-12-31,5694.00000,4378.00000,1316.00000,627.00000,,627.00000,689.00000,-68.00000,621.00000,162.00000,459.00000,459.00000,,459.00000,827.00000,689.00000,189.40000,191.60000,2.51000,2.49000
2015-09-30,5979.00000,4522.00000,1457.00000,663.00000,,663.00000,794.00000,-65.00000,729.00000,213.00000,516.00000,516.00000,,516.00000,907.00000,794.00000,185.80000,187.90000,2.78000,2.75000
2015-06-30,5896.00000,4442.00000,1454.00000,641.00000,,641.00000,813.00000,-77.00000,736.00000,205.00000,531.00000,531.00000,,531.00000,930.00000,813.00000,191.80000,193.70000,2.77000,2.74000
2015-03-31,5957.00000,4542.00000,1415.00000,635.00000,,635.00000,780.00000,-76.00000,704.00000,220.00000,484.00000,484.00000,,484.00000,879.00000,780.00000,197.70000,200.50000,2.45000,2.41000
2014-12-31,6108.00000,4653.00000,1455.00000,693.00000,,693.00000,762.00000,-61.00000,701.00000,195.00000,506.00000,506.00000,,506.00000,902.00000,762.00000,208.80000,212.10000,2.53000,2.49000
2014-09-30,5984.00000,4635.00000,1349.00000,580.00000,,580.00000,769.00000,-75.00000,694.00000,221.00000,473.00000,473.00000,,473.00000,874.00000,769.00000,206.20000,209.20000,2.29000,2.26000
2014-06-30,6039.00000,4629.00000,1410.00000,590.00000,,590.00000,820.00000,-64.00000,756.00000,245.00000,511.00000,511.00000,,511.00000,928.00000,820.00000,212.40000,215.20000,2.41000,2.37000
2014-03-31,5848.00000,4461.00000,1387.00000,542.00000,,542.00000,845.00000,-59.00000,786.00000,207.00000,579.00000,579.00000,,579.00000,954.00000,845.00000,216.30000,220.40000,2.68000,2.63000
2013-12-31,6157.00000,4828.00000,1329.00000,561.00000,,561.00000,768.00000,-61.00000,707.00000,229.00000,478.00000,478.00000,,478.00000,918.00000,768.00000,229.60000,233.90000,2.16000,2.13000
2013-09-30,6106.00000,4761.00000,1345.00000,555.00000,,555.00000,790.00000,-70.00000,720.00000,223.00000,497.00000,497.00000,,497.00000,910.00000,790.00000,228.20000,232.60000,2.18000,2.14000
2013-06-30,6294.00000,4906.00000,1388.00000,582.00000,,582.00000,806.00000,-82.00000,724.00000,236.00000,488.00000,488.00000,,488.00000,921.00000,806.00000,234.00000,237.50000,2.09000,2.05000
2013-03-31,6104.00000,4787.00000,1317.00000,558.00000,,558.00000,759.00000,-47.00000,712.00000,223.00000,489.00000,489.00000,,489.00000,869.00000,759.00000,236.40000,241.00000,2.07000,2.03000
2012-12-31,6476.00000,4915.00000,1561.00000,737.00000,,737.00000,824.00000,-37.00000,787.00000,254.00000,533.00000,533.00000,,533.00000,963.00000,824.00000,248.60000,253.40000,2.19000,2.15000
2012-09-30,6270.00000,4962.00000,1308.00000,572.00000,,572.00000,736.00000,-41.00000,695.00000,236.00000,459.00000,459.00000,,459.00000,864.00000,736.00000,247.20000,252.10000,1.86000,1.82000
2012-06-30,6274.00000,4920.00000,1354.00000,580.00000,,580.00000,774.00000,-47.00000,727.00000,247.00000,480.00000,480.00000,,480.00000,897.00000,774.00000,250.80000,254.70000,1.91000,1.88000
2012-03-31,6198.00000,4841.00000,1357.00000,561.00000,,561.00000,796.00000,-40.00000,756.00000,250.00000,506.00000,506.00000,,506.00000,916.00000,796.00000,253.10000,258.00000,2.00000,1.96000
2011-12-31,6506.00000,5070.00000,1436.00000,637.00000,,637.00000,799.00000,-17.00000,782.00000,232.00000,550.00000,550.00000,-2.00000,548.00000,956.00000,799.00000,276.80000,281.60000,2.10000,2.06000
2011-09-30,6612.00000,5198.00000,1414.00000,589.00000,,589.00000,825.00000,-70.00000,755.00000,235.00000,520.00000,520.00000,,520.00000,957.00000,825.00000,274.90000,279.30000,1.89000,1.86000
2011-06-30,6560.00000,5163.00000,1397.00000,556.00000,,556.00000,841.00000,-53.00000,788.00000,268.00000,520.00000,520.00000,,520.00000,975.00000,841.00000,282.60000,287.20000,1.84000,1.81000
2011-03-31,6734.00000,5355.00000,1379.00000,568.00000,,568.00000,811.00000,-53.00000,758.00000,262.00000,496.00000,496.00000,34.00000,530.00000,932.00000,811.00000,291.80000,296.90000,1.82000,1.79000
2010-12-31,6903.00000,5580.00000,1323.00000,648.00000,,648.00000,675.00000,-265.00000,410.00000,104.00000,306.00000,306.00000,70.00000,376.00000,835.00000,675.00000,296.90000,301.10000,1.30000,1.28000
2010-09-30,7071.00000,5774.00000,1297.00000,574.00000,,574.00000,723.00000,-51.00000,672.00000,224.00000,448.00000,448.00000,49.00000,497.00000,859.00000,723.00000,293.50000,297.60000,1.69000,1.67000
2010-06-30,7255.00000,5884.00000,1371.00000,621.00000,,621.00000,750.00000,-75.00000,675.00000,-65.00000,740.00000,740.00000,-29.00000,711.00000,880.00000,750.00000,299.60000,303.80000,2.37000,2.34000
2010-03-31,6914.00000,5611.00000,1303.00000,624.00000,,624.00000,679.00000,-70.00000,609.00000,199.00000,410.00000,410.00000,59.00000,469.00000,808.00000,679.00000,302.50000,306.10000,1.55000,1.53000
2009-12-31,2820.00000,2030.00000,790.00000,368.00000,,368.00000,422.00000,-47.00000,375.00000,139.00000,236.00000,236.00000,177.00000,413.00000,435.00000,422.00000,319.20000,323.30000,1.32000,1.30000
2009-09-30,8350.00000,6987.00000,1363.00000,744.00000,,744.00000,619.00000,-35.00000,584.00000,120.00000,464.00000,464.00000,26.00000,490.00000,803.00000,619.00000,317.10000,320.60000,1.55000,1.53000
2009-06-30,8545.00000,7190.00000,1355.00000,741.00000,,741.00000,614.00000,-57.00000,557.00000,189.00000,368.00000,368.00000,26.00000,394.00000,793.00000,614.00000,322.00000,325.80000,1.22000,1.21000
2009-03-31,7935.00000,6598.00000,1337.00000,718.00000,,718.00000,619.00000,-65.00000,554.00000,188.00000,366.00000,366.00000,23.00000,389.00000,793.00000,619.00000,326.90000,332.10000,1.19000,1.17000
