,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2022-12-31,2348.00000,1964.00000,384.00000,37.00000,269.00000,8.00000,328.00000,56.00000,-126.00000,-70.00000,-840.00000,770.00000,770.00000,-1.00000,767.00000,216.00000,56.00000,108.38000,109.23500,7.08000,7.00000
2022-09-30,2301.00000,1755.00000,546.00000,25.00000,184.00000,-19.00000,238.00000,308.00000,13.00000,321.00000,127.00000,194.00000,194.00000,-1.00000,191.00000,413.00000,308.00000,108.42900,109.06600,1.76000,1.75000
2022-06-30,2486.00000,1781.00000,705.00000,26.00000,197.00000,12.00000,222.00000,483.00000,71.00000,554.00000,112.00000,442.00000,442.00000,-6.00000,434.00000,590.00000,483.00000,108.39200,109.12300,4.00000,3.98000
2022-03-31,2538.00000,1793.00000,745.00000,24.00000,174.00000,-5.00000,214.00000,531.00000,85.00000,616.00000,112.00000,504.00000,504.00000,,502.00000,637.00000,531.00000,108.18600,108.91800,4.64000,4.61000
2021-12-31,2275.00000,1554.00000,721.00000,23.00000,170.00000,-3.00000,204.00000,517.00000,40.00000,557.00000,27.00000,530.00000,530.00000,-4.00000,524.00000,617.00000,517.00000,111.22400,112.08400,4.78000,4.71000
2021-09-30,2266.00000,1551.00000,715.00000,21.00000,165.00000,13.00000,179.00000,536.00000,86.00000,622.00000,102.00000,520.00000,520.00000,-13.00000,506.00000,630.00000,536.00000,110.53200,111.04500,4.58000,4.56000
2021-06-30,2198.00000,1437.00000,761.00000,22.00000,161.00000,-6.00000,194.00000,567.00000,93.00000,660.00000,116.00000,544.00000,544.00000,-4.00000,538.00000,660.00000,567.00000,112.29400,112.75900,4.79000,4.77000
2021-03-31,1798.00000,1313.00000,485.00000,20.00000,137.00000,4.00000,159.00000,326.00000,83.00000,409.00000,85.00000,324.00000,324.00000,-1.00000,322.00000,417.00000,326.00000,113.51100,114.02800,2.84000,2.82000
2020-12-31,1591.00000,1215.00000,376.00000,20.00000,137.00000,-11.00000,173.00000,203.00000,1368.00000,1571.00000,117.00000,1454.00000,1454.00000,,1453.00000,294.00000,203.00000,117.81700,118.48100,12.37000,12.28000
2020-09-30,1411.00000,1084.00000,327.00000,19.00000,106.00000,-12.00000,143.00000,184.00000,57.00000,241.00000,30.00000,211.00000,211.00000,-2.00000,207.00000,274.00000,184.00000,118.04500,118.56500,1.75000,1.75000
2020-06-30,1193.00000,951.00000,242.00000,18.00000,114.00000,-21.00000,159.00000,83.00000,64.00000,147.00000,35.00000,112.00000,112.00000,-3.00000,107.00000,172.00000,83.00000,118.34000,118.76800,0.90000,0.90000
2020-03-31,1460.00000,1112.00000,348.00000,17.00000,125.00000,-7.00000,154.00000,194.00000,98.00000,292.00000,65.00000,227.00000,227.00000,-7.00000,218.00000,280.00000,194.00000,119.25200,119.90000,1.83000,1.82000
2019-12-31,1432.00000,1116.00000,316.00000,17.00000,125.00000,-100.00000,248.00000,68.00000,-27.00000,41.00000,-3.00000,44.00000,44.00000,1.00000,43.00000,159.00000,68.00000,123.92600,124.65200,0.43000,0.42000
2019-09-30,1586.00000,1172.00000,414.00000,17.00000,120.00000,-11.00000,154.00000,260.00000,63.00000,323.00000,53.00000,270.00000,270.00000,-5.00000,263.00000,355.00000,260.00000,122.70000,123.30000,2.14000,2.13000
2019-06-30,1592.00000,1169.00000,423.00000,17.00000,118.00000,-96.00000,237.00000,186.00000,53.00000,239.00000,28.00000,211.00000,211.00000,-1.00000,209.00000,272.00000,186.00000,125.29000,125.84800,1.67000,1.66000
2019-03-31,1687.00000,1234.00000,453.00000,16.00000,120.00000,9.00000,133.00000,320.00000,65.00000,385.00000,46.00000,339.00000,339.00000,-1.00000,337.00000,404.00000,320.00000,127.54200,128.21600,2.64000,2.63000
2018-12-31,1689.00000,1269.00000,420.00000,18.00000,134.00000,-3.00000,161.00000,259.00000,-85.00000,174.00000,76.00000,98.00000,98.00000,3.00000,99.00000,350.00000,259.00000,134.30500,135.41700,0.80000,0.77000
2018-09-30,1771.00000,1255.00000,516.00000,18.00000,129.00000,10.00000,142.00000,374.00000,88.00000,462.00000,54.00000,408.00000,408.00000,-6.00000,401.00000,464.00000,374.00000,134.51900,135.49900,2.98000,2.96000
2018-06-30,1844.00000,1323.00000,521.00000,18.00000,136.00000,-2.00000,163.00000,358.00000,84.00000,442.00000,97.00000,345.00000,345.00000,,344.00000,446.00000,358.00000,135.59000,136.30900,2.54000,2.52000
2018-03-31,1851.00000,1336.00000,515.00000,18.00000,147.00000,-1.00000,172.00000,343.00000,89.00000,432.00000,65.00000,367.00000,367.00000,-2.00000,363.00000,423.00000,343.00000,135.91600,136.38400,2.67000,2.66000
2017-12-31,1593.00000,1180.00000,413.00000,20.00000,143.00000,-4.00000,173.00000,240.00000,25.00000,265.00000,60.00000,205.00000,205.00000,-1.00000,203.00000,319.00000,240.00000,137.90300,138.31700,1.49000,1.48000
2017-09-30,1566.00000,1183.00000,383.00000,19.00000,133.00000,3.00000,154.00000,229.00000,60.00000,289.00000,57.00000,232.00000,232.00000,-4.00000,226.00000,311.00000,229.00000,136.57900,136.95200,1.65000,1.65000
2017-06-30,1510.00000,1145.00000,365.00000,17.00000,117.00000,-8.00000,147.00000,218.00000,63.00000,281.00000,40.00000,241.00000,241.00000,-8.00000,231.00000,295.00000,218.00000,138.62000,139.02900,1.67000,1.66000
2017-03-31,1471.00000,1121.00000,350.00000,17.00000,103.00000,-56.00000,180.00000,170.00000,70.00000,240.00000,56.00000,184.00000,184.00000,,183.00000,242.00000,170.00000,140.64400,140.99700,1.30000,1.30000
2016-12-31,1311.00000,989.00000,322.00000,20.00000,146.00000,4.00000,164.00000,158.00000,-2.00000,156.00000,-5.00000,161.00000,161.00000,,160.00000,230.00000,158.00000,144.93900,145.66800,1.14000,1.14000
2016-09-30,1323.00000,968.00000,355.00000,20.00000,81.00000,-5.00000,109.00000,246.00000,35.00000,281.00000,15.00000,266.00000,266.00000,-3.00000,262.00000,320.00000,246.00000,144.00500,144.60100,1.82000,1.81000
2016-06-30,1351.00000,1013.00000,338.00000,19.00000,71.00000,-3.00000,95.00000,243.00000,32.00000,275.00000,52.00000,223.00000,223.00000,,221.00000,318.00000,243.00000,146.48300,147.06600,1.51000,1.50000
2016-03-31,1404.00000,1014.00000,390.00000,19.00000,80.00000,-2.00000,103.00000,287.00000,31.00000,318.00000,60.00000,258.00000,258.00000,1.00000,257.00000,361.00000,287.00000,147.41300,148.13100,1.74000,1.73000
2015-12-31,1334.00000,1075.00000,259.00000,21.00000,209.00000,-332.00000,564.00000,-305.00000,35.00000,-270.00000,31.00000,-301.00000,-301.00000,,-298.00000,-199.00000,-305.00000,150.83800,152.28800,-1.93000,-1.93000
2015-09-30,1413.00000,1110.00000,303.00000,19.00000,93.00000,-2.00000,117.00000,186.00000,39.00000,225.00000,74.00000,151.00000,151.00000,,161.00000,268.00000,186.00000,149.80000,151.00400,1.07000,1.07000
2015-06-30,1477.00000,1102.00000,375.00000,59.00000,106.00000,-19.00000,187.00000,188.00000,39.00000,227.00000,24.00000,203.00000,203.00000,-2.00000,205.00000,295.00000,188.00000,153.48000,153.99100,1.34000,1.33000
2015-03-31,1450.00000,1069.00000,381.00000,20.00000,98.00000,-3.00000,124.00000,257.00000,49.00000,306.00000,72.00000,234.00000,234.00000,,236.00000,325.00000,257.00000,153.21700,153.90200,1.54000,1.53000
2014-12-31,1559.00000,1165.00000,394.00000,18.00000,417.00000,-9.00000,448.00000,-54.00000,23.00000,-31.00000,52.00000,-83.00000,-83.00000,-2.00000,-84.00000,18.00000,-54.00000,155.01200,156.16700,-0.52000,-0.54000
2014-09-30,1769.00000,1333.00000,436.00000,22.00000,118.00000,19.00000,126.00000,310.00000,37.00000,347.00000,90.00000,257.00000,257.00000,-5.00000,253.00000,385.00000,310.00000,154.42800,155.17500,1.64000,1.63000
2014-06-30,1769.00000,1361.00000,408.00000,24.00000,119.00000,-1.00000,149.00000,259.00000,93.00000,352.00000,94.00000,258.00000,258.00000,,259.00000,334.00000,259.00000,155.75200,156.05400,1.66000,1.66000
2014-03-31,1705.00000,1327.00000,378.00000,22.00000,104.00000,-3.00000,135.00000,243.00000,30.00000,273.00000,78.00000,195.00000,195.00000,,196.00000,319.00000,243.00000,156.50200,156.81300,1.25000,1.25000
2013-12-31,1616.00000,1249.00000,367.00000,12.00000,-5.00000,590.00000,-577.00000,944.00000,11.00000,955.00000,299.00000,656.00000,656.00000,,654.00000,1025.00000,944.00000,158.80100,159.33400,4.12000,4.11000
2013-09-30,1636.00000,1290.00000,346.00000,24.00000,97.00000,-8.00000,135.00000,211.00000,17.00000,228.00000,57.00000,171.00000,171.00000,1.00000,172.00000,291.00000,211.00000,158.50100,159.09600,1.09000,1.08000
2013-06-30,1653.00000,1334.00000,319.00000,23.00000,113.00000,-5.00000,150.00000,169.00000,39.00000,208.00000,75.00000,133.00000,133.00000,,133.00000,247.00000,169.00000,159.67600,160.14200,0.83000,0.83000
2013-03-31,1605.00000,1272.00000,333.00000,26.00000,106.00000,-6.00000,149.00000,184.00000,34.00000,218.00000,77.00000,141.00000,141.00000,1.00000,142.00000,264.00000,184.00000,159.68200,160.20200,0.89000,0.89000
2012-12-31,1501.00000,1257.00000,244.00000,31.00000,476.00000,-14.00000,534.00000,-290.00000,27.00000,-263.00000,-96.00000,-167.00000,-167.00000,-2.00000,-169.00000,-206.00000,-290.00000,158.36000,159.83100,-1.08000,-1.05000
2012-09-30,1609.00000,1281.00000,328.00000,23.00000,113.00000,-4.00000,152.00000,176.00000,10.00000,186.00000,57.00000,129.00000,129.00000,-2.00000,127.00000,257.00000,176.00000,159.15800,160.12900,0.80000,0.79000
2012-06-30,1675.00000,1340.00000,335.00000,25.00000,115.00000,-4.00000,157.00000,178.00000,100.00000,278.00000,57.00000,221.00000,221.00000,,221.00000,256.00000,178.00000,158.16300,159.77800,1.40000,1.38000
2012-03-31,1633.00000,1359.00000,274.00000,25.00000,126.00000,1.00000,163.00000,111.00000,9.00000,120.00000,-73.00000,193.00000,193.00000,,193.00000,188.00000,111.00000,156.57700,159.11500,1.23000,1.21000
2011-12-31,1614.00000,1359.00000,255.00000,26.00000,397.00000,-11.00000,446.00000,-191.00000,-3.00000,-194.00000,-110.00000,-84.00000,-84.00000,-1.00000,-85.00000,-111.00000,-191.00000,156.22600,158.97000,-0.55000,-0.54000
2011-09-30,1807.00000,1406.00000,401.00000,24.00000,140.00000,-24.00000,205.00000,196.00000,5.00000,201.00000,34.00000,167.00000,167.00000,0.00000,167.00000,276.00000,196.00000,156.19400,159.01900,1.07000,1.05000
2011-06-30,1753.00000,1343.00000,410.00000,25.00000,140.00000,-19.00000,201.00000,209.00000,71.00000,280.00000,75.00000,205.00000,205.00000,-2.00000,203.00000,285.00000,209.00000,156.28100,159.20900,1.30000,1.28000
2011-03-31,1589.00000,1238.00000,351.00000,23.00000,128.00000,4.00000,163.00000,188.00000,-8.00000,180.00000,42.00000,138.00000,138.00000,4.00000,142.00000,263.00000,188.00000,155.96630,158.66670,0.91000,0.90000
2010-12-31,1507.00000,1194.00000,313.00000,18.00000,132.00000,-7.00000,173.00000,140.00000,-10.00000,130.00000,27.00000,103.00000,103.00000,-45.00000,58.00000,214.00000,140.00000,154.56400,158.37200,0.40000,0.38000
2010-09-30,1506.00000,1160.00000,346.00000,17.00000,125.00000,32.00000,125.00000,221.00000,-30.00000,191.00000,44.00000,147.00000,147.00000,-2.00000,145.00000,288.00000,221.00000,155.85950,157.88350,0.93000,0.92000
