,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,1.76310,0.35640,0.55370,72.76070,-9.71320,-9.71320,-7.87780,-9.46080,0.13000,1.19690,75.19280,-4.08420,-6.67990,-1.22230,-2.62870,5.70760,1.0292,0.7379
2022-07-31,1.80440,0.37320,0.59540,73.73330,-9.02680,-9.02680,-8.13510,-9.20950,0.12880,1.27780,70.43200,-3.88570,-6.55140,-1.16300,-2.43560,5.32780,0.8971,0.5798
2022-04-30,1.82560,0.39850,0.66240,74.00100,-4.89570,-4.89570,-5.52830,-6.46180,0.12720,1.32160,68.10040,-2.72240,-5.01120,-0.79280,-1.63760,4.81430,0.92980,0.68140
2022-01-31,1.82750,0.41610,0.71270,73.87070,-5.46020,-5.46020,-6.53280,-9.73990,0.11910,1.17080,76.87310,-4.02250,-7.96760,-1.15350,-2.34860,4.49770,0.7124,0.5675
2021-10-31,1.90090,0.43510,0.77030,73.24990,-10.59440,-10.59440,-12.09760,-13.27590,0.11520,1.34160,67.08170,-5.25760,-10.03360,-1.52900,-2.96990,4.18480,0.6871,0.5339
2021-07-31,1.98100,0.44770,0.81060,73.22040,-14.03740,-14.03740,-15.71860,-16.97360,0.10770,1.26690,71.03740,-6.28900,-12.69470,-1.82770,-3.47350,3.99470,0.4728,0.3202
2021-04-30,2.07370,0.46390,0.86520,74.07730,-10.35090,-10.35090,-10.83370,-28.08350,0.10510,1.43370,62.77500,-9.71070,-21.25090,-2.87630,-5.20610,3.78040,0.65820,0.52330
2021-01-31,2.65450,0.45840,0.84650,74.81140,-5.96500,-5.96500,-6.10350,-7.17250,0.09700,1.10760,81.25920,-2.17940,-2.45940,-0.69540,-1.18030,3.89710,0.534,0.454
2020-10-31,1.90990,,,73.53220,-10.39280,-10.39280,-10.35880,-10.55280,0.13290,1.34540,66.89220,-3.01070,-3.42950,-1.40220,-3.01070,3.68760,0.3947,0.34
2020-07-31,2.18130,,,72.66390,-15.07310,-15.07310,-14.79260,-15.01430,0.12310,1.33330,67.50350,-3.77190,-3.81270,-1.84760,-3.77190,3.61330,0.2463,0.1429
2020-04-30,2.24690,,,73.66600,-12.67760,-12.67760,-10.21240,-10.79420,0.11720,1.23500,72.87160,-2.55260,-2.57990,-1.26510,-2.55220,3.49480,0.46250,0.40820
2020-01-31,2.37610,,,71.45670,-20.46760,-20.46760,-18.45720,-18.67610,0.10830,0.92190,97.61970,-3.82540,-3.86840,-2.02210,-3.82540,3.48730,0.5092,0.2714
2019-10-31,2.53420,,,70.14440,-30.78510,-30.78510,-28.03010,-28.37700,0.09960,0.85880,104.79990,-4.95160,-5.01050,-2.82670,-4.95160,3.48960,0.2027,0.1607
2019-07-31,2.94170,,,70.78660,-46.84110,-46.84110,-47.41000,-47.99740,0.09230,0.93800,95.95070,-7.12670,-7.21100,-4.42900,-7.12670,3.22320,-0.0669,-0.0067
2019-04-30,1.02820,,,69.53170,-26.82740,-26.82740,-26.41840,-27.03770,0.21010,1.09980,81.82970,5.35410,-40.55930,-5.67980,-35.71460,1.51130,0.03000,-0.34130
2019-01-31,1.17760,,,66.44710,-38.81920,-38.81920,-38.42020,-38.85400,0.18570,0.87000,103.44710,6.40850,-51.14200,-7.21580,-44.58140,1.47860,0.3442,0.1348
2018-10-31,,,,66.44420,-63.41010,-63.41010,-62.95360,-63.75960,,,,,,,,,-0.0595,-0.2577
2018-07-31,,,,66.65230,-54.62560,-54.62560,-58.37420,-59.02410,,,,,,,,,-0.6501,-0.8042
2018-04-30,,,,58.98840,-70.02470,-70.02470,-70.83250,-71.08840,,,,,,,,,-0.14660,-0.38400
2018-01-31,,,,,,,,,,,,,,,,,0,0
