,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-11-30,1.96090,0.82500,4.78590,29.89420,21.29260,21.29260,19.36550,8.07680,0.27930,1.08860,2.50840,35.88010,17.99300,53.28170,2.25620,3.14900,3.98280,0.6632,-0.3679
2022-08-31,2.08920,0.84110,5.37530,24.28040,13.94810,13.94810,11.63820,20.60230,0.25530,1.34110,2.50410,35.94080,45.47060,185.51970,5.25890,7.22410,3.54580,1.32850,0.49030
2022-05-31,2.37390,0.88200,7.56730,22.04490,11.79430,11.79430,9.63490,2.77510,0.27850,1.56490,2.57790,34.91200,8.87660,363.64680,0.77300,1.04700,2.50220,1.6698,1.1299
2022-02-28,2.62800,0.87300,6.95690,23.14140,14.01050,14.01050,11.30890,11.16230,0.23290,1.15680,2.21780,40.58010,27.17310,296.11260,2.59950,3.45060,2.71590,-0.2224,-0.7703
2021-11-30,2.47880,0.88050,7.45970,20.41530,11.36500,11.36500,3.17900,3.22870,0.24220,1.30490,2.37850,37.83830,8.89920,280.16780,0.78210,1.06300,2.51510,0.3169,-0.1583
2021-08-31,2.66920,0.86330,6.38890,15.37290,6.11660,6.11660,3.28190,3.02780,0.23570,1.77510,2.45250,36.69680,6.97240,43.75920,0.71360,0.95330,2.92620,1.10140,0.56430
2021-05-31,2.88210,0.84920,5.69580,19.65260,9.81640,9.81640,6.96770,6.50120,0.23930,1.57640,2.74600,32.77520,13.62880,59.98180,1.55600,2.05590,3.28750,1.2145,0.8293
2021-02-28,2.98100,0.85720,6.07550,21.95800,11.23020,11.23020,7.95940,7.37890,0.21540,1.22330,2.38500,37.73610,14.63360,82.11160,1.58960,2.08910,3.08790,0.379,0.0191
2020-11-30,2.90700,0.86930,6.72830,24.94140,15.57860,15.57860,12.23080,10.81350,0.21550,1.06680,2.53710,35.47370,23.69770,211.11040,2.32980,3.09750,2.79390,0.4636,0.3243
2020-08-31,3.44070,0.89980,9.13950,24.53240,15.57090,15.57090,12.09410,10.24670,0.20400,1.39760,2.60300,34.57490,26.89760,-299.66460,2.09010,2.69560,2.26890,1.70360,1.47790
2020-05-31,2.24670,0.92580,14.75040,13.11840,3.64860,3.64860,0.20070,-0.18890,0.18160,1.51180,2.47560,36.35500,-0.66670,1.56720,-0.03430,-0.04950,1.64340,0.9422,0.5581
2020-02-29,1.84860,0.89030,8.33170,26.71500,17.33700,17.33700,14.64850,11.88520,0.27040,1.15000,2.54150,35.41240,41.19820,-155.58640,3.21390,4.51800,1.85160,0.6125,0.31
2019-11-30,1.65420,0.91640,11.18700,27.97290,18.98550,18.98550,16.49330,13.77550,0.29400,1.15420,2.54990,35.29530,69.81600,-96.23040,4.04980,5.83830,1.37740,0.725,0.337
2019-08-31,1.67780,0.95990,24.34020,25.13650,17.18910,17.18910,14.33770,11.69870,0.30690,1.58710,2.66510,33.77050,125.35220,-45.46170,3.59030,5.02520,0.63190,1.62240,1.28030
2019-05-31,1.73930,1.00200,-505.78260,24.96510,14.74980,14.74980,12.04900,12.08890,0.32920,1.51090,2.95030,30.50530,-2400.00000,-44.49820,3.62190,4.85150,-0.03150,1.6076,0.9982
2019-02-28,1.60220,1.02520,-43.14410,29.49940,20.91070,20.91070,17.99740,15.25680,0.29790,1.11080,2.57950,34.89100,-251.60170,-46.62050,4.54490,6.33400,-0.38390,0.8656,0.344
2018-11-30,1.62830,1.07760,-14.20950,27.32060,19.09150,19.09150,16.21680,11.95960,0.29860,1.05440,2.67980,33.58460,-74.20710,-37.11460,4.06220,5.75490,-1.14070,0.6011,0.036
2018-08-31,1.90010,1.11770,-9.68620,25.20490,16.67940,16.67940,13.75010,11.68430,0.32050,1.52850,2.76320,32.57080,-45.39530,-26.94080,3.90290,5.34520,-1.67570,1.54820,0.95720
2018-05-31,1.79370,1.16720,-7.12370,25.34310,14.53930,14.53930,11.52250,10.98890,0.33360,1.24700,4.06460,22.14220,-30.70490,-20.34440,3.73470,5.13510,-2.28790,1.1647,0.4672
2018-02-28,1.72310,1.20090,-6.15830,28.06350,19.59700,19.59700,16.29600,18.05650,0.31350,0.98510,3.64920,24.66300,-40.69350,-28.30790,5.79540,8.17540,-2.68210,0.8685,0.5272
2017-11-30,1.55340,1.29170,-4.66820,25.24860,16.95370,16.95370,13.63090,9.28940,0.30370,0.92990,3.67470,24.49190,-15.61910,-11.82170,3.05720,4.55590,-3.63460,0.2628,-0.0743
2017-08-31,1.62200,1.32260,-4.22360,24.01220,16.83180,16.83180,13.74920,10.20180,0.32340,1.25650,3.82550,23.52660,-15.33790,-11.82700,3.49320,4.94840,-3.93780,0.97750,0.26630
2017-05-31,1.54520,1.37680,-3.74680,23.09910,14.72670,14.72670,11.53150,8.86490,0.33490,1.21940,4.49510,20.02160,-12.12920,-9.60360,3.15820,4.56980,-4.43040,1.3139,0.7358
2017-02-28,1.58570,1.41980,-3.58180,26.93560,18.89400,18.89400,15.47170,10.95640,0.31600,0.98100,3.52360,25.54200,-12.48580,-10.04590,3.60170,5.24210,-4.80330,0.6245,0.102
2016-11-30,1.54690,1.46730,-3.33010,25.15490,15.87200,15.87200,15.01200,11.02820,0.32940,0.96090,3.40530,26.42970,-11.99580,-9.79970,3.79140,5.60550,-5.19430,0.3229,-0.1379
2016-08-31,,,,23.26420,16.10200,16.10200,15.90880,10.25380,,,,,,,,,,0.78710,0.38810
2016-05-31,,,,,,,,,,,,,,,,,,-1.5144,-0.8062
2016-02-29,,,,24.96230,17.46950,17.46950,17.26360,14.25830,,,,,,,,,,0.3302,0.0576
2015-11-30,,,,21.85600,14.79130,14.79130,14.58870,9.84740,,,,,,,,,,1.1842,0.7486
2015-05-31,,,,,,,,,,,,,,,,,,0,0
2014-05-31,,,,,,,,,,,,,,,,,,0,0
