,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.07480,0.26890,0.36790,44.15310,5.98430,5.98430,8.87330,7.68860,0.32770,0.72540,2.25790,39.85950,6.63850,9.05680,2.51920,4.85320,4.12080,0.1675,0.0481
2022-09-30,2.09020,0.27050,0.37070,45.35490,7.58700,7.58700,6.99440,5.52300,0.33000,0.79600,1.99460,45.12260,4.78570,6.49320,1.82230,3.49140,4.01710,-0.1923,-0.3181
2022-06-30,2.05670,0.28010,0.38910,46.71390,2.55610,2.55610,1.05530,0.56940,0.29290,0.75320,1.94490,46.27470,0.44430,0.61970,0.16680,0.31980,3.79900,0.18690,0.11050
2022-03-31,2.18150,0.28000,0.38880,46.51730,-3.53250,-3.53250,-4.00950,-4.58210,0.29220,0.84390,1.85270,48.57830,-3.44770,-4.85870,-1.33870,-2.48250,3.74560,-0.6819,-0.7665
2021-12-31,,,,,,,,,,,,,,,,,,-0.7619,-0.6597
2021-09-30,2.30920,0.25100,0.33520,50.99240,11.13300,11.13300,8.62660,7.34010,0.32050,0.90410,2.10050,42.84620,5.73600,7.72720,2.35250,4.29610,4.15420,0.215,0.1543
2021-06-30,2.30780,0.30350,0.43570,49.48610,8.96800,8.96800,5.13520,4.38070,0.27740,0.77480,2.11450,42.56340,3.20610,4.43480,1.21540,2.23310,3.94410,0.54690,0.50540
2021-03-31,2.55830,0.36330,0.57050,50.00350,100.00000,,6.80670,6.18460,0.25580,0.73790,1.80560,49.84580,,,,,3.87350,-0.3279,-0.3451
2020-12-31,,,,,,,,,,,,,,,,,,0.5468,0.7037
2020-09-30,2.05280,0.40420,0.67830,47.89320,4.08720,4.08720,2.54230,2.71780,0.29460,0.70650,1.77590,50.67790,2.64880,4.14570,0.80080,1.57820,3.23390,0.1345,0.0896
2020-06-30,1.90840,0.40970,0.86970,49.34280,-23.97750,-23.97750,-26.26380,-25.84580,0.14140,0.29910,1.24490,72.29480,-12.84900,-20.37150,-3.65550,-7.58470,3.13340,-0.68130,-0.79330
