,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,3.08550,0.34380,0.52380,79.38710,-7.37710,-7.37710,-5.50790,-6.18540,0.15620,1.17480,76.60770,-2.05840,-2.77610,-0.96620,-1.35080,4.41900,0.3647,0.307
2022-09-30,3.22740,0.36400,0.57230,78.55860,-7.17980,-7.17980,-5.28230,-5.95260,0.15600,1.25140,71.91830,-2.01520,-2.76090,-0.92880,-1.28170,4.06090,0.2619,0.21
2022-06-30,3.30670,0.37760,0.60670,79.82830,-0.77290,-0.77290,-0.00270,-1.20130,0.15300,1.32940,67.69890,-0.40150,-0.56570,-0.18380,-0.24990,3.84030,0.2736,0.228
2022-03-31,3.32850,0.39730,0.65930,79.48880,2.86860,2.86860,2.98980,2.68240,0.14350,1.31850,68.26100,0.87190,1.20110,0.38510,0.52550,3.54650,0.42640,0.37580
2021-12-31,3.53880,0.41400,0.70640,79.41470,2.59200,2.59200,2.61560,2.19770,0.13700,1.21340,74.17020,0.68850,0.97760,0.30110,0.40350,3.32260,0.3768,0.347
2021-09-30,3.94440,0.43420,0.76730,76.58600,-1.80970,-1.80970,-1.76240,-2.02740,0.12330,1.20430,74.73230,-0.57280,-0.79610,-0.24990,-0.32410,3.06960,0.2148,0.1819
2021-06-30,4.31010,0.44560,0.80380,75.55200,-4.23290,-4.23290,-4.13530,-4.00860,0.11250,1.24010,72.57300,-1.02550,-1.45720,-0.45080,-0.56850,2.94630,0.1668,0.1364
2021-03-31,5.44510,0.46560,0.87120,76.49650,-6.46190,-6.46190,-6.31030,-6.58180,0.10170,1.28840,69.85680,-1.55330,-1.65540,-0.66940,-0.83010,2.73330,0.16880,0.14530
2020-12-31,5.76840,0.37560,0.60150,76.98650,-5.03460,-5.03460,-8.54330,-9.10260,0.09390,1.08680,82.81540,-1.68780,-1.72330,-0.85490,-1.05390,3.13010,0.0814,0.057
2020-09-30,6.49120,0.37750,0.60640,78.02880,-5.99130,-5.99130,-9.41010,-9.79470,0.08530,1.27840,70.40100,-1.61830,-1.65280,-0.83500,-1.00740,3.07560,0.1337,0.1054
2020-06-30,6.73580,0.38010,0.61300,79.37460,0.46710,0.46710,0.58990,0.20280,0.07850,1.12840,79.75760,0.03110,0.03180,0.01590,0.01930,3.02020,0.0741,0.0557
2020-03-31,4.42970,,,79.82520,2.87850,2.87850,5.08500,4.93650,0.12300,1.21040,74.35790,0.80700,0.81720,0.60740,0.80700,2.68770,0.07400,0.05890
2019-12-31,4.51430,,,77.36440,-1.99390,-1.99390,1.10170,0.78400,0.10950,1.10990,81.09060,0.11390,0.11540,0.08580,0.11390,2.63960,0.1078,0.1026
2019-09-30,4.93870,,,75.69790,-4.40000,-4.40000,-4.30610,-4.34050,0.09520,1.09930,81.87350,-0.53950,-0.54550,-0.41330,-0.53950,2.60810,0.0292,-0.0188
2019-06-30,,,,74.79270,-4.79920,-4.79920,-4.40750,-4.74510,,,,,,,,,-0.0081,-0.0667
2019-03-31,,,,72.94790,-13.79300,-13.79300,-13.46470,-13.54890,,,,,,,,,0.04440,-0.01140
2018-12-31,,,,,,,,,,,,,,,,,-0.2097,-0.036
2018-09-30,,,,76.31280,-9.07510,-9.07510,-8.46610,-9.14950,,,,,,,,,0.2097,0.036
2017-12-31,,,,,,,,,,,,,,,,,0,0
