,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-02-28,3.19870,0.77640,3.57320,10.30560,4.86470,4.86470,5.72110,4.67810,3.60900,1.21120,5.58350,56.86510,6.41870,21.99050,22.60020,4.37120,4.91790,32.50740,-19.4786,-20.3597
2021-02-28,2.42370,0.77010,3.45330,12.55470,5.50480,5.50480,6.78260,5.09370,3.94150,0.87970,5.24870,79.26610,4.60470,17.11310,17.11560,3.46730,3.93440,26.74850,5.4621,6.4665
2020-02-29,2.38720,0.79860,4.08010,13.39740,6.09400,6.09400,7.15610,5.71350,4.37220,0.96380,6.18240,106.33730,3.43250,23.57290,23.57290,4.21410,4.74770,23.11050,-2.3449,-2.6064
2019-02-28,2.45060,0.80410,4.22190,13.64980,6.54270,6.54270,7.54550,6.12340,4.63550,0.97090,6.22850,129.94710,2.80880,25.09400,25.09400,4.50060,4.91670,20.04450,1.3633,1.2437
2018-02-28,2.60760,0.79360,3.95510,13.60300,6.61780,6.61780,7.66890,6.21260,3.87910,0.97910,6.18710,128.41350,2.84240,20.02240,20.02240,3.79790,4.13270,18.45280,1.9321,2.4926
2017-02-28,2.59870,0.79190,3.91490,13.75290,6.70090,6.70090,7.76470,6.33950,3.94940,0.97520,6.05680,104.17560,3.50370,20.16900,20.16900,3.85130,4.19800,16.66360,-1.8007,-2.4419
2016-02-29,2.45900,0.78040,3.66160,13.32540,6.98930,6.98930,7.89600,6.66640,4.11510,1.04770,6.79640,114.62180,3.18440,21.46210,21.46210,4.31140,4.71390,14.91840,3.8588,3.7209
2015-02-28,2.59830,0.73640,2.88560,13.22840,6.98800,6.98800,7.79520,6.79340,4.18650,1.08110,5.93290,103.62930,3.52220,18.92300,18.92300,4.52610,4.98820,15.11360,-1.7327,-1.7814
2014-02-28,3.01910,0.68880,2.28620,13.11170,6.59800,6.59800,7.40850,6.34090,3.91740,1.07410,6.65620,157.33020,2.32000,14.85040,14.85040,4.20760,4.62200,14.96260,0.6637,0.3393
2013-02-28,3.37650,0.66560,2.05650,13.35750,6.68250,6.68250,7.55170,6.39750,3.96140,1.10860,6.25800,119.21160,3.06180,14.38420,14.38420,4.39180,4.81000,13.36470,-3.0885,-3.3571
2012-02-29,2.86770,0.64530,1.89020,13.78270,6.99910,6.99910,7.82690,6.66670,4.13650,1.20070,7.89390,115.73680,3.15370,15.47990,15.47990,4.96660,5.49060,11.76970,-0.2397,-0.6515
2011-02-28,2.69790,0.65490,1.96270,14.49750,7.15730,7.15730,8.00760,6.77630,4.18770,1.25960,7.31250,75.04830,4.86350,16.85810,16.85810,5.29780,5.81830,9.91320,-0.2975,-0.536
2010-02-28,3.26050,0.01400,0.07790,14.71010,6.45080,6.45080,7.45780,5.97640,3.68800,2.92240,7.55670,11.46070,31.84800,14.36940,14.36940,10.86950,14.16880,8.66820,-0.9384,-0.3463
2009-02-28,2.62390,0.10050,0.21160,13.88260,1.44970,1.44970,2.23460,1.38800,0.83900,2.93120,8.54120,16.44270,22.19830,3.71690,3.71690,2.48880,3.34320,7.22830,1.2062,0.5162
