,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.26530,0.31100,0.78810,23.93320,10.43310,10.43310,13.22580,10.04130,7.66190,0.92660,3.81140,5.39680,67.63300,21.90230,44.21710,7.20490,15.09160,70.53790,-1.6749,-3.0811
2021-12-31,1.73760,0.28370,0.46030,23.70840,11.26510,11.26510,14.02110,11.45250,8.87140,1.01310,4.20800,6.02030,60.62820,23.95130,31.60050,9.12700,17.15550,63.40350,-2.8058,-4.293
2020-12-31,1.87800,0.28650,0.46320,24.70350,11.45320,11.45320,14.85030,11.80150,9.03030,0.87570,4.35530,5.18610,70.38010,20.14690,26.89740,8.00480,14.37420,60.90110,-2.1095,-1.1689
2019-12-31,1.49950,0.15700,0.27960,25.37020,11.45480,11.45480,14.30570,12.02330,9.58810,1.19430,5.04620,6.42260,56.83040,26.79270,36.72280,11.49110,22.58740,56.17120,5.7711,5.6419
2018-12-31,1.53790,0.16200,0.29980,24.13450,11.72020,11.72020,14.29050,11.58130,9.00680,1.24700,4.79760,6.14870,59.36180,26.48020,35.13820,11.47310,22.18950,52.27220,0.9966,-0.9915
2017-12-31,1.57270,0.16280,0.24570,24.96570,11.42550,11.42550,14.27940,11.57730,4.89030,1.13020,4.84140,5.64620,64.64510,12.17540,16.27110,5.49930,10.19280,49.41890,2.1598,2.8458
2016-12-31,1.78200,0.17940,0.25870,25.46120,10.73730,10.73730,13.76440,11.02290,7.96160,1.16640,4.87890,5.78810,63.06040,20.29550,22.88590,9.69960,16.65520,42.82990,-0.1242,0.853
2015-12-31,2.08970,0.16900,0.21150,25.88700,10.76400,10.76400,13.45370,10.59660,7.32080,1.26270,5.23200,6.77660,53.86190,18.96770,21.18160,9.71320,15.76240,44.46360,-0.8025,-0.7743
2014-12-31,2.25190,0.16310,0.20830,25.29010,12.30430,12.30430,14.67150,12.66320,8.58960,1.21930,5.01050,6.52440,55.94350,21.45060,23.87570,11.01240,17.95240,44.68800,1.231,0.7795
2013-12-31,2.56500,0.17520,0.22110,24.73850,12.14380,12.14380,14.49630,12.24790,8.57180,1.17470,5.46870,6.53110,55.88610,20.17790,22.51840,10.78220,16.64220,42.15320,3.069,3.1
2012-12-31,2.28540,0.09100,0.11110,25.47590,13.00340,13.00340,15.08600,13.10140,9.49000,1.38140,5.81630,7.00360,52.11580,24.92110,28.21430,13.85080,22.65380,36.74390,-2.6306,-3.0969
2011-12-31,1.93900,0.10140,0.13430,25.42660,14.85480,14.85480,16.65560,14.79940,10.23940,1.54680,6.28630,7.14490,51.08540,33.37340,36.96110,16.67810,29.98920,30.36980,5.605,4.0008
2010-12-31,1.92910,0.12430,0.15830,23.95280,12.11250,12.11250,14.53200,12.22590,7.86330,1.27150,5.08750,5.89660,61.90040,22.81830,25.86790,10.95940,19.98250,25.25780,-0.6485,-0.6984
2009-12-31,2.05720,0.13680,0.16770,20.08330,6.31480,6.31480,9.33330,5.92590,3.96300,1.22500,6.43620,5.38920,67.72780,12.03980,14.11900,5.49000,10.39300,19.97020,5.7513,4.2338
