,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.75460,0.60340,1.62920,56.78520,22.26550,22.26550,34.76160,20.66070,15.53400,0.36040,24.76260,5.58370,65.36840,23.52080,-22.31370,5.72800,9.32830,22.01570,-0.6928,-1.2963
2021-12-31,0.77880,0.63290,1.81330,57.86260,24.28510,24.28510,36.41410,22.01880,16.51410,0.36450,18.42910,5.60320,65.14180,27.18510,-21.60290,6.16970,9.98040,19.81990,-0.5565,-1.0526
2020-12-31,1.37660,0.64000,1.86310,60.09030,22.44720,22.44720,35.48000,18.68160,13.87540,0.40540,28.50840,5.36410,68.04560,26.48690,-28.76630,5.79750,9.53420,16.73990,1.4497,1.3907
2019-12-31,0.83520,0.61580,1.77430,58.49940,23.03670,23.03670,35.68720,17.23920,14.60930,0.45200,38.48520,5.18570,70.38540,31.49200,-29.93150,6.78310,12.09930,15.19290,0.3238,0.0222
2018-12-31,0.91320,0.61300,1.66200,57.58310,17.02390,17.02390,30.32260,14.99510,11.86580,0.49410,41.54790,5.21330,70.01390,29.31640,-21.73040,6.05640,11.34460,13.24050,2.3633,2.5497
2017-12-31,0.90540,0.71780,2.62030,57.89790,21.76000,21.76000,35.21190,16.34000,23.88320,0.49010,51.31820,5.36470,68.03680,68.36440,-36.74130,11.88060,19.29530,10.95410,0.6391,0.5962
2016-12-31,0.87000,0.81440,4.49730,58.16720,23.21720,23.21720,35.86050,16.65820,10.41990,0.51590,43.84440,7.19350,50.74020,56.62450,-13.78120,5.57290,10.51100,5.89500,-4.227,-4.0592
2015-12-31,0.63780,0.85260,6.15000,60.06910,25.11780,25.11780,37.28690,21.45570,13.58380,0.53900,41.97840,9.78080,37.31810,102.98730,-18.07570,7.52530,15.17570,4.38040,1.8408,1.8163
2014-12-31,1.05400,0.88990,8.28250,60.70870,15.42270,15.42270,28.43270,12.01620,7.57400,0.54630,43.30530,9.08160,40.19110,87.42320,-12.86240,5.13980,9.62550,3.29150,-5.8123,-4.3533
2013-12-31,2.62450,0.48440,0.98090,62.76480,26.51850,26.51850,40.29370,24.28620,9.53710,0.43980,44.00690,9.69130,37.66270,24.67830,-218.73660,8.59070,12.72300,33.33890,2.5052,2.3795
2012-12-31,0.78780,0.35760,0.60780,60.05470,11.35990,11.35990,25.56840,8.54320,0.75530,0.51440,43.04650,9.21170,39.62360,12.34260,-47.37690,4.68740,7.92860,29.92160,0.5118,0.5819
2011-12-31,1.00580,0.36930,0.64200,58.62460,11.61670,11.61670,26.49470,9.45480,2.16820,0.48110,48.80320,9.41530,38.76650,11.87080,-61.51900,4.42500,7.48690,30.31320,-1.287,-1.1993
2010-12-31,0.73040,0.34240,0.60740,58.57080,13.74280,13.74280,29.13720,11.90260,2.39200,0.48440,39.03540,9.04550,40.35160,11.75560,-73.49300,4.64400,7.73050,30.74330,0.7277,0.857
2009-12-31,0.74630,0.39550,0.73990,58.64960,14.82080,14.82080,30.15730,12.54080,4.53960,0.47510,31.26160,8.57460,42.56780,13.78720,-67.60490,5.11270,8.33440,29.67310,11.0489,5.1102
