,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.32540,0.44210,0.80600,88.99700,7.48960,7.48960,11.83200,6.46490,5.03650,0.99300,6.74700,6.64080,54.96290,11.01330,31.95610,4.86860,6.14470,85.25950,2.9315,3.2139
2021-12-31,1.14080,0.40080,0.67660,88.71130,10.78220,10.78220,14.99990,10.23020,7.82730,0.96550,6.89970,7.23800,50.42840,15.94740,44.27990,7.54290,9.55630,81.17890,-17.0174,-18.6967
2020-12-31,1.32280,0.35500,0.60240,88.85590,11.75160,11.75160,16.16800,10.83220,8.14070,0.85770,6.76480,6.68560,54.59510,14.88280,37.82040,7.06980,9.59870,75.26150,11.421,9.9978
2019-12-31,1.22550,0.41120,0.71410,89.00230,10.68620,10.68620,14.99610,9.37170,7.14370,0.97510,7.82630,7.28980,50.07000,14.83350,48.41950,7.09230,8.73360,64.34240,2.558,2.5296
2018-12-31,1.33760,0.41860,0.73160,89.15130,10.91010,10.91010,15.11600,9.60360,7.22790,0.95620,7.88530,7.13440,51.16070,14.59780,49.21660,7.08250,8.48720,59.83350,0.6455,-0.6598
2017-12-31,0.97290,0.40890,0.79980,89.38420,12.29770,12.29770,16.60020,10.90320,7.22340,0.96730,8.11510,6.93580,52.62580,15.26920,62.89860,7.16710,9.02560,53.60920,-0.6063,-0.8907
2016-12-31,1.27630,0.46710,0.89960,89.43970,13.12090,13.12090,17.38670,11.84040,7.19220,0.94650,8.22670,6.78420,53.80150,16.25140,91.84790,7.24160,8.66000,47.57940,2.9491,1.2129
2015-12-31,1.56150,0.43880,0.79630,89.22880,13.92600,13.92600,18.33390,12.67110,7.52200,0.94050,8.39460,6.94350,52.56690,17.42100,105.28030,7.80720,9.77750,43.83860,0.3063,0.4295
2014-12-31,1.36550,0.45850,0.86480,89.08370,12.95910,12.95910,17.53700,11.33040,6.64640,0.91430,8.28460,6.39660,57.06190,15.95840,121.03120,6.74130,8.64120,38.40390,1.4034,1.1211
2013-12-31,1.35140,0.49310,1.00270,88.85580,13.78230,13.78230,18.36110,11.79900,6.93190,0.88640,8.06720,6.59640,55.33360,16.78740,220.53960,6.66560,8.51030,33.56930,0.7198,0.8288
2012-12-31,1.57430,0.57400,1.34860,88.51350,13.54010,13.54010,17.97440,10.97000,6.37010,0.84890,8.07700,6.52310,55.95530,17.68100,-180.58270,5.96340,7.53150,28.34230,0.9672,0.1494
2011-12-31,1.63080,0.60870,1.55680,88.08490,13.27070,13.27070,17.64720,10.30050,5.88990,0.88190,8.32330,6.97070,52.36190,19.12430,-160.03410,5.85590,7.48300,24.29500,2.0951,1.6382
2010-12-31,1.61090,0.65910,1.93480,85.36930,10.32040,10.32040,14.89160,8.73640,4.69750,0.65090,7.60020,5.84870,62.40720,13.62780,-48.71470,3.66360,4.64620,20.76730,-0.3904,1.0314
2009-12-31,1.36610,0.34790,0.53500,86.55910,10.00570,10.00570,13.94040,9.12510,4.98290,1.31230,8.29750,8.63380,42.27570,16.97430,28.71040,7.67440,11.06830,18.49470,5.5076,1.6435
