,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.92010,0.19790,0.35160,25.07800,2.08070,2.08070,13.08210,1.56680,0.21510,0.83120,3.14760,6.16190,59.23520,0.32160,0.49280,0.18260,0.25790,113.12750,-8.4876,-7.7746
2021-12-31,1.77790,0.16790,0.27580,29.18350,11.91910,11.91910,17.20190,11.51720,9.22410,0.78740,3.31650,6.08730,59.96050,12.26300,21.00570,7.26600,10.20440,115.53100,-5.8543,-9.6725
2020-12-31,2.26200,0.21630,0.32010,25.44640,6.65820,6.65820,13.01800,6.11770,5.39770,0.66670,3.72270,5.58770,65.32160,6.03810,10.44250,3.59950,4.73230,110.03240,5.1543,6.7424
2019-12-31,1.63290,0.15740,0.31620,26.83910,8.29660,8.29660,14.67890,7.51750,7.46400,0.74480,3.19610,6.53120,55.88550,9.16230,16.09000,5.56200,7.71990,113.44720,3.8339,6.906
2018-12-31,1.38060,0.16920,0.43790,28.42720,10.97120,10.97120,16.19740,10.50920,8.59220,0.76220,3.12360,6.21580,58.72090,11.62430,21.85480,6.60240,9.65710,102.89540,-0.1497,1.3359
2017-12-31,1.53390,0.18080,0.39110,31.57010,14.26750,14.26750,18.97370,13.88490,10.23720,0.78470,3.33300,6.09130,59.92110,13.79210,26.31610,8.05870,11.29830,94.95990,-2.0923,-5.1846
2016-12-31,1.27710,0.16330,0.43430,31.39630,14.28650,14.28650,19.39170,13.85330,10.38320,0.87570,3.66780,6.51030,56.06540,16.14190,34.90680,9.12520,13.50600,77.97820,5.4923,3.2809
2015-12-31,0.99720,0.19650,0.65670,29.86640,10.37680,10.37680,14.86970,9.27780,7.62310,0.81250,3.52210,6.41870,56.86500,12.69290,37.82970,6.21060,10.19840,65.75040,3.5226,4.3783
2014-12-31,1.53100,0.24070,0.50950,27.60570,9.90330,9.90330,14.33170,8.50770,6.81710,0.94180,3.66050,7.21230,50.60800,12.03430,25.14840,6.42390,9.13750,60.65880,1.7626,-0.8255
2013-12-31,2.33620,0.32300,0.50560,26.13790,7.44250,7.44250,11.64550,6.06320,4.74620,0.86520,3.45220,6.91400,52.79120,8.21390,19.09830,4.32280,5.56080,61.50160,-1.2146,-3.279
2012-12-31,3.07740,0.26310,0.37180,25.74400,6.55680,6.55680,11.39950,5.26080,4.32380,0.91820,3.79090,8.51830,42.84870,6.74510,14.09470,3.98010,4.97080,53.78820,4.1137,5.1042
2011-12-31,2.17750,0.26000,0.46440,25.11190,5.59250,5.59250,10.86930,3.54240,3.08250,0.90910,3.79420,8.22290,44.38830,5.21770,12.41550,2.87170,3.86110,49.66180,-0.2836,-2.0089
2010-12-31,2.14380,0.28480,0.50540,26.36930,5.90650,5.90650,11.48590,3.62180,3.42590,0.87210,3.88730,8.65630,42.16580,5.80560,15.50450,3.11420,4.15200,47.67020,-5.172,-5.8513
2009-12-31,2.66850,0.36010,0.57940,23.05810,0.81830,0.81830,6.48830,-1.45420,-0.10290,0.83610,4.60460,7.92960,46.02990,-0.03180,-0.10150,-0.01590,-0.02040,46.73830,9.8201,8.2288
