,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-04-30,1.50390,0.74010,3.14560,66.79330,18.31280,18.31280,21.38340,17.33140,14.83060,0.63020,10.28430,5.13660,71.05890,111.81380,-56.78790,9.34570,29.06330,3.80910,-0.61,-2.5217
2021-04-30,1.73840,0.79350,3.84230,66.41710,17.94920,17.94920,21.55290,16.74790,12.70890,0.61370,16.92110,6.07830,60.04960,106.56930,-50.17180,7.79910,22.00780,3.08560,1.3488,2.3938
2020-04-30,1.18200,0.82560,4.73550,66.94380,17.46120,17.46120,21.02740,17.44270,15.13300,0.71950,12.33790,5.56220,65.62180,338.42970,-51.83540,10.88810,59.00580,1.10500,-0.6282,-0.0805
2019-04-30,1.45070,0.51210,1.41650,64.18810,19.86660,19.86660,23.07190,20.63130,19.02050,0.70310,16.80150,5.05430,72.21610,107.24770,-168.93060,13.37380,52.32770,4.54170,-0.1775,-1.0809
2018-04-30,1.96880,0.40370,0.67710,62.66260,19.56410,19.56410,22.90930,20.25680,1.95980,0.59240,18.11480,5.65330,64.56410,5.09670,26.18510,1.16100,3.03900,8.65400,1.8462,2.7045
2017-04-30,1.50360,0.21110,0.53710,61.26390,11.30940,11.30940,15.42520,11.30940,8.75980,0.57840,13.04910,7.51160,48.59130,17.30220,49.84460,5.06690,13.64930,10.33460,0.2294,-0.1981
2016-04-30,1.76080,0.34090,0.81190,60.81860,6.27480,6.27480,11.30550,6.22070,4.12910,0.55260,22.17350,6.82160,53.50610,7.94860,22.34150,2.28160,5.23910,10.25270,-0.6707,-0.3208
2015-04-30,2.50020,0.30340,0.43560,62.60000,11.69360,11.69360,16.70750,11.64460,9.14580,0.65130,15.68490,7.86010,46.43720,16.40310,24.37960,5.95680,11.42620,11.15690,0.0709,0.1607
2014-04-30,2.40160,0.20730,0.26150,61.96050,11.60470,11.60470,16.88540,11.71540,10.08700,0.68650,19.65690,7.38990,49.39190,16.84930,23.83350,6.92440,13.35680,11.66870,0.1122,0.3014
2013-04-30,2.19760,0.17410,0.47750,59.39450,9.59820,9.59820,15.99080,8.94760,7.97960,0.56330,18.43230,7.90660,46.16390,10.71120,14.23860,4.49460,8.84610,13.22910,-0.0388,0.1963
2012-04-30,1.93950,0.01440,0.29460,59.57450,11.97620,11.97620,17.52710,11.42910,9.71250,0.65390,15.60250,7.50170,48.65540,14.10010,19.20440,6.35100,13.89740,11.77620,0.3863,-0.1074
2011-04-30,1.88720,0.02980,0.33910,64.98070,16.09140,16.09140,20.36080,15.50190,13.13980,0.60270,16.53360,6.89820,52.91240,18.04460,23.07590,7.91990,17.50680,10.10890,0.6591,0.4774
2010-04-30,2.37420,0.30330,0.43530,64.07900,12.42310,12.42310,17.93760,11.37000,10.18470,0.60540,12.50840,8.33810,43.77510,15.82300,21.94690,6.16530,11.02420,7.28620,0.103,0.5846
2009-04-30,2.04780,0.40600,0.68340,58.41650,1.38560,1.38560,7.59450,0.24370,1.89640,0.63260,23.18330,7.62910,47.84300,3.62070,6.10870,1.19980,2.15080,5.36920,2.6575,1.792
