,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.55450,0.54650,1.43200,63.92680,21.63540,21.63540,35.66470,16.34700,12.80210,0.21880,2.80690,5.00050,72.99250,12.45890,12.34120,2.96150,4.54390,19.17250,0.2651,-0.3086
2021-12-31,0.69940,0.55800,1.34770,71.58340,20.55070,20.55070,35.82540,14.42160,10.81310,0.20280,2.79190,5.29570,68.92360,10.28220,10.17450,2.43740,3.57800,17.94440,0.0457,-2.686
2020-12-31,0.72800,0.61230,1.66950,76.30560,11.76500,11.76500,27.27000,-0.66860,-1.55290,0.21240,2.76560,5.67200,64.35080,-0.28640,-0.32630,-0.06440,-0.09430,14.90150,-1.3381,1.7833
2019-12-31,0.49490,0.56750,1.61070,70.53510,17.09960,17.09960,30.87220,9.72570,6.29690,0.22990,3.61380,5.75310,63.44350,7.50190,8.51180,1.69070,2.76750,15.66640,2.6959,2.9985
2018-12-31,0.50920,0.55270,1.58800,65.56260,2.43820,2.43820,14.30830,-4.50880,-1.28260,0.23460,4.16880,4.45940,81.84940,-1.03880,-1.31790,-0.23210,-0.39360,15.44430,-0.7287,-0.6974
2017-12-31,0.55480,0.63490,2.08380,68.84460,18.89800,18.89800,30.74920,9.08790,2.63610,0.24420,3.22370,5.15990,70.73720,2.97450,5.35930,0.64370,1.08600,12.81870,-0.2395,-0.8057
2016-12-31,0.51040,0.59810,1.94270,69.05510,19.27880,19.27880,31.62600,11.43240,7.37900,0.24030,2.81190,5.27040,69.25450,8.14260,15.50660,1.77350,3.27270,12.59810,-2.0721,-2.3775
2015-12-31,0.59350,0.60750,1.80810,64.66530,17.19550,17.19550,28.65560,7.30680,6.15890,0.26590,3.06320,6.83080,53.43420,5.16720,10.45760,1.13530,2.02820,12.04440,0.3873,0.1833
2014-12-31,0.55350,0.56900,1.61850,54.99390,14.96660,14.96660,24.39120,8.02290,10.05240,0.21440,4.04790,5.55520,65.70470,4.14880,6.07120,1.04190,1.78830,19.53980,-0.4136,-0.6302
2013-12-31,0.67930,0.56330,1.50070,57.56040,15.09280,15.09280,25.46590,7.12590,11.50390,0.20420,3.92290,4.29710,84.94100,3.75430,11.36420,0.97550,1.63950,18.76650,0.3356,1.4055
2012-12-31,0.71330,0.55110,1.45890,69.84830,20.67420,20.67420,32.03600,12.39340,8.27090,0.23030,3.06010,4.61760,79.04500,7.36010,25.70430,1.87140,3.30390,17.90090,1.2296,0.1846
2011-12-31,0.62230,0.55640,1.59160,59.94610,15.89980,15.89980,25.36950,8.28200,5.20080,0.27770,4.07630,6.27560,58.16140,6.19530,30.28170,1.49510,2.74850,17.73010,0.4266,-0.5735
2010-12-31,0.66170,0.54790,1.50130,53.48130,13.99740,13.99740,23.49480,6.38180,4.43560,0.31990,6.92480,5.13390,71.09570,5.65190,30.36420,1.39000,2.55500,17.56290,-3.4515,-3.5132
2009-12-31,0.70600,0.55150,1.39920,50.11730,12.02720,12.02720,21.09120,5.93540,3.26240,0.34510,6.06580,7.34170,49.71590,4.73410,26.80820,1.19240,2.12320,17.54680,6.0413,3.244
