,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.73230,0.58260,1.63830,68.83660,9.29310,9.29310,27.41940,6.13140,5.78780,0.16470,3.09540,5.11590,71.34650,3.77420,4.99540,0.94490,1.47470,33.39040,-0.5073,-2.339
2021-12-31,0.83810,0.56410,1.40330,74.78520,21.61990,21.61990,41.44230,22.18560,23.54630,0.14020,2.15880,5.43770,67.12400,10.47210,12.89500,2.68400,4.02900,35.70120,-1.2968,-1.4242
2020-12-31,0.63510,0.56200,1.39880,77.52610,14.50040,14.50040,34.51170,9.95630,-2.82950,0.14780,2.05480,5.65300,64.56780,5.51630,7.25090,1.38470,2.19800,32.83000,-0.1434,-1.2312
2019-12-31,0.61330,0.46010,0.94930,68.52300,10.72150,10.72150,31.39370,6.03430,9.42990,0.13870,2.80510,5.93860,61.46280,2.08560,2.54310,0.63570,1.04710,40.61220,-0.8547,-0.5156
2018-12-31,0.67490,0.58550,1.59540,69.52410,26.90420,26.90420,47.26320,23.38600,21.85020,0.14370,2.40690,5.38410,67.79180,9.51110,14.00990,2.69140,3.94230,32.37590,0.2095,2.368
2017-12-31,0.44980,0.61500,1.92690,76.10040,31.28080,31.28080,48.77640,24.55110,23.82810,0.16430,2.03660,7.04700,51.79490,16.10740,25.40720,4.07390,6.20060,30.03100,0.352,1.5585
2016-12-31,0.52350,0.64220,2.08400,75.36850,29.37720,29.37720,45.13080,24.42700,18.08810,0.16390,1.89700,6.87980,53.05360,13.13540,22.51860,3.08900,4.69930,26.81530,-0.8109,-1.2812
2015-12-31,0.51600,0.63310,2.11750,69.13460,30.26620,30.26620,44.55190,24.20610,16.25440,0.19920,2.67510,8.53400,42.77030,14.13760,19.74740,3.27890,5.18750,22.82220,1.6538,1.4081
2014-12-31,0.78010,0.64580,2.17070,58.86140,21.88000,21.88000,34.42430,14.29720,10.53390,0.22890,3.62840,7.61540,47.92900,11.08970,15.89360,2.44080,3.92750,20.43930,-0.0404,-2.1703
2013-12-31,0.84930,0.62410,1.95640,57.51530,25.27440,25.27440,35.86890,20.60980,12.93450,0.26190,4.73980,7.14600,51.07770,15.56430,22.66130,3.61710,5.85040,20.03790,-1.2845,-1.0767
2012-12-31,0.66210,0.61330,2.02220,59.41570,22.26720,22.26720,33.50990,17.64710,2.35290,0.27400,4.13740,7.47520,48.82780,13.68470,20.89380,3.10430,5.29190,18.44620,2.0172,1.1504
2011-12-31,0.77990,0.60190,1.79840,55.24880,20.92260,20.92260,30.27970,16.43300,10.22880,0.30180,4.56970,6.76410,53.96110,12.90100,19.21040,3.25340,5.13550,20.18070,2.0987,1.542
2010-12-31,0.93540,0.56780,1.47050,56.21360,39.19740,39.19740,47.62510,34.80270,18.81160,0.34860,5.61990,6.64600,54.91990,25.69810,37.53350,7.20040,11.10790,20.64890,-3.2843,-2.6204
2009-12-31,0.99770,0.58060,1.60150,53.39910,17.36050,17.36050,26.27380,12.66390,8.69710,0.34770,5.81940,6.78810,53.77080,11.42600,17.90420,3.00320,4.79260,18.67280,6.377,-0.0859
