,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,3.39320,0.25260,0.34190,30.11930,25.06320,25.06320,27.62060,24.67900,18.25030,1.27810,5.31930,11.56010,31.57430,41.28600,65.54120,24.87630,30.85760,77.20100,17.034,15.2174
2021-12-31,2.48180,0.25360,0.38930,30.21990,25.37180,25.37180,27.74150,25.21890,18.62510,1.41280,4.23520,9.46660,38.55670,48.77070,66.73450,27.58140,36.40330,53.60920,12.3446,11.8359
2020-12-31,3.61080,0.31940,0.47550,11.06250,4.96170,4.96170,8.86180,4.14870,3.56070,1.00070,5.01860,8.76080,41.66310,7.44340,10.03130,4.15410,5.06570,37.16150,-0.3034,-0.5576
2019-12-31,3.33890,0.28450,0.40620,11.86020,8.41530,8.41530,11.66760,7.89240,5.59620,1.23140,5.18200,10.45730,34.90380,12.70400,17.46840,7.47310,9.08940,35.75460,1.6377,-0.0593
2018-12-31,3.07750,0.29330,0.42060,17.13550,13.26310,13.26310,16.13390,12.88290,9.38040,1.39880,4.56170,10.00460,36.48310,24.31970,34.51160,13.84490,17.18770,33.38430,4.2683,2.5854
2017-12-31,2.41590,0.26300,0.41770,12.68690,9.29210,9.29210,12.88210,8.64070,6.48880,1.27850,5.10820,9.98370,36.55960,15.19650,23.10930,8.71500,11.19950,28.57130,-2.1818,-1.6682
2016-12-31,2.72240,0.31180,0.52780,12.49930,8.81750,8.81750,13.05640,8.01240,4.89660,1.06470,5.71870,9.93340,36.74470,10.90790,16.87710,5.91460,7.50730,25.89820,-1.2912,-2.0493
2015-12-31,4.22650,0.35590,0.55900,6.77580,2.49440,2.49440,6.75260,1.47130,0.48180,1.14740,6.82500,11.87960,30.72490,2.45900,3.80890,1.34730,1.58390,24.68810,2.5681,3.4655
2014-12-31,3.07080,0.35070,0.56770,8.76200,6.17400,6.17400,9.60650,5.43610,3.20780,1.35150,7.01480,10.20410,35.76990,9.64150,15.13430,4.98570,6.26070,25.31120,0.8186,2.4884
2013-12-31,3.27010,0.35620,0.55740,7.40410,4.87470,4.87470,8.07750,4.15240,2.55150,1.25320,6.77060,10.52030,34.69500,7.40210,11.56600,3.85130,4.76540,24.84950,-0.3956,-1.2207
2012-12-31,2.78940,0.30000,0.46420,7.79000,5.29430,5.29430,8.41850,4.39000,2.58840,1.37290,7.71020,11.38000,32.07380,7.52180,12.05150,4.19110,5.26490,24.82310,0.521,-0.992
2011-12-31,2.79960,0.32020,0.55560,9.39600,7.13130,7.13130,10.07990,6.25170,3.87310,1.37430,9.12920,11.70440,31.18490,11.17210,16.91100,5.90920,7.59460,24.33020,0.5123,0.1994
2010-12-31,3.89590,0.36860,0.58570,4.94640,2.85450,2.85450,6.53150,1.68580,0.83480,1.13810,9.66940,11.00450,33.16820,2.81450,4.44830,1.48200,1.77700,23.21380,-0.9873,-0.7745
2009-12-31,4.22330,0.28880,0.40720,1.37970,-1.75940,-1.75940,3.30230,-3.69940,-2.64120,0.89010,8.40570,10.02680,36.40230,-3.12720,-4.86190,-1.88660,-2.22400,24.08810,3.7259,2.5219
