,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-01-31,0.98740,0.28710,0.40700,22.48800,5.87120,5.87120,7.55010,5.84220,4.74100,2.95710,6.72610,49.67470,7.34780,81.25830,150.00000,14.01970,57.93200,13.28060,-5.6893,-5.9345
2021-01-31,1.19190,0.21460,0.30020,22.37100,5.05900,5.05900,6.83420,5.02940,3.80430,2.47870,6.53760,44.54480,8.19400,39.19770,49.93060,9.42990,30.78770,17.85520,9.1665,9.2268
2020-01-31,1.09890,0.26540,0.36530,23.02580,4.60380,4.60380,6.46450,4.56710,3.53130,2.79890,6.49210,37.97910,9.61050,44.29430,61.76350,9.88390,32.53800,13.58980,1.0101,1.1492
2019-01-31,1.18060,0.28720,0.41980,23.23050,4.43110,4.43110,6.22680,4.40310,3.41430,3.32370,6.08580,42.24530,8.64000,44.28310,61.22960,11.34800,31.56530,12.44250,1.5855,0.9154
2018-01-31,1.25740,0.18340,0.37510,23.43010,4.37240,4.37240,5.99270,4.31070,2.37240,3.23020,6.19600,40.18210,9.08370,27.65780,31.34610,7.65580,22.58650,12.76380,-0.9545,-1.3969
2017-01-31,1.47660,0.21910,0.28990,23.95760,4.70520,4.70520,6.36500,4.60880,3.11650,2.84380,6.16020,29.25240,12.47760,25.63180,28.17460,8.71100,20.01660,15.13620,4.0967,4.1494
2016-01-31,1.42760,0.23420,0.39610,23.25190,3.47850,3.47850,5.14070,3.31410,2.26930,2.92390,6.00610,34.01720,10.72990,18.43310,20.41490,5.96940,14.11580,13.52160,-1.6428,-1.9068
2015-01-31,1.47510,0.23920,0.32260,22.42740,3.59450,3.59450,5.22080,3.43840,3.05660,2.64600,6.04790,31.51480,11.58180,24.92000,27.57860,8.17320,18.95920,14.22610,2.325,2.3121
2014-01-31,1.41000,0.28780,0.41540,23.14400,2.81700,2.81700,4.58000,2.66680,1.31000,2.89810,5.80580,31.04820,11.75590,17.42290,20.06930,4.95970,12.40850,11.50390,-1.1469,-0.6384
2013-01-31,1.11440,0.23690,0.61800,23.58830,0.23530,0.23530,4.55920,0.01050,-1.15290,2.27870,4.44820,14.14650,25.80150,-6.97170,-9.07820,-1.54290,-5.32050,10.98220,-4.4989,-4.5357
2012-02-29,1.16280,0.27850,0.50570,24.16350,4.83970,4.83970,9.57390,4.76490,-2.70810,2.84020,6.01520,19.86760,18.37170,32.61570,49.08650,8.89720,23.53330,12.78850,8.79310,6.74770
2011-02-28,1.20890,0.08880,0.23440,25.20960,4.77210,4.77210,6.73810,4.68570,2.56700,2.78710,6.30930,21.18700,17.22760,21.31100,33.02870,8.70640,19.41770,18.57410,2.85710,1.07080
2010-02-28,1.17690,0.13680,0.25880,24.45420,4.80880,4.80880,6.68930,4.72960,2.67450,2.69060,6.78110,24.37770,14.97270,21.46760,34.34410,8.16850,18.53000,16.62790,5.16020,3.72160
2009-02-28,0.97120,0.17920,0.38070,24.43190,4.15420,4.15420,5.91580,3.77650,2.22810,2.84440,7.15700,24.09800,15.14650,20.03490,37.15830,6.52720,16.44380,12.46360,4.43840,1.35730
