,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-06-30,1.19810,0.87930,7.70300,17.95050,3.40790,3.40790,4.72390,2.54500,1.97970,3.10770,12.69090,14.07970,25.92390,98.30050,-33.03800,6.15230,11.86780,2.71750,-0.2222,-0.605
2021-06-30,1.46640,0.87210,7.13710,18.24000,2.80180,2.80180,4.51320,1.13990,1.02190,2.39560,11.35010,13.53410,26.96890,33.75690,-16.70880,2.44800,4.31760,3.03400,0.5582,1.1024
2020-06-30,1.83810,0.91760,12.46910,18.72010,1.41700,1.41700,3.57230,0.55470,0.40740,2.33750,13.89030,17.62200,20.71280,18.59770,-6.42440,0.95220,1.53240,2.27960,-1.458,-1.5207
2019-06-30,1.33400,0.76450,3.26190,18.97890,3.87620,3.87620,5.18260,3.33670,2.78520,3.34590,15.14440,14.30800,25.51030,66.90120,-74.38150,9.31880,15.75840,4.87950,0.5333,0.5083
2018-06-30,1.21470,0.75050,3.32170,18.87600,3.94030,3.94030,5.29230,3.33100,2.43630,3.24990,15.24340,14.19280,25.71730,57.07180,-58.91950,7.91770,14.23970,4.81510,0.0037,-0.0461
2017-06-30,1.31780,0.76290,3.44100,19.06680,3.71060,3.71060,5.39710,3.18980,2.06340,3.11830,14.95980,13.74260,26.55970,47.97380,-44.41870,6.43420,11.37680,4.49310,0.6263,0.2908
2016-06-30,2.26720,0.67830,2.13690,17.94920,3.67400,3.67400,5.07940,2.84510,1.88540,3.01210,15.65890,14.89720,24.50130,27.29110,82.54090,5.67890,8.77940,6.21810,0.8375,0.8334
2015-06-30,1.22280,0.30160,1.39190,17.56650,2.52540,2.52540,3.71880,2.07090,1.41080,2.70610,14.90780,14.51690,25.14310,13.05600,21.83280,3.81770,9.11800,8.85090,0.0769,0.0512
2014-06-30,1.52990,0.30920,0.51890,17.58730,3.41190,3.41190,4.60730,3.17220,2.00260,3.53980,14.73310,13.68660,26.66850,17.68720,29.67800,7.08870,12.21840,8.98560,-0.0212,-0.0265
2013-06-30,1.69870,0.33710,0.55640,18.00580,3.73440,3.73440,4.88850,3.48440,2.23460,3.50300,15.19690,13.95210,26.16090,19.11520,31.99460,7.82780,12.67180,8.85810,0.1665,0.647
2012-06-30,1.77730,0.37100,0.64430,18.35560,4.46100,4.46100,5.44480,4.20940,2.64640,3.49180,15.88090,14.28590,25.54960,23.93970,38.59740,9.24090,15.05740,7.99570,0.5299,0.2606
2011-06-30,1.60360,0.32640,0.56710,18.80480,4.91180,4.91180,5.93560,4.64720,2.92960,3.45380,15.39650,13.56790,26.90180,24.48400,38.89340,10.11840,16.49350,7.95370,0.3625,0.2789
2010-06-30,1.68690,0.39250,0.64810,19.30080,5.30530,5.30530,6.35240,4.96620,3.16830,3.61110,16.96560,14.22950,25.65100,30.82890,54.34420,11.44090,18.72930,6.50490,-1.1536,-1.3817
2009-06-30,1.68810,0.41700,0.71790,19.09280,5.08020,5.08020,6.11760,4.80510,2.86530,3.63150,18.06360,14.92940,24.44840,30.60980,58.08890,10.40530,17.84540,5.84670,2.6452,1.9082
