,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.38210,0.29240,0.45680,9.52250,8.89540,8.89540,10.29750,8.67830,6.53580,2.89240,23.63550,14.79850,24.66470,46.64290,46.64290,19.47950,33.00270,68.43860,17.3569,16.5356
2021-12-31,1.25600,0.38880,0.69990,2.74530,1.86880,1.86880,3.97890,1.35380,0.81600,1.96890,17.69320,10.98260,33.23450,6.49950,6.49950,2.22500,3.97250,48.42910,12.0664,11.9656
2020-12-31,1.70680,0.41530,0.74720,-1.14000,-2.43250,-2.43250,1.18930,-3.09650,-2.18910,1.25380,10.87310,10.62560,34.35090,-5.63590,-5.63590,-2.13810,-3.29500,48.09440,-11.0307,-12.1381
2019-12-31,1.44140,0.28940,0.42920,4.41080,3.54120,3.54120,5.62290,3.21810,2.23590,2.01110,14.76490,12.05210,30.28530,12.35360,12.35360,5.16860,8.77850,55.06090,3.1473,2.4243
2018-12-31,1.64820,0.28070,0.40070,4.77980,3.90660,3.90660,5.67450,3.61610,2.66760,2.33340,17.06050,15.93370,22.90740,14.75080,14.75080,6.68530,10.61010,54.43290,-2.1343,-1.9529
2017-12-31,1.74440,0.27650,0.38740,4.79360,3.79120,3.79120,5.90440,3.41240,4.32540,1.87370,14.01550,13.57700,26.88370,18.14850,18.14850,8.28580,13.13110,52.77740,1.959,0.4385
2016-12-31,2.01730,0.27440,0.38370,13.80400,4.67100,4.67100,7.17430,4.20570,3.02540,1.63860,11.42320,12.82140,28.46810,11.59010,11.59010,5.23470,8.40990,46.18810,-0.8341,-0.3524
2015-12-31,2.13010,0.25240,0.34350,14.98000,7.24110,7.24110,9.33900,6.80040,4.54420,1.98530,12.65700,18.75350,19.46300,19.20480,19.20480,9.27260,14.35820,45.14220,3.2201,4.0464
2014-12-31,1.66470,0.21390,0.30060,9.70850,4.51070,4.51070,5.80230,4.24320,2.77430,2.87250,17.83800,21.89490,16.67050,17.76970,17.76970,8.28760,13.96910,41.30670,-2.1514,-2.3432
2013-12-31,1.46890,0.23890,0.32910,7.79150,2.86590,2.86590,4.11160,2.87960,1.97000,2.92160,22.11120,15.64930,23.32370,13.64690,13.64690,5.75960,10.38650,37.24260,0.6749,2.076
2012-12-31,1.37980,0.26320,0.38960,8.60450,3.64470,3.64470,4.78200,3.42500,1.50510,3.11160,21.17610,16.60190,21.98550,17.20920,17.41420,7.00140,12.68020,32.77520,2.3817,1.249
2011-12-31,1.25680,0.29050,0.47070,8.15000,2.92090,2.92090,4.13850,2.63680,1.65890,2.94480,20.57960,14.12730,25.83660,12.74550,12.92390,4.89910,9.04340,29.53420,1.7358,0.6427
2010-12-31,1.53890,0.33340,0.55490,9.45480,2.28130,2.28130,4.07260,1.82170,0.39400,2.18580,15.05110,16.69370,21.86460,6.14310,6.23610,2.45340,4.09490,26.43440,1.9912,3.2079
2009-12-31,1.39860,0.32730,0.50250,9.15340,0.12850,0.12850,2.49230,-0.48920,-3.06820,1.81600,12.81910,13.84460,26.36400,-1.85400,-1.88300,-0.76750,-1.24730,26.07570,3.3697,-0.8928
