,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.30490,0.52660,1.18210,37.75640,11.01300,11.01300,17.62920,9.46870,7.69460,0.66100,4.92580,5.25840,69.41220,15.27710,-25.00450,5.16630,7.23170,25.51350,-0.892,-1.1896
2021-12-31,1.31910,0.53510,1.20750,40.18900,12.55470,12.55470,19.17600,11.10650,8.87370,0.60040,5.10510,5.13760,71.04440,15.77260,-22.72140,5.39460,7.33320,25.28090,0.7242,0.2086
2020-12-31,1.74520,0.51820,1.07820,41.42760,11.83780,11.83780,18.73080,9.85060,-10.22120,0.65050,5.37330,5.18520,70.39210,15.88000,-35.39390,5.43310,7.65140,21.70630,-1.868,-1.0598
2019-12-31,1.32990,0.40640,0.72810,43.91180,14.68880,14.68880,20.86050,13.78360,12.40970,0.60190,6.51420,5.27370,69.21110,16.53600,629.53700,6.91410,9.81640,30.25590,0.4969,0.5862
2018-12-31,1.26920,0.43900,0.87480,43.74700,14.14080,14.14080,20.11680,12.98550,11.69280,0.60880,4.44600,4.59050,79.51270,15.71840,-44.85670,6.30600,8.81840,27.99310,0.6657,1.02
2017-12-31,1.32200,0.46890,0.95670,41.71540,14.09450,14.09450,20.55090,12.73790,10.87460,0.69310,5.57500,5.38070,67.83520,19.84110,-43.00890,7.60690,10.53700,26.45630,0.5757,0.1055
2016-12-31,1.41730,0.46850,0.95930,42.71580,14.22010,14.22010,20.68840,12.54130,9.34470,0.71750,5.71010,5.61750,64.97500,17.88150,-38.59250,6.80030,9.50320,23.88930,-0.0974,0.1096
2015-12-31,0.93350,0.37900,0.92620,46.67080,11.52670,11.52670,17.87210,9.72820,7.39820,0.72660,5.20350,5.66690,64.40880,14.57220,-28.10260,5.45660,9.04930,23.58240,0.6997,0.6045
2014-12-31,1.11110,0.39620,0.88700,46.22670,13.69000,13.69000,19.79620,11.89310,8.42270,0.73510,5.23490,5.43670,67.13670,16.55630,-32.23360,6.29110,9.99710,24.61520,0.8212,0.3736
2013-12-31,1.34670,0.44920,0.93190,45.96710,11.77510,11.77510,17.93350,9.79600,7.30230,0.67490,5.41740,5.16100,70.72300,13.14010,-22.96880,4.95810,7.23710,24.60780,1.0893,0.9565
2012-12-31,1.60250,0.48220,1.06200,46.06330,10.89060,10.89060,16.92580,8.55330,5.94320,0.67370,5.86840,5.32050,68.60230,11.38460,-18.43340,3.99090,5.89520,20.90300,1.1933,0.7134
2011-12-31,1.70420,0.53530,1.33010,48.87700,11.08770,11.08770,16.90810,9.99630,6.80300,0.37390,3.24940,3.24460,112.49310,8.06990,-10.55500,2.54770,3.75010,19.66130,-1.1685,-1.4259
2010-12-31,1.41150,0.23530,0.39640,50.50990,13.24860,13.24860,18.96150,12.27810,8.70810,1.24990,6.73320,6.09210,59.91330,24.89920,101.89940,10.90060,19.03990,9.17420,1.103,1.0515
2009-12-31,1.45110,0.30180,0.48130,49.53060,11.54630,11.54630,17.21180,10.50910,7.07220,1.17520,6.03570,5.80710,62.85400,20.83500,147.95060,8.33910,14.54630,8.49370,2.897,1.7065
