,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.89130,0.53290,2.21500,59.52320,26.69080,26.69080,30.01390,25.53870,20.16700,1.22590,3.70550,8.40530,43.42500,111.55700,454.94060,24.72320,52.11240,7.34360,-2.3091,-2.6876
2021-12-31,1.25150,0.52910,1.33870,58.76270,28.98670,28.98670,32.23980,28.07320,23.16520,1.31930,4.92860,8.72910,41.81400,107.94970,321.59160,30.56140,50.83580,8.15960,1.2545,1.107
2020-12-31,1.82360,0.57570,1.43570,58.04360,25.65990,25.65990,29.20660,24.45770,21.49430,1.17960,5.41100,8.16660,44.69410,91.99360,172.78790,25.37000,39.03550,7.40550,2.2279,2.7647
2019-12-31,0.93700,0.79720,5.55420,56.73460,22.96910,22.96910,26.62570,21.69660,17.77050,1.31350,5.33980,8.93720,40.84030,240.56930,-355.40630,23.34500,48.79380,2.08050,0.7227,0.2609
2018-12-31,0.84910,1.01560,-108.33800,56.09610,22.19980,22.19980,25.95800,20.68200,17.03520,1.43960,5.60690,8.89370,41.04030,-4083.64700,-141.98880,24.52580,63.67800,-0.10720,0.3547,-0.1232
2017-12-31,0.96760,1.09750,-23.42180,55.73130,20.97590,20.97590,25.19820,19.35230,13.36400,1.14920,5.30480,8.39340,43.48670,-488.96670,-88.47560,15.36520,47.67350,-0.61810,0.4382,0.3206
2016-12-31,0.90480,1.22320,-11.12720,54.94110,19.72710,19.72710,24.18020,18.12790,12.50660,1.15990,5.06210,8.68200,42.04090,-205.20090,-66.76390,14.50670,45.79410,-1.23010,1.361,1.5335
2015-12-31,0.95900,1.16370,-13.93040,55.57620,18.72240,18.72240,23.11640,17.05120,11.99070,1.08600,3.76850,8.50630,42.90930,-228.74560,-60.26100,13.02620,37.44660,-0.93330,0.0449,-0.2975
2014-12-31,0.92510,0.74850,7.64530,54.92750,17.51610,17.51610,21.47940,16.59400,12.24290,1.07340,4.17660,9.75070,37.43330,154.73470,-137.85950,13.14470,38.91260,2.48220,0.0451,0.221
2013-12-31,1.36450,0.22490,0.82670,54.90820,19.37190,19.37190,23.33660,19.11760,13.63780,1.11910,4.65380,8.71350,41.88920,36.23870,67.34610,15.26140,28.08880,5.02740,0.2981,0.0918
2012-12-31,1.40170,0.00220,0.33710,54.05760,20.30120,20.30120,24.35330,20.15070,13.78350,1.17190,4.21570,9.35010,39.03720,28.02120,44.74740,16.15500,27.96000,5.83640,0.1086,0.0208
2011-12-31,1.19990,0.00460,0.45670,53.04930,19.38350,19.38350,23.33880,19.23560,13.27540,1.18230,4.29890,8.62640,42.31220,29.97700,54.32110,15.69190,29.83870,4.89640,0.3704,0.2713
2010-12-31,1.61550,0.00590,0.23210,52.44040,18.47770,18.47770,22.64260,18.31890,12.80450,1.22990,4.10340,9.18880,39.72220,24.60820,38.25490,15.75220,24.46260,5.01020,0.0598,0.1344
2009-12-31,1.46830,0.00830,0.24070,51.01440,17.05730,17.05730,21.88200,16.91870,11.84770,1.27590,4.57640,8.96240,40.72580,23.75440,40.47960,15.11820,23.55840,4.41960,1.4415,1.0412
