,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.61790,0.32390,0.51000,54.23250,-23.89090,-23.89090,14.73740,-26.89950,-24.22230,0.51310,2.86280,6.20570,58.81690,-24.92130,121.95120,-12.42970,-16.85000,17.70550,-0.5846,-0.6311
2021-12-31,1.46870,0.27680,0.41930,55.47150,14.37010,14.37010,22.54790,12.88110,9.71400,0.45800,3.65830,5.64130,64.70100,8.22490,-31.66410,4.44850,5.94790,22.98530,0.0229,-0.2251
2020-12-31,1.31050,0.28610,0.46140,49.59570,-0.08980,-0.08980,14.61520,-1.49750,-2.18630,0.35710,3.53570,5.00600,72.91250,-1.47920,4.69450,-0.78070,-1.05600,22.56520,0.1132,0.2644
2019-12-31,2.01010,0.21950,0.28160,53.80410,8.77670,8.77670,16.80760,8.40380,6.36500,0.46750,3.30610,5.14320,70.96720,5.02450,-53.55650,2.97570,3.92160,23.02300,0.6184,0.8461
2018-12-31,1.86320,0.23360,0.32290,51.88160,-24.03410,-24.03410,11.59060,-24.03410,-25.36380,0.45880,3.20250,5.67890,64.27330,-19.69610,140.69020,-11.63810,-15.09430,23.01790,-0.3946,-0.5736
2017-12-31,2.09800,0.19560,0.24770,54.80290,-39.12210,-39.12210,10.20680,-40.15380,-38.81400,0.38490,2.89660,5.35160,68.20330,-23.39050,217.73860,-14.94340,-18.81550,29.22360,0.0814,0.0261
2016-12-31,2.27140,0.15680,0.18860,53.42430,12.14060,12.14060,19.51510,11.77210,11.47840,0.32410,3.37340,5.88880,61.98170,5.30890,-55.04660,3.73320,4.47650,35.31460,-0.9481,-0.9872
2015-12-31,2.51410,0.32780,0.49290,56.73260,14.02990,14.02990,19.04800,12.32850,9.39310,0.60740,3.39920,6.68740,54.58010,10.73350,-100.88380,5.70310,7.21470,16.69810,-0.3958,-0.2116
2014-12-31,1.84950,0.33120,0.54340,54.73890,15.24670,15.24670,19.82140,13.83700,11.04840,0.62900,3.41720,6.85090,53.27760,13.90490,-73.73830,6.94930,9.29930,16.48120,1.0049,0.9894
2013-12-31,1.43620,0.31150,0.57260,53.45670,14.20630,14.20630,18.71020,12.51530,10.61410,0.58110,3.13160,6.24110,58.48340,12.34300,-63.77460,6.26620,8.49860,18.11650,0.3132,0.2745
2012-12-31,1.19760,0.35200,0.67620,53.14750,13.04250,13.04250,17.69490,11.29200,10.72980,0.58890,3.40510,6.61920,55.14230,14.15860,-40.20550,6.40530,9.17440,15.80780,-0.1727,-0.3127
2011-12-31,1.39890,0.44160,0.93770,50.18050,11.85030,11.85030,15.51730,10.09220,9.63540,0.53370,3.49480,5.93330,61.51740,13.13300,-22.55640,5.20350,7.33360,13.29680,0.1553,-0.0585
2010-12-31,3.65200,0.24030,0.32030,50.88480,17.12160,17.12160,20.10850,16.10330,11.96340,0.68170,3.53330,6.44150,56.66360,13.99720,50.62070,8.20560,10.63420,13.46910,0.1706,0.2293
2009-12-31,2.73940,0.16880,0.24610,51.23530,17.65520,17.65520,20.67350,16.82690,12.70080,0.69930,3.61070,6.19290,58.93810,14.39000,54.30930,8.88660,11.96160,12.97250,2.415,2.0777
