,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.07810,0.74610,3.03870,15.58000,-5.35390,-5.35390,-0.99880,-6.22080,-7.70130,1.15180,7.97080,12.68420,28.77590,-60.29530,38.04130,-8.82390,-15.31060,46.40740,-9.7288,-15.0028
2021-12-31,1.13920,0.49580,1.04470,20.05460,10.68000,10.68000,12.92700,10.60720,8.11010,1.08380,6.46890,7.09190,51.46690,36.02630,330.16450,8.90310,18.16540,84.96610,10.8979,11.2073
2020-12-31,1.09590,0.51340,1.11970,19.74710,8.30080,8.30080,11.25620,7.43730,5.52530,0.95200,6.78570,6.25800,58.32570,22.21060,1014.28600,5.21140,10.80780,76.11110,4.5378,-9.3169
2019-12-31,0.88400,0.50130,1.21250,17.19480,7.58610,7.58610,10.46080,7.49300,5.72020,1.08150,6.93520,9.28980,39.29040,28.70330,-216.08780,6.26030,14.31340,65.36510,0.8702,17.269
2018-12-31,0.81610,0.55800,1.88050,16.81320,1.32620,1.32620,7.94310,-0.09980,-0.86990,1.14660,6.90880,9.51900,38.34440,-4.96100,10.31130,-0.86660,-2.19280,50.07810,1.2994,3.2743
2017-12-31,0.93240,0.46130,1.01760,16.94820,5.34510,5.34510,8.42230,4.17350,1.64680,1.06060,5.90730,7.97490,45.76880,6.57180,-58.00340,1.68180,3.53990,72.22540,1.4064,0.7659
2016-12-31,0.95780,0.40360,0.78040,17.82030,6.60300,6.60300,9.76450,5.37700,4.28610,1.08170,6.49100,7.64220,47.76110,16.20110,421.81820,4.84520,9.66260,77.40540,0.2128,0.6602
2015-12-31,0.88770,0.37950,0.70460,17.51950,5.94510,5.94510,9.14270,4.93510,3.74800,1.09890,6.57920,8.25730,44.20330,14.48710,-8220.00000,4.32400,8.98950,73.68830,-3.2103,-2.6095
2014-12-31,0.96370,0.37940,0.75000,17.08430,5.97830,5.97830,8.79630,4.43340,3.27090,0.99350,6.01350,7.17920,50.84140,11.93930,372.04300,3.45970,7.40900,74.30770,2.9616,1.2594
2013-12-31,1.03360,0.26830,0.48930,17.57150,6.65460,6.65460,9.53170,4.88570,4.40620,1.20750,6.42480,9.36110,38.99120,16.86530,52.79850,5.46190,12.34010,65.37660,6.842,5.6392
2012-12-31,1.04870,0.30800,0.56350,15.94550,4.78970,4.78970,7.82670,3.07560,2.21020,1.17840,6.47830,8.90240,41.00040,9.73210,46.29630,2.76050,6.73430,55.27850,1.9906,3.6046
2011-12-31,1.01990,0.33220,0.58200,13.80590,4.24300,4.24300,7.23240,-0.15000,2.08940,1.22960,6.83470,8.86750,41.16170,9.53270,51.25630,2.68760,6.36600,56.31580,-7.1056,-7.1733
2010-12-31,1.18960,0.33690,0.58080,14.77730,5.48840,5.48840,8.51030,3.19070,3.37040,1.17850,5.60600,8.06230,45.27220,15.04630,81.25000,4.17090,9.97700,56.84210,-6.6109,-7.896
2009-12-31,1.18250,0.39960,0.77210,13.95400,4.02360,4.02360,7.09400,1.71360,1.91820,1.13280,6.69690,6.83960,53.36570,9.41490,150.63830,2.34530,5.65310,50.13330,20.5027,14.3651
