,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-07-31,0.68020,0.54520,1.44310,30.68210,13.58330,13.58330,17.51930,11.38750,8.84140,0.72000,4.76320,15.82630,23.06300,22.71230,-19.69300,6.36560,10.32880,11.14720,0.5172,0.6175
2021-07-31,0.93440,0.61370,1.60370,33.16420,18.22790,18.22790,21.96790,15.76220,11.82160,0.72230,6.07180,14.24540,25.62230,31.95940,-24.79100,8.59040,12.34690,10.44370,-1.1987,-1.1168
2020-07-31,0.77560,0.66030,2.41180,34.50700,12.73730,12.73730,16.51130,8.81370,18.73200,0.70250,6.53500,15.11480,24.14850,23.04400,-12.41870,4.78500,7.82760,8.50660,-0.037,0.251
2019-07-31,0.58110,0.86460,7.62050,33.21820,12.07600,12.07600,17.57740,7.70940,2.60270,0.61660,6.27350,14.12370,25.84310,42.62590,-7.50000,3.60510,5.76990,3.69440,0.3079,0.3841
2018-07-31,0.63880,0.85340,6.93080,35.88810,15.26830,15.26830,21.85940,12.54720,3.94560,0.45530,4.78130,11.74960,31.06500,52.73130,-11.76280,4.98310,7.73170,4.56150,0.1258,-0.121
2017-07-31,0.79330,0.60300,2.14950,41.83660,24.51600,24.51600,29.96400,22.54580,15.19620,0.75550,3.76390,9.64790,37.83190,56.17020,-58.18640,11.95960,22.29730,5.46510,-0.5988,-0.6193
2016-07-31,0.74680,0.60150,2.30460,36.77930,12.05880,12.05880,15.92770,10.66450,7.07200,1.01580,5.35430,12.71730,28.70120,36.72540,-29.91500,7.18390,14.63480,4.97730,0.9412,1.0269
2015-07-31,0.74590,0.64840,2.96440,34.42220,13.04130,13.04130,16.79040,11.74210,8.24050,1.00060,5.32660,12.49150,29.21990,48.36600,-30.66300,8.24560,17.00720,4.44190,1.0081,0.8704
2014-07-31,0.70260,0.58330,2.50470,35.93370,15.32410,15.32410,19.01310,13.88490,10.47410,1.01910,5.21360,12.34030,29.57790,48.28450,-38.60350,9.54020,20.11960,5.12140,-0.3696,-0.3538
2013-07-31,0.67670,0.67770,3.68020,36.16490,13.41280,13.41280,18.46750,11.86040,5.68800,0.96740,5.55680,12.68030,28.78480,56.19840,-32.25810,8.17010,18.11400,3.87820,-0.2965,-0.3313
2012-07-31,0.85560,0.69060,3.10690,39.16380,16.09760,16.09760,19.74910,14.62020,10.78750,1.09880,6.11340,12.97470,28.13170,80.62360,-44.94100,11.08730,24.94830,2.87820,0.0399,-0.1701
2011-07-31,0.98690,0.68890,2.81390,40.43120,16.96770,16.96770,20.71960,15.39970,11.26980,1.04100,5.54760,12.75540,28.61540,68.33940,-47.89000,10.91520,21.26030,3.42500,0.3895,0.4705
2010-07-31,0.81690,0.67680,2.99250,41.03700,17.56120,17.56120,20.83120,16.18030,10.81290,1.22310,6.25140,14.99220,24.34600,90.85040,-56.30420,13.44810,29.36670,2.76490,-0.2122,-0.1208
2009-07-31,0.95270,0.75450,3.58960,39.91560,15.62090,15.62090,19.10100,14.22360,9.54390,1.25260,5.53160,14.36740,25.40470,100.13680,-43.26240,12.08720,24.58850,2.13120,3.2938,2.322
