,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,4.07000,0.15800,0.18770,70.48350,22.18390,22.18390,26.42140,23.16680,20.09830,0.27490,,6.25250,58.37670,7.86260,17.05370,5.52530,6.62030,24.53780,-0.2654,-0.2786
2021-12-31,5.20780,0.17010,0.20500,73.67940,37.02150,37.02150,42.01980,35.94230,30.66000,0.35130,,9.05660,40.30220,15.33610,36.70610,10.77190,12.72690,22.59030,0.1845,0.1827
2020-12-31,3.40810,0.19340,0.23970,72.05050,33.81150,33.81150,39.32720,32.35220,27.17040,0.34990,,7.68630,47.48700,14.61060,45.57150,9.50710,11.78520,19.42190,0.5198,0.5699
2019-12-31,2.50150,0.17280,0.20890,67.73000,24.76500,24.76500,33.28710,25.16570,23.16230,0.32700,,7.65210,47.69920,11.73760,59.88050,7.57370,9.70930,16.65670,0.0531,0.0726
2018-12-31,2.31110,0.18990,0.23450,66.44000,26.50670,26.50670,39.81330,25.02670,24.64000,0.41920,58.53490,7.24640,50.37000,16.22190,206.48050,10.32980,13.14090,14.92240,-0.5673,-0.5349
2017-12-31,1.78000,0.31690,0.46400,64.35800,18.65470,18.65470,35.74180,16.40300,3.89060,0.37590,54.36960,7.64380,47.75120,2.88520,-19.40300,1.46240,1.97080,12.49100,0.0309,0.009
2016-12-31,1.81850,0.34890,0.53590,63.77120,21.36800,21.36800,39.08900,16.73730,14.55810,0.37860,48.85710,9.02730,40.43280,10.59330,-38.53210,5.53520,6.89700,12.23230,1.1544,1.1242
2015-12-31,1.29720,0.33550,0.50500,66.01630,28.28050,28.28050,39.02230,24.03520,18.88940,0.30590,12.38280,6.86890,53.13790,11.05600,181.67010,5.85070,7.34640,10.98430,-0.1296,-0.1325
2014-12-31,2.41010,0.37410,0.59780,65.40380,26.83760,26.83760,34.84570,22.25500,18.53450,0.30110,12.39840,6.68890,54.56780,11.54430,-250.75080,5.70280,7.22510,10.01900,0.612,0.5362
2013-12-31,2.59500,0.41350,0.70870,66.59390,29.93670,29.93670,36.83180,28.78030,21.53610,0.32710,8.95320,8.98630,40.61750,15.25220,-106.76530,7.20810,8.94600,9.41010,0.0183,0.0121
2012-12-31,2.36580,,,65.77430,29.88060,29.88060,36.63510,30.02470,23.16720,0.34200,7.95220,6.86850,53.14150,10.15290,31.22280,8.09160,10.15290,10.18080,0.3795,0.3765
2011-12-31,2.10490,,,62.73400,27.92850,27.92850,37.07680,27.99160,22.48160,0.35810,12.30560,7.32670,49.81810,10.34120,38.09690,8.17200,10.34120,9.25720,-0.2898,-0.2736
2010-12-31,1.83510,,,51.99010,10.54640,10.54640,22.17230,11.06360,9.30960,0.33070,19.06250,6.60770,55.23840,4.09680,17.06120,3.10850,4.09680,8.62240,0.2109,0.1851
2009-12-31,2.12560,,,46.08550,-0.60760,-0.60760,14.06870,-0.18700,2.61740,0.31140,9.57260,5.79030,63.03690,1.05060,4.47880,0.82230,1.05060,8.60180,0.9024,0.8497
