,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.91900,0.01580,0.21720,66.83830,16.80080,16.80080,30.61900,15.20220,10.81430,0.24180,3.52850,10.25410,35.59540,11.42460,18.38900,2.74220,10.35970,15.95150,2.8278,1.0226
2021-12-31,1.71570,0.03260,0.09160,72.04260,16.31940,16.31940,32.07620,9.31510,16.65470,0.22170,3.84050,12.08680,30.19820,7.74490,13.04430,1.77290,6.86400,14.97000,-3.721,-4.019
2020-12-31,0.60520,0.57980,1.61000,76.47610,14.00650,14.00650,30.03510,7.58960,-12.79320,0.22160,3.49000,9.78630,37.29710,8.07020,13.22930,1.44300,2.43090,15.14090,0.5135,0.587
2019-12-31,0.98970,0.63020,1.80790,73.30780,14.15920,14.15920,30.35430,7.20520,8.91060,0.21290,4.27750,9.36140,38.99000,7.78060,14.81160,1.44950,2.27850,16.64340,-1.4821,-2.7918
2018-12-31,2.12750,0.51860,1.13730,76.03950,13.82830,13.82830,34.39540,8.77810,5.30510,0.23240,3.81730,5.27480,69.19710,6.26780,5.55710,1.46620,2.36560,16.07750,1.4607,1.0937
2017-12-31,1.10620,0.63610,1.88570,49.09510,11.81610,11.81610,22.84170,11.05680,18.63950,0.42290,12.32750,9.61400,37.96550,38.22530,46.89870,7.88180,13.90980,10.87590,-1.1659,-1.1935
2016-12-31,0.94900,0.68520,2.48320,60.60040,13.58930,13.58930,28.89210,9.11260,5.73860,0.34490,9.50640,9.77660,37.33400,12.48560,16.62820,1.97900,3.93010,8.03380,0.0821,0.5077
2015-12-31,1.09400,0.69440,2.53400,58.00160,12.63200,12.63200,26.13050,-15.29920,-9.36910,0.34690,8.93950,9.65490,37.80460,-19.99420,-26.40210,-3.25040,-6.10930,8.04390,1.115,0.6072
2014-12-31,1.17050,0.63780,1.94740,46.66160,10.13440,10.13440,21.41770,9.59250,6.62260,0.39770,12.98420,8.98340,40.63030,13.43450,16.47790,2.63360,4.86580,10.57670,-0.5087,-0.7008
2013-12-31,0.88040,0.64360,1.93050,51.78880,12.45990,12.45990,24.59910,9.63480,3.83670,0.37060,13.71230,9.52530,38.31920,7.18410,8.91370,1.42200,2.56050,10.09090,-0.5852,-0.749
2012-12-31,0.80390,0.66020,2.27740,61.44660,13.92920,13.92920,28.44870,10.15840,5.59580,0.32580,8.92240,9.61550,37.95960,9.69540,14.71940,1.82330,3.29440,10.04910,-0.0761,0.1432
2011-12-31,0.90130,0.67180,2.17600,52.01180,15.36100,15.36100,26.20120,13.89350,16.05920,0.38930,11.48730,10.93140,33.38990,18.23780,30.48300,3.54790,5.98620,9.91080,1.0479,1.6623
2010-12-31,0.98550,0.73780,2.96500,47.93400,14.21740,14.21740,24.35970,8.02500,5.03130,0.43680,12.19730,9.02880,40.42630,13.82110,29.42740,2.19780,3.62320,7.52470,-1.6468,-2.1483
2009-12-31,0.95590,0.77560,3.81850,47.21650,13.57320,13.57320,22.99240,6.61760,4.49220,0.41880,13.36700,10.48230,34.82070,14.09630,39.44860,1.88140,3.16380,6.74940,5.0027,1.8505
