,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.19810,0.98720,81.25410,58.88300,28.73220,28.73220,31.61570,27.31310,22.25940,1.12240,3.64880,5.52600,66.05140,3519.09500,-92.67830,24.98290,45.13080,1.11990,-0.9283,-1.8171
2021-12-31,1.10710,0.90220,9.81180,58.40760,26.75510,26.75510,29.66150,25.53470,20.68320,1.11760,3.73030,5.74340,63.55080,448.59430,-98.00350,23.11490,43.88610,7.50430,8.7952,8.0587
2020-12-31,1.25770,0.81960,4.72090,58.37690,25.41320,25.41320,28.61270,24.26900,19.53660,1.09620,4.31480,5.19560,70.25210,213.22680,-129.79430,21.41510,38.46820,12.04310,5.7844,5.9312
2019-12-31,1.47070,0.74590,3.06860,57.87350,24.20980,24.20980,27.15730,22.64780,18.64990,1.07860,4.62090,5.31320,68.69640,133.34970,-174.56050,20.11630,33.88070,17.44170,2.2475,3.6253
2018-12-31,1.42400,0.62540,1.75350,57.37790,23.26560,23.26560,26.15060,22.20540,17.46200,1.12090,4.65440,5.48170,66.58560,86.87390,-316.37740,19.57390,32.54500,23.67640,2.3534,1.5091
2017-12-31,1.45970,0.63690,1.79040,57.82460,22.38160,22.38160,25.17530,21.07200,13.79690,1.06870,4.50020,5.15510,70.80390,68.69830,-171.46050,14.74510,24.94090,21.42750,2.5122,2.7093
2016-12-31,1.52640,0.66800,2.05550,57.32000,21.41430,21.41430,24.15710,20.10130,15.32420,1.15760,4.82120,5.51280,66.20960,88.37250,-184.35910,17.73930,29.34120,16.71570,1.493,-0.1934
2015-12-31,1.42480,0.49770,1.01580,56.44010,20.92120,20.92120,23.59450,19.34600,14.72880,1.22260,4.86720,5.82240,62.68910,60.78320,1864.71100,18.00710,30.53150,21.42700,1.3907,1.504
2014-12-31,1.25120,0.31820,0.62810,54.65650,19.21520,19.21520,21.74140,17.90050,13.60590,1.23740,5.51130,5.70640,63.96330,47.00440,207.85930,16.83540,32.04910,25.47870,2.9085,2.5834
2013-12-31,1.62000,0.29750,0.44170,53.88590,18.84650,18.84650,21.33930,16.92790,12.86670,1.10510,5.21370,5.09740,71.60510,32.73550,83.90920,14.21830,22.99710,31.71070,0.9604,1.2776
2012-12-31,1.53780,0.29560,0.46990,53.00190,18.07120,18.07120,20.41060,16.33980,12.42130,1.15790,5.53170,5.35340,68.18090,35.15960,113.03640,14.38210,24.76660,27.20220,1.7442,1.6777
2011-12-31,1.67070,0.37900,0.64650,52.75450,16.48510,16.48510,18.62840,15.12030,11.66980,1.04800,4.51930,5.43180,67.19650,34.50010,127.12890,12.23040,21.42490,24.72740,0.695,-0.0732
2010-12-31,2.11160,0.46490,0.88290,52.69830,17.10210,17.10210,19.36450,15.62430,11.79510,0.86210,4.28820,5.33470,68.41950,30.08720,99.84300,10.16830,16.10030,23.79600,1.0749,0.6096
2009-12-31,1.30610,0.22260,0.41280,51.44090,16.34790,16.34790,18.74710,13.00060,9.98310,1.00590,4.99590,5.52350,66.08100,24.27000,104.66270,10.04160,18.86820,21.00790,6.7833,5.093
