,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.55960,1.09760,-12.02670,31.25580,14.94240,14.94240,16.91240,13.74420,9.70050,1.67340,4.82770,7.55440,48.31620,-345.41980,-78.76410,17.44750,33.71830,-1.16290,-0.0845,-0.5357
2021-12-31,1.76480,0.98140,52.83930,34.18510,16.77610,16.77610,19.11640,8.21490,4.84780,1.50220,4.53290,7.15200,51.03460,853.57140,-53.11110,8.57400,15.90680,0.23220,0.0954,0.0134
2020-12-31,1.80400,0.86900,6.63900,35.99050,18.01610,18.01610,19.89430,15.73460,16.90320,1.24420,5.25230,6.31630,57.78660,204.75060,-172.74550,14.92120,26.82850,1.63050,0.7174,0.7339
2019-12-31,1.75130,1.02060,-49.51790,35.35110,16.22190,16.22190,18.77140,13.62760,13.85120,1.33420,5.75070,6.72720,54.25750,-1221.42900,-83.00970,13.60650,25.19340,-0.20320,-0.4692,-0.2459
2018-12-31,1.64250,0.97730,43.17390,34.97150,16.18580,16.18580,18.84580,13.63090,10.92580,1.23380,5.42230,6.72120,54.30570,994.20290,-93.97260,12.72020,22.56580,0.23480,1.0,0.8007
2017-12-31,1.95740,0.94190,16.85790,36.91390,17.11010,17.11010,19.63750,11.93880,8.77950,1.08670,4.83930,5.64170,64.69740,258.46990,-55.97630,8.54720,15.00640,0.58960,-0.0293,0.0476
2016-12-31,2.00960,1.03560,-29.09710,33.44650,14.76700,14.76700,16.92710,11.30280,6.61590,1.43290,6.88060,8.02730,45.47010,-520.38840,-49.21950,10.43410,18.53390,-0.32390,0.0155,-0.1193
2015-12-31,1.38490,0.97640,58.74140,31.54580,12.79750,12.79750,14.93980,9.64720,4.90060,1.26090,7.11640,8.37280,43.59350,682.75860,-42.08290,6.99150,16.09100,0.17550,0.6652,0.5728
2014-12-31,1.63730,0.72130,3.03550,29.40340,10.29120,10.29120,12.88900,7.23670,11.97550,0.97200,6.94660,8.54390,42.72050,76.95040,594.52060,12.04220,21.44800,3.26960,-0.1222,-0.1591
2013-12-31,2.05690,0.81300,4.35450,28.97500,9.05190,9.05190,12.08400,5.70920,4.17100,0.97180,6.27710,6.73410,54.20200,38.11940,-23.71540,4.31220,7.12930,2.25180,1.0272,0.8949
2012-12-31,1.72770,0.86500,6.79400,26.09740,4.02940,4.02940,6.88460,0.97400,-1.54770,1.09020,7.62950,8.03320,45.43630,-3.37080,1.19130,-0.26180,-0.45500,1.53010,0.1184,0.3344
2011-12-31,1.45110,0.81280,5.42450,24.92330,-2.99860,-2.99860,0.66950,-5.46720,-8.06140,0.98260,7.00000,7.84460,46.52860,-47.43940,26.17100,-4.82390,-8.87990,2.13280,-0.6456,-0.6696
2010-12-31,2.32950,0.71820,2.59040,24.48570,-6.18490,-6.18490,-2.45790,-9.89850,-13.97280,0.91970,7.72270,8.43020,43.29680,-62.01010,91.68220,-12.05160,-17.47420,4.53820,-0.6761,-0.7265
2009-12-31,1.93770,0.56130,1.40860,26.25050,0.91420,0.91420,4.23140,-1.77620,-2.42920,0.83460,7.60030,7.78940,46.85840,-3.26590,15.83480,-1.00270,-1.43280,8.03940,2.0085,1.7179
