,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,1.86390,0.51750,1.16340,48.03170,23.53990,23.53990,35.84280,15.10110,12.95820,0.23670,52.19880,11.28520,32.34340,11.00860,31.14900,2.95460,5.31220,24.18830,5.8395,5.5866
2020-12-31,3.20520,0.52540,1.10700,33.11400,-12.44530,-12.44530,11.67140,-29.28040,-20.00600,0.14140,39.09190,9.21940,39.59060,-11.80610,-24.24120,-3.61670,-5.60310,22.61680,-6.4525,-5.592
2019-12-31,1.25580,0.46870,0.88200,41.05670,30.54510,30.54510,40.96100,22.06820,15.88530,0.38080,73.90060,9.38240,38.90280,17.48710,32.79670,6.53670,9.29170,25.16740,0.2966,1.5599
2018-12-31,0.85690,0.59030,1.44520,26.18000,12.49230,12.49230,22.85650,5.38980,3.78680,0.38940,78.34910,17.15650,21.27480,5.57690,12.41290,1.93270,2.28460,19.84870,-0.6776,-0.1172
2017-12-31,0.75720,0.52340,1.11180,42.64290,15.86040,15.86040,25.36710,8.89830,17.90870,0.37030,60.54360,18.46280,19.76950,17.98430,35.23390,7.16110,8.57140,20.50440,1.1365,1.8565
2016-12-31,0.97220,0.56560,1.30280,41.74860,21.92590,21.92590,31.31600,13.26810,11.60950,0.33640,56.49290,17.45780,20.90750,12.39650,30.40600,4.38660,5.38530,17.36440,0.8242,-0.428
2015-12-31,1.07630,0.61430,1.63520,38.78850,-1.70000,-1.70000,23.69870,-11.38450,-4.87180,0.36450,53.98630,18.50780,19.72150,-13.38990,-47.93490,-4.12310,-5.16400,13.74630,-0.452,-1.3783
2014-12-31,0.88830,0.62670,1.84190,36.83090,13.12780,13.12780,21.59250,4.07540,-1.48650,0.37910,61.23100,20.65900,17.66790,1.66720,34.71890,0.47820,0.62240,15.52700,-0.3728,-1.0226
2013-12-31,1.22760,0.63110,1.71070,36.19850,11.59350,11.59350,20.61020,0.63400,-1.75070,0.37610,58.00100,20.09280,18.16570,0.52640,9.16990,0.15860,0.19420,16.03000,0.8165,0.5691
2012-12-31,1.30190,0.62610,1.67440,35.36310,1.32470,1.32470,12.25250,-18.93070,-19.29620,0.34850,55.04230,20.64760,17.67760,-19.92250,-340.16200,-6.15150,-7.44940,16.58920,0.656,0.3288
2011-12-31,1.61210,0.57680,1.36310,35.96430,51.68790,51.68790,63.29330,36.07490,39.68040,0.28270,44.58560,15.96270,22.86590,32.73500,166.96530,11.65060,13.85270,20.21590,0.0848,-0.1634
2010-12-31,1.16800,0.80430,4.10880,37.34630,-19.13690,-19.13690,-7.22460,-36.59220,-23.73510,0.31950,39.36330,12.16370,30.00740,-49.02180,-57.21670,-7.58450,-9.59550,6.00220,-0.4343,-0.42
2009-12-31,1.28100,0.77030,3.63160,40.58310,-16.03630,-16.03630,-3.72260,-33.48410,-21.49010,0.26690,35.07850,7.98190,45.72860,-33.37310,-37.55080,-5.73620,-7.66740,8.77210,1.5532,1.2506
