,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.60000,0.41790,0.72140,15.06660,7.22170,7.22170,11.63020,5.66070,3.03620,0.79920,6.34790,5.09440,71.64760,6.55700,45.14150,2.69600,3.81680,33.20910,0.1518,-0.7261
2021-12-31,2.00520,0.32160,0.47510,15.59740,7.61300,7.61300,12.61370,5.82660,3.37430,0.86730,6.54520,5.60990,65.06340,7.11370,11.97410,3.38200,4.82570,31.64720,-0.7142,-0.8134
2020-12-31,1.84500,0.33120,0.50630,14.84770,16.21000,16.21000,22.12610,14.95480,13.53900,0.74570,8.57830,4.64650,78.55350,22.49380,41.13800,10.39840,15.04420,29.99720,-1.0897,-0.2302
2019-12-31,1.31200,0.49750,1.08800,18.43000,8.88770,8.88770,13.92350,7.84290,6.89560,1.06670,9.10650,5.58860,65.31200,25.15580,241.38760,7.49680,12.64090,15.71170,0.1712,0.3321
2018-12-31,1.29320,0.52390,1.18370,18.90540,10.20440,10.20440,14.93590,9.24140,7.39180,1.15670,9.16680,5.80420,62.88570,30.16350,-473.07690,8.87020,14.36170,14.11590,0.6613,0.0986
2017-12-31,1.59350,0.54020,1.17970,20.28870,10.99040,10.99040,15.28250,9.74080,10.51690,1.05880,9.48290,5.28030,69.12450,30.22460,300.28250,8.73530,13.89720,13.22980,-1.6147,-1.8618
2016-12-31,1.30640,0.58860,1.43430,22.38060,12.53870,12.53870,16.59610,8.14730,10.24120,0.99850,11.09080,5.76240,63.34120,31.41510,768.14160,7.06150,12.92440,10.24130,1.1504,0.5498
2015-12-31,1.30400,0.59140,1.46650,20.00180,11.36780,11.36780,14.63550,9.17710,13.34680,0.90740,7.35900,3.95050,92.39230,31.17450,-450.79360,7.11600,12.73730,9.82360,-1.1308,-0.3305
2014-12-31,1.34330,0.44260,0.80520,19.53670,11.34270,11.34270,14.88480,10.42000,8.71670,1.44570,12.31100,6.45790,56.51980,45.80150,84.71460,12.87190,25.53190,10.33200,1.4595,0.7633
2013-12-31,1.47710,0.40640,0.70240,18.45060,10.80990,10.80990,14.19840,9.74020,8.05260,1.36250,11.22960,5.65400,64.55590,36.13860,56.02710,11.23380,21.45200,11.20800,1.0409,1.3252
2012-12-31,1.42850,0.45090,0.87070,17.12740,9.51090,9.51090,12.75210,8.66680,6.93990,1.52510,12.06470,6.39960,57.03490,40.98940,74.64610,11.39940,22.50680,8.97560,1.3029,0.5087
2011-12-31,1.48200,0.47900,0.96870,16.55130,10.24870,10.24870,13.27220,9.38840,7.13800,1.75730,12.70020,6.52340,55.95260,56.33350,77.65080,13.39830,29.34970,6.61400,1.6041,0.8728
2010-12-31,2.06130,0.01150,0.04740,14.82960,6.80320,6.80320,9.85020,6.83220,4.56680,1.24680,11.91090,5.98920,60.94340,11.52650,12.93710,6.34360,11.39380,18.58060,1.8078,1.651
2009-12-31,,,,1.93960,-9.59590,-9.59590,-3.81970,77.25220,79.11530,,,,,,,,,,-0.1431,-0.5796
