,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,1.81280,0.34090,0.55790,26.46040,18.41780,18.41780,28.95600,21.69290,17.76650,0.46700,18.16120,5.49680,66.40280,16.44890,17.98530,8.28870,10.84220,61.76730,-0.7398,-2.7784
2021-09-30,2.99250,0.33670,0.54210,30.38750,22.10020,22.10020,34.89970,24.28950,20.33420,0.38430,15.83190,5.15580,70.79370,14.51310,16.02880,7.61230,9.62690,63.63230,0.3037,0.3224
2020-09-30,3.59370,0.37390,0.63550,33.85390,25.26560,25.26560,38.64590,27.36810,21.30350,0.35190,14.47160,5.03860,72.44120,15.63440,17.50120,7.72950,9.78910,56.29930,1.2839,-0.7127
2019-09-30,2.53630,0.22080,0.29210,33.00180,24.04110,24.04110,36.18160,25.67020,19.73340,0.47080,15.38890,5.13200,71.12240,15.88820,17.78860,9.55190,12.37980,51.66750,1.8659,-0.1806
2018-09-30,2.17350,0.23070,0.34110,30.69020,22.01070,22.01070,32.88060,22.56390,16.77230,0.46560,15.62610,5.65020,64.59910,13.33810,14.98360,7.77280,10.26090,50.91360,0.033,-2.3123
2017-09-30,2.36110,0.25040,0.38910,29.75350,17.58760,17.58760,28.16210,17.29570,36.64570,0.44340,17.14820,5.19090,70.31540,11.34160,12.70050,6.25540,8.50170,46.64840,1.156,0.5728
2016-09-30,1.31500,0.35150,0.72240,31.00340,20.45790,20.45790,31.84700,20.71780,8.41050,0.41620,20.30310,4.45480,81.93370,15.55440,18.76130,6.22340,10.08710,33.18780,0.927,2.0681
2015-09-30,0.76650,0.34850,0.79650,28.45110,15.76120,15.76120,26.73340,16.18160,16.33250,0.45140,8.51050,4.47180,81.62270,13.08610,16.82310,5.57210,8.52500,34.27350,-0.7568,0.2687
2014-09-30,1.11200,0.39080,0.81350,26.90970,12.82790,12.82790,21.99440,13.07980,9.50000,0.58720,10.80720,5.19610,70.24480,13.24220,17.57140,5.60210,8.06750,35.22280,2.8614,3.6719
2013-09-30,1.06550,0.41260,0.87150,26.60310,13.00930,13.00930,21.91860,13.26470,9.76580,0.57030,10.58220,5.15020,70.87100,14.48140,21.59370,5.84030,8.50660,34.08910,-0.9056,-0.9967
2012-09-30,1.26990,0.40900,0.79900,26.63210,13.34210,13.34210,22.08980,13.65520,12.14460,0.56730,8.96500,5.09450,71.64660,15.47870,24.04710,6.05130,9.14740,31.17200,0.3609,-0.8368
2011-09-30,1.36200,0.39810,0.76810,26.62270,15.58970,15.58970,24.21410,15.99080,12.65490,0.67690,10.59130,7.10470,51.37480,19.72820,23.99840,8.19830,11.87490,28.25460,1.0201,-0.3091
2010-09-30,1.35190,0.39110,0.72460,27.00990,14.71310,14.71310,24.30910,14.77120,11.94390,0.63800,11.00230,4.64730,78.54020,16.97210,21.50180,7.15980,10.33410,26.64880,0.6135,1.5522
2009-09-30,1.19740,0.42980,0.91310,26.81740,10.25050,10.25050,20.42830,10.13300,7.64640,0.63370,11.85660,6.05650,60.26600,13.21100,17.36150,4.99880,7.53330,23.33620,6.2267,0.9752
