,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.61620,0.22410,0.31900,34.87940,24.39940,24.39940,29.59290,23.22880,18.85270,0.49480,3.83540,6.69020,54.55750,15.50910,-93.65240,9.32770,12.03410,32.49940,-0.0204,-0.1453
2021-12-31,1.36170,0.24490,0.37020,34.48320,23.59450,23.59450,28.86110,22.05300,17.85000,0.46620,4.72440,6.68890,54.56810,14.40730,-57.04810,8.32100,10.87850,29.66340,-0.5573,-0.7117
2020-12-31,2.34450,0.27720,0.40570,33.99790,22.64050,22.64050,28.26320,23.83930,19.21660,0.43830,5.35890,7.59870,48.03430,14.66450,-97.01540,8.42330,10.59970,25.80850,0.6837,0.8089
2019-12-31,1.42070,0.30750,0.54120,34.65430,22.82380,22.82380,27.36080,20.73740,16.69650,0.52400,5.39720,6.92650,52.69640,16.83700,-50.81640,8.74900,11.66000,22.33030,0.881,0.7875
2018-12-31,1.45880,0.34900,0.62060,34.24690,22.19500,22.19500,26.31170,20.38320,16.05350,0.55940,5.10020,6.61250,55.19880,18.33920,-43.85480,8.98070,11.93930,16.08950,0.3831,0.3542
2017-12-31,1.69910,0.31660,0.53980,33.45910,21.01360,21.01360,25.27450,18.52790,15.84750,0.55160,5.29390,6.43570,56.71500,16.91990,-61.87580,8.74120,11.56250,17.42100,0.3559,0.3029
2016-12-31,2.08580,0.38780,0.71900,32.67080,20.59790,20.59790,25.27790,18.04920,13.33720,0.54080,5.25400,6.48310,56.30050,15.72720,-39.50440,7.21280,9.62860,14.19710,0.4542,0.4694
2015-12-31,1.58090,0.32300,0.59550,34.12700,22.83970,22.83970,26.60030,20.28990,14.86700,0.59670,5.08890,6.58760,55.40670,18.15440,-52.52230,8.87120,12.28970,13.81920,-0.154,-0.1514
2014-12-31,1.68630,0.30590,0.52910,33.84470,22.34200,22.34200,25.78770,20.01090,14.53170,0.62640,5.36550,6.86970,53.13170,18.04130,-58.44420,9.10240,12.52220,13.42350,0.253,0.2217
2013-12-31,1.56550,0.26690,0.45120,35.34910,22.67800,22.67800,25.97940,20.16600,14.38450,0.61150,5.13120,6.69670,54.50430,16.48530,-69.28720,8.79560,12.08540,12.80020,0.1747,0.1527
2012-12-31,1.32360,0.30890,0.57340,35.39310,22.37030,22.37030,25.53360,19.86900,13.77030,0.64240,5.02200,6.56540,55.59490,18.11060,-46.71600,8.84640,12.51630,10.41580,0.4187,0.3924
2011-12-31,1.68410,0.35370,0.61570,34.58750,21.26950,21.26950,24.16370,18.61730,12.85870,0.69220,5.14040,6.82250,53.49970,18.72870,-52.20940,8.90070,12.10450,8.53350,0.3386,0.292
2010-12-31,1.76900,0.37640,0.65820,33.34990,19.51300,19.51300,22.46320,16.44100,11.49080,0.64700,4.91240,6.17870,59.07370,15.99430,-50.70240,7.43490,9.97460,7.36410,0.2501,0.224
2009-12-31,2.28490,0.37890,0.66480,31.56770,17.44460,17.44460,20.56610,14.04110,9.80630,0.64640,4.60920,6.33210,57.64270,13.13130,-88.63470,6.33910,8.15610,6.45560,1.5028,1.3665
