,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.35400,0.36180,0.65660,28.43910,8.98820,8.98820,13.90290,7.14050,7.10740,0.88390,7.79760,6.44370,56.64480,20.48960,31.90980,7.27230,13.07740,24.25640,0.7504,-0.6093
2021-12-31,1.71240,0.37210,0.61430,28.56480,8.28900,8.28900,14.53800,5.15930,9.04820,0.76710,7.62510,5.99100,60.92440,8.95180,13.65930,3.22070,5.62050,23.99470,-2.5674,-1.8314
2020-12-31,1.35640,0.50550,1.02540,29.75240,8.51120,8.51120,15.83830,1.87300,2.74410,0.55380,7.58860,6.67360,54.69290,2.31320,3.82920,0.57380,1.14390,20.01530,-1.3115,-0.0347
2019-12-31,0.76790,0.55430,1.26520,30.83470,10.24730,10.24730,17.37730,5.02810,6.68780,0.54720,5.73780,5.58450,65.36010,8.99200,15.87740,2.07340,4.00810,19.68380,1.2637,1.8489
2018-12-31,1.49040,0.57560,1.44300,33.25750,13.44290,13.44290,19.14100,7.64180,8.63300,0.69410,6.94110,6.61910,55.14310,22.64660,41.70620,4.97970,9.61030,18.43030,3.5821,3.1103
2017-12-31,1.62230,0.62380,1.70570,31.92290,11.69570,11.69570,18.24040,3.90010,9.86060,0.64130,6.39950,6.61480,55.17890,32.25810,67.41210,6.22360,12.13550,15.84070,-1.7561,-1.8262
2016-12-31,1.63920,0.71760,2.59550,31.16700,11.57730,11.57730,17.87130,4.07800,4.63710,0.58910,6.00940,6.83560,53.39730,18.35280,80.40200,2.41740,5.18340,10.59990,-0.1716,0.0781
2015-12-31,1.65060,0.69350,2.37150,30.77150,11.64690,11.64690,17.90570,5.47520,4.53690,0.67720,6.42410,7.72900,47.22490,21.28420,144.94770,2.72510,6.52400,9.48500,-0.9886,-1.4153
2014-12-31,1.62130,0.62120,1.78090,31.17670,11.19110,11.19110,17.17830,3.69230,2.35000,0.82340,6.70540,7.66040,47.64770,10.43130,36.84560,1.91400,3.95130,12.52600,0.3653,-0.1271
2013-12-31,1.76030,0.51590,1.14530,30.66470,9.75600,9.75600,16.34370,5.22930,5.94050,0.74480,5.76350,6.25210,58.38010,20.36460,39.26000,5.35080,9.85920,18.98550,0.0173,0.6306
2012-12-31,1.78170,0.59370,1.52800,30.04300,8.91450,8.91450,15.71480,4.42520,3.63350,0.67960,5.59960,6.13480,59.49710,10.88010,31.10730,2.24550,4.42080,15.08570,0.6188,0.1293
2011-12-31,2.20680,0.56810,1.41850,27.17220,9.46840,9.46840,14.58480,5.60040,5.07800,0.96360,8.17240,7.46820,48.87420,18.42520,27.74310,4.76350,7.95720,15.98400,2.365,1.4977
2010-12-31,1.78280,0.54130,1.22400,26.59760,7.91530,7.91530,13.69790,3.26460,2.74440,0.99250,7.87470,8.28530,44.05400,10.05080,14.90790,2.80670,4.61080,16.18460,-7.1199,-7.6571
2009-12-31,1.88210,0.58260,1.44410,34.86260,14.84210,14.84210,21.14180,5.13140,2.83750,0.91460,6.98490,8.67010,42.09860,10.88730,17.17530,2.66560,4.54480,14.44240,10.8762,9.6285
