,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.96640,4.44430,-1.33520,74.49580,31.96430,31.96430,34.09820,24.29110,19.36570,1.17040,,10.55860,34.56880,-14.92790,-13.42720,22.66510,51.41640,-31.70000,-0.7283,-0.9288
2021-12-31,1.08270,3.98500,-1.34310,73.80010,32.48790,32.48790,34.97870,25.42530,23.92160,1.10360,,11.04700,33.04070,-18.81050,-16.77500,26.39960,56.14970,-28.97230,1.3982,1.1578
2020-12-31,1.00840,4.31420,-1.35910,73.35460,26.59240,26.59240,29.17550,18.04670,15.99430,0.96580,,10.58430,34.48510,-11.45610,-10.23670,15.44770,37.96720,-26.30330,0.0495,0.1545
2019-12-31,0.99090,4.79010,-1.31760,77.93460,34.48280,34.48280,36.48380,24.53100,23.11950,1.07000,,9.58390,38.08470,-16.14270,-14.72130,24.73710,61.18200,-26.72000,0.6268,0.7119
2018-12-31,0.92770,5.34300,-1.27080,71.27290,40.36570,40.36570,42.77430,32.33120,27.10970,1.37720,,10.13900,35.99950,-19.45500,-17.73840,37.33660,84.49320,-25.90200,0.6731,0.8576
2017-12-31,1.65810,3.04650,-1.54780,49.74480,46.97180,46.97180,51.27590,38.68660,22.79690,1.10680,,14.69500,24.83840,-21.15570,-18.98020,25.23070,43.29560,-19.07830,-0.2186,-0.0469
2016-12-31,1.15240,2.63040,-1.62510,45.10700,26.46320,26.46320,31.34050,21.16110,25.84960,1.16560,94.29730,17.17840,21.24760,-18.13000,-16.15360,18.66860,29.55870,-15.81690,0.2758,0.206
2015-12-31,0.54650,0.75630,4.05370,61.01590,22.34340,22.34340,27.31380,19.52320,19.99070,0.79620,62.55000,19.80860,18.42630,95.56240,395.72650,11.48740,23.28970,2.30710,0.1577,0.2814
2014-12-31,0.64470,0.65730,2.08480,59.04050,23.03020,23.03020,28.00970,20.85930,15.95570,0.79040,8.96350,20.26770,18.00900,62.71820,171.67240,12.07100,21.49110,3.69590,-1.9534,-0.7993
2013-12-31,0.74660,0.56690,1.34100,46.48430,13.74200,13.74200,19.25250,11.85420,8.33840,1.50480,23.81630,41.01570,8.89900,47.73440,151.56690,12.23690,20.67220,5.03160,-0.21,-0.162
2012-12-31,0.84470,0.56550,1.30580,46.95230,16.82680,16.82680,21.70470,15.73390,11.71420,1.51260,23.10540,45.29240,8.05880,71.37150,303.96980,17.84090,31.01250,4.99560,0.3385,-0.0308
2011-12-31,0.94730,0.61000,1.73120,46.76070,14.37510,14.37510,19.42020,13.13960,10.44670,1.42930,24.62270,44.14690,8.26790,69.67640,142.62820,15.11210,27.17280,4.16520,0.462,0.1457
2010-12-31,0.94490,0.63590,2.14980,47.56240,15.59550,15.59550,20.78820,14.05270,10.20890,1.36400,31.47090,44.30860,8.23770,70.58120,220.18690,14.16550,25.69810,3.55860,1.1426,1.0844
2009-12-31,0.73080,0.74220,2.93180,46.65930,14.67330,14.67330,20.02580,12.88300,9.88370,1.51590,47.37710,45.33890,8.05050,97.21720,9025.00000,15.15110,25.06360,2.37530,2.9068,1.3271
