,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.28530,0.53230,1.24520,79.26400,26.86850,26.86850,34.57720,21.31150,16.83220,0.43190,3.75380,5.71090,63.91280,21.52860,-28.53930,7.22800,10.06950,17.00800,-1.832,-1.9501
2021-12-31,1.27240,0.55390,1.31370,75.82490,36.32300,36.32300,43.83080,30.31680,22.79800,0.40180,4.07970,6.07720,60.06030,29.43890,-29.92330,9.12560,13.13240,16.79750,2.5535,2.6093
2020-12-31,1.40350,0.62100,1.79000,81.48160,16.48910,16.48910,22.48370,6.76010,0.49820,0.36090,2.71660,5.04680,72.32290,0.48840,-0.38670,0.13010,0.18510,14.53030,-0.6934,-0.562
2019-12-31,3.10440,0.50500,1.13030,79.17500,19.09660,19.09660,25.35080,22.98540,23.99220,0.36430,5.07050,6.26720,58.24000,23.68210,112.99770,8.70400,11.72380,17.89100,0.7385,0.7989
2018-12-31,3.37920,0.54330,1.31710,78.06750,37.05880,37.05880,43.51700,35.24650,24.65310,0.34750,5.96190,6.65070,54.88110,25.35530,325.19360,8.57480,11.58060,16.79720,-2.5985,-2.8576
2017-12-31,2.73510,0.60460,1.66330,83.25740,54.10040,54.10040,59.02630,51.82140,17.72710,0.37150,5.45690,6.77930,53.84050,22.65260,-612.66490,6.60760,8.95590,15.67360,-3.5325,-3.429
2016-12-31,2.12500,0.57910,1.37600,85.97890,58.02240,58.02240,61.83280,56.25860,44.42580,0.53340,2.68490,6.73240,54.21550,69.65860,146.29070,23.67270,29.31790,14.78090,-1.4181,-1.4778
2015-12-31,2.50370,0.52900,1.17470,87.72630,67.99540,67.99540,71.35940,66.35930,55.47960,0.63110,2.04910,5.57550,65.46490,94.73130,235.32620,35.01040,44.61470,13.44090,6.1885,6.0356
2014-12-31,3.07480,0.44180,0.82210,84.78100,61.32990,61.32990,65.54840,59.68660,48.61790,0.71800,2.73300,5.37000,67.97010,76.23110,337.40910,34.78830,42.54970,10.55300,5.9507,5.7246
2013-12-31,1.09210,0.25420,0.57050,74.47780,40.38570,40.38570,43.46550,37.56470,27.45050,0.49610,1.68470,5.13380,71.09710,26.02810,-230.89120,13.53910,19.41200,7.65650,-0.1864,-0.0477
2012-12-31,1.45270,0.43380,0.88870,74.53100,41.33170,41.33170,44.19710,37.22940,26.71610,0.45680,1.41610,5.53960,65.88920,26.97060,-79.11260,12.11870,15.27110,6.28220,-0.2845,-0.4519
2011-12-31,5.53480,0.53030,1.12930,74.66530,45.19580,45.19580,48.80010,43.54010,33.43480,0.48460,1.52840,4.29760,84.93060,40.61330,58.10070,16.11880,19.07590,4.55940,0.6804,0.6325
2010-12-31,2.31570,0.31890,0.57370,76.47780,49.84290,49.84290,53.18250,49.23060,36.49650,0.68570,1.55330,4.90110,74.47310,47.20400,61.53320,24.92750,32.15190,3.81660,-0.0263,0.0614
2009-12-31,2.57130,0.15480,0.18400,77.24330,50.33560,50.33560,53.37270,49.94670,37.59250,0.72290,1.51700,5.04590,72.33670,40.36170,52.71870,27.07200,34.11400,3.61500,1.6487,1.5255
