,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.25310,0.35400,0.57010,85.40870,41.67670,41.67670,53.11180,40.56030,31.37880,0.80810,13.91540,10.84830,33.64570,53.44370,57.26070,25.45000,34.52670,17.29860,5.6959,0.8064
2021-12-31,1.37640,0.40820,0.68960,82.54140,26.08550,26.08550,43.54420,23.74240,23.04600,0.58050,18.69300,7.91060,46.14080,30.14150,32.76660,13.47440,17.83890,14.17650,3.4836,3.5738
2020-12-31,2.26390,0.58740,1.42370,76.73990,-59.11350,-59.11350,-31.52440,-64.00170,-55.50950,0.48710,,6.22970,58.59050,-84.23320,-112.22420,-25.65580,-34.75470,7.90310,-1.2115,-0.333
2019-12-31,1.99840,0.42040,0.72530,80.75560,2.26690,2.26690,26.86500,-1.75240,-5.70740,0.45350,,7.07620,51.58120,-1.33450,-1.52890,-0.57590,-0.77340,15.49740,1.9097,1.2933
2018-12-31,1.99330,0.31840,0.48490,87.03910,10.61150,10.61150,24.71900,10.61150,34.44240,0.45470,,10.95570,33.31610,7.77270,8.46670,3.64920,5.29750,20.45880,0.7947,-0.1702
2017-12-31,1.44520,0.32360,0.48670,87.83260,5.55300,5.55300,21.47360,0.61530,13.81330,0.21500,,6.57330,55.52760,0.23400,0.24880,0.10910,0.15830,26.86480,0.7454,-3.0934
2016-12-31,1.44190,0.44390,0.79810,73.27110,4.20550,4.20550,28.89090,-6.41200,-15.63750,0.23550,,4.98010,73.29190,-4.51190,-5.55180,-2.00170,-2.50920,24.32510,-10.3894,5.3815
2015-12-31,1.22030,0.52320,1.18590,100.00000,-145.05900,-145.05900,-113.89120,-151.06880,-98.14380,0.44630,,11.89590,30.68280,-124.16960,-229.05820,-46.33120,-59.21020,26.28950,-2.7592,3.4889
2014-12-31,1.09490,0.27180,0.42750,100.00000,22.76380,22.76380,39.27710,19.66760,7.78660,0.40760,,8.31840,43.87850,6.41970,8.43900,3.33950,4.67500,64.40340,1.2712,-3.4269
2013-12-31,1.20290,0.27960,0.58650,100.00000,5.45350,5.45350,32.19200,1.43310,-0.21160,0.24250,,6.46180,56.48600,-0.09760,-0.13660,-0.04660,-0.07030,50.49020,1.1324,2.2562
2012-12-31,1.49440,0.28440,0.54720,100.00000,0.77890,0.77890,30.36520,-3.33650,-2.16820,0.21930,,7.63130,47.82920,-0.86940,-1.21720,-0.42700,-0.62220,52.40890,-2.5,-1.6771
2011-12-31,1.38100,0.21790,0.45640,100.00000,40.47180,40.47180,60.11360,37.48360,41.10090,0.27840,,8.29950,43.97860,9.95800,13.84190,5.19010,7.78860,53.04460,2.3258,-10.4217
2010-12-31,1.21210,0.16550,0.29240,100.00000,39.87930,39.87930,59.29580,35.89540,45.77470,0.30190,,8.26960,44.13780,12.11760,17.71050,7.08540,10.11180,44.61880,1.7738,7.8423
2009-12-31,0.78700,0.27300,0.46750,100.00000,-53.15030,-53.15030,-26.84970,-56.46910,-30.92950,0.27000,,6.63490,55.01190,-17.68140,-28.55810,-9.27370,-12.85430,34.85560,10.7904,-0.246
