,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,1.19790,0.24680,0.38520,64.67180,15.34280,15.34280,25.80400,14.36650,11.66120,0.28790,1.85910,5.93120,61.53940,5.37720,22.96570,3.35700,4.05020,145.53140,-0.8997,-1.4637
2021-10-31,2.00150,0.16760,0.21330,66.92220,17.30710,17.30710,27.89050,16.81780,100.75960,0.30420,1.65080,5.67150,64.35740,42.41860,95.09770,30.65420,35.30990,140.81140,5.0208,6.9737
2020-10-31,1.26860,0.26570,0.46880,63.13710,12.82650,12.82650,24.63700,10.96300,9.80710,0.36080,1.57100,5.58310,65.37540,6.23300,269.37850,3.53840,4.57700,77.89820,-4.4535,-4.8696
2019-10-31,1.04750,0.25810,0.50330,66.20940,20.60380,20.60380,31.18640,17.99200,17.58880,0.42290,1.76880,6.09560,59.87960,12.86170,-226.99430,7.43800,9.54160,73.90220,0.8052,-1.1414
2018-10-31,2.03340,0.37510,0.61150,64.44650,15.91520,15.91520,26.77670,13.10410,5.52350,0.41430,1.92090,6.75950,53.99780,4.22940,-23.10100,2.28860,2.64290,67.23170,1.4911,0.1602
2017-10-31,2.40650,0.26570,0.36930,63.85230,20.06080,20.06080,28.86860,18.41980,17.43340,0.44020,1.70270,6.75620,54.02480,11.74190,117.89430,7.67490,8.62180,65.07790,1.5677,2.1175
2016-10-31,1.72510,0.29120,0.49470,59.64510,16.47860,16.47860,26.56090,15.02950,13.92620,0.43920,1.90020,6.74950,54.07820,10.19700,305.10510,6.13810,7.22790,55.24390,2.4549,4.2796
2015-10-31,1.47940,0.29250,0.50460,59.55710,13.17120,13.17120,23.82170,11.99150,11.32380,0.40290,1.73170,6.35200,57.46210,7.67040,312.00170,4.59880,5.42690,55.39700,-1.3446,-1.4211
2014-10-31,1.79030,0.33100,0.53400,63.54550,17.84200,17.84200,25.88740,17.26270,15.70960,0.38530,1.64150,6.21750,58.70510,10.50170,-315.76470,6.09710,7.02530,53.76570,0.9185,-0.3589
2013-10-31,2.32600,0.11070,0.14220,64.67170,19.26940,19.26940,27.16430,19.66780,18.65250,0.50610,1.65500,6.91710,52.76800,12.25120,35.46780,9.46390,10.89500,50.49470,1.96,0.405
2012-10-31,2.50560,0.13600,0.16890,63.93930,19.61050,19.61050,27.30620,19.06060,17.18450,0.49130,1.62750,6.16800,59.17670,11.23480,39.58490,8.45330,9.70670,45.68860,-0.5498,-0.4341
2011-10-31,2.02220,0.14460,0.19640,60.47360,17.09870,17.09870,24.47370,14.48440,13.18200,0.50710,2.07440,6.19630,58.90610,9.05450,32.93970,6.68430,7.74550,40.49430,1.2054,0.6456
2010-10-31,2.46260,0.26210,0.36670,58.41290,16.39270,16.39270,24.50660,10.74010,9.73680,0.45880,2.11400,5.86620,62.22080,6.76770,38.81420,4.46740,4.99400,36.37110,0.8493,1.3282
2009-10-31,2.87250,0.33380,0.50730,55.20940,13.87020,13.87020,22.44110,10.62810,9.30640,0.42340,1.85520,6.32040,57.74920,6.52760,59.63240,3.94010,4.34900,34.04520,4.9063,2.8414
