,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-10-31,2.02160,0.15220,0.17960,62.69770,27.29080,27.29080,46.41440,25.79290,22.87810,0.23880,3.20130,6.67270,54.70050,7.53750,-74.02110,5.46410,6.38990,71.59950,1.7386,1.2583
2021-10-31,1.94140,0.14130,0.17820,61.83160,23.12290,23.12290,37.80710,18.15610,18.99930,0.13990,2.32650,5.01580,72.77050,3.65970,-33.15980,2.65740,3.14250,72.32120,1.4161,1.0052
2020-10-31,1.84450,0.30010,0.42880,65.86550,26.73980,26.73980,41.21260,23.40900,21.78740,0.26100,3.14430,7.59700,48.04530,10.17480,-31.05660,5.68630,7.12100,32.47210,-0.643,-0.35
2019-10-31,1.31580,0.30720,0.46900,66.99560,28.55270,28.55270,42.09370,24.79910,22.75070,0.28010,3.24210,9.43270,38.69510,11.64050,-28.60510,6.37140,8.06450,31.79240,-0.4714,-0.5302
2018-10-31,2.00820,0.35730,0.56200,68.28290,30.51700,30.51700,43.35400,26.59270,24.11480,0.30460,3.36470,9.73040,37.51140,13.37380,-26.15090,7.37330,8.59470,30.44140,3.2204,3.123
2017-10-31,1.47300,0.42630,0.77260,60.38940,22.16320,22.16320,33.29590,17.81710,15.35120,0.24820,3.77280,7.61500,47.93190,7.92580,-10.91990,3.80950,4.54690,27.56520,-0.8413,-1.0156
2016-10-31,6.35410,0.25110,0.33530,65.09520,30.04940,30.04940,36.18110,27.96860,25.18450,0.42930,3.17150,7.16360,50.95190,16.68080,29.33690,10.81100,12.49190,16.76220,1.27,1.3479
2015-10-31,3.66340,0.08900,0.17150,65.77010,24.18690,24.18690,30.65660,23.58350,20.28700,0.48660,2.85180,7.36310,49.57140,13.73710,24.42690,9.87250,12.51510,16.25630,0.1242,0.1978
2014-10-31,5.37600,0.15500,0.18340,63.88600,26.26680,26.26680,31.22250,25.45910,21.96750,0.41760,2.81190,7.22320,50.53140,13.22690,25.74900,9.17420,11.17660,15.28860,-0.1645,-0.3321
2013-10-31,9.59210,0.15540,0.18400,64.26010,28.59390,28.59390,32.78640,30.95750,25.57200,0.41270,3.32210,8.10010,45.06130,14.20990,15.21350,10.55330,12.00120,15.23760,0.245,0.2847
2012-10-31,8.94380,0.16230,0.19720,64.45430,30.50740,30.50740,34.57360,30.11810,24.10970,0.48060,3.06050,7.94730,45.92750,15.63460,16.90310,11.58710,13.09690,13.82050,-0.2614,-0.2939
2011-10-31,8.35490,0.18680,0.23350,66.36580,35.81390,35.81390,39.76330,35.46050,28.97770,0.56720,3.41190,8.59120,42.48520,22.68250,24.54000,16.31210,18.44530,12.73800,-0.319,-0.3534
2010-10-31,5.40660,0.11130,0.12520,65.16100,32.59360,32.59360,36.97210,32.65120,25.78610,0.63790,3.46720,7.13260,51.17380,22.22780,24.16840,16.43000,19.75430,10.71380,1.7642,1.5911
2009-10-31,6.44220,0.13050,0.15010,55.51800,14.13550,14.13550,21.07720,14.76220,12.29690,0.59800,3.54030,6.69320,54.53260,9.78230,10.89230,7.34280,8.50560,8.66560,1.4764,1.2848
