,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.72630,0.68790,2.21760,40.41690,17.92230,17.92230,20.91450,15.72480,13.99800,0.81980,4.06990,8.27070,44.13160,48.52300,-42.53360,11.48280,15.14340,10.75090,-0.195,-0.4182
2021-12-31,1.85890,0.65220,1.89150,42.02070,18.49060,18.49060,21.38870,18.27440,16.84450,0.93980,4.37040,10.12140,36.06210,63.39190,-98.85450,15.84070,22.04940,8.64240,0.1155,0.1213
2020-12-31,2.19560,0.63190,1.71700,43.33980,14.83510,14.83510,21.55230,13.43430,11.55560,0.88610,5.44370,8.45210,43.18430,37.77320,-66.42030,10.24630,13.90360,9.12810,0.1063,0.2945
2019-12-31,1.97590,0.65250,1.87760,43.87880,19.80030,19.80030,22.91520,16.65030,14.07850,0.96180,5.93440,8.65370,42.17840,52.88010,-64.45980,13.55150,18.37750,8.20070,0.3934,0.2108
2018-12-31,1.78880,0.68310,2.20920,42.95130,19.24810,19.24810,22.40360,17.39580,15.92050,0.97210,5.55980,8.40780,43.41200,66.57490,-56.10100,15.49360,21.10010,6.91060,1.167,1.1675
2017-12-31,2.24110,0.78050,3.64320,44.55200,20.45100,20.45100,23.22900,16.43140,11.34870,0.94740,5.56840,8.11940,44.95430,68.23680,-36.89330,10.88510,14.97460,4.26560,-0.2791,-0.3551
2016-12-31,1.93040,0.92400,12.57560,44.22250,19.40570,19.40570,22.39500,13.18140,10.23680,0.99580,5.65870,8.60770,42.40390,198.62540,-24.13870,10.28740,15.09140,1.22170,1.2436,1.1661
2015-12-31,1.64420,0.98000,51.28280,42.02410,17.33960,17.33960,19.91200,10.12040,7.44160,0.91390,5.87460,6.81640,53.54720,520.87550,-14.63850,6.83610,10.40210,0.30940,0.0195,0.1841
2014-12-31,1.88110,0.98500,68.35680,40.30120,15.40390,15.40390,17.70760,12.64690,8.27080,1.05080,7.46960,9.19400,39.69980,992.97310,-31.06710,9.11260,14.89260,0.19310,0.3028,-0.4456
2013-12-31,1.93030,1.02830,-38.39710,41.62640,11.63510,11.63510,20.51120,10.79440,1.56070,1.03450,6.44320,7.96000,45.85430,-138.28570,-7.05540,2.41930,3.91270,-0.36460,-0.4743,-0.0683
2012-12-31,2.37760,0.00200,0.00370,40.80460,18.35120,18.35120,20.51600,18.12390,10.87830,1.01990,7.19770,7.02050,51.99080,16.83500,39.80620,11.59390,16.80060,,0.0386,0.0927
2011-12-31,2.56800,0.00240,0.00340,40.06530,17.76170,17.76170,20.03760,17.92010,10.79060,0.99260,7.39560,7.03270,51.90040,16.13730,35.78930,11.37900,16.09810,,2.7656,2.5292
2010-12-31,,,,38.92870,16.51680,16.51680,18.92060,16.60310,9.74740,,,,,,,,,,0.0,0.0
