,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.47610,0.45510,0.84790,38.40950,14.54560,14.54560,16.01660,14.09250,10.15890,2.00690,4.16290,7.13920,51.12590,58.97620,75.65670,21.25730,32.13790,54.42140,8.1359,8.0036
2021-12-31,2.62500,0.52230,1.09350,36.24640,11.87990,11.87990,13.30060,11.40380,8.00950,1.97540,4.43960,7.42420,49.16370,51.57410,72.43170,16.89930,24.63510,42.17100,-2.9623,-3.9957
2020-12-31,2.71960,0.53300,1.14520,35.92440,8.63780,8.63780,11.76570,8.02750,5.89130,1.87400,4.36180,8.00340,45.60570,36.07260,51.22120,11.99370,16.84520,39.84850,1.9325,2.3523
2019-12-31,2.11860,0.48160,1.07520,38.28140,10.98730,10.98730,12.98100,10.52590,7.39160,1.91270,4.28340,8.06040,45.28340,43.44660,67.44540,14.90430,22.52140,38.37020,0.272,0.7862
2018-12-31,2.36980,0.49960,1.06070,38.74880,10.31990,10.31990,12.61030,9.63370,6.96910,1.91060,4.46010,8.10180,45.05170,39.32160,68.07280,14.01330,19.67490,37.46730,0.4839,-1.729
2017-12-31,2.12740,0.55150,1.28170,39.30940,9.92810,9.92810,12.46040,8.97840,5.62110,1.79620,4.42760,7.86790,46.39090,34.08100,87.13290,10.73400,15.28460,32.45220,1.382,3.1312
2016-12-31,1.85410,0.49130,1.17910,40.59390,10.97960,10.97960,13.43590,10.05230,5.92880,1.78020,4.28160,8.28800,44.03970,33.21500,79.87460,11.11640,16.89480,32.40880,1.0874,2.78
2015-12-31,1.70450,0.37110,0.84530,42.42720,13.03790,13.03790,15.32370,12.54040,7.71050,1.70260,4.06030,8.24490,44.26970,33.37310,69.95690,13.40400,20.98760,37.92990,1.8857,1.6378
2014-12-31,2.35200,0.10940,0.14730,43.29420,13.51860,13.51860,15.60910,13.39080,7.94990,1.88620,4.16600,8.49580,42.96230,24.73420,32.32030,15.37550,22.02880,48.70240,-0.1087,-1.8421
2013-12-31,2.54580,0.11810,0.16320,43.82910,13.74110,13.74110,15.65490,13.64310,8.32170,1.79210,4.06070,8.56690,42.60590,24.27980,28.83410,15.33800,21.41240,48.31730,2.5113,2.424
2012-12-31,2.68580,0.13030,0.18110,43.75580,12.63820,12.63820,14.41530,12.48920,7.57020,1.78480,3.86650,9.52110,38.33580,22.41790,27.15350,13.93630,19.49690,44.86840,0.9838,0.2582
2011-12-31,1.94170,0.06040,0.18960,43.46020,13.02800,13.02800,14.87500,13.01690,7.99150,1.71290,3.60020,9.08990,40.15440,24.46200,30.08500,14.13070,22.98500,38.93890,2.2146,1.2218
2010-12-31,2.57460,0.15530,0.21610,41.84930,11.98070,11.98070,14.06480,11.88750,6.95370,1.83950,4.21200,9.41430,38.77060,22.45000,27.02440,13.15400,18.96460,32.97400,-1.5114,-1.3043
2009-12-31,2.74400,0.16420,0.23590,41.76360,10.69150,10.69150,13.06260,11.36830,6.75700,1.66970,4.07280,9.95660,36.65900,19.34140,22.96210,11.56020,16.16590,30.81480,9.7794,7.9003
