,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.92420,0.67720,2.31370,54.00130,12.41040,12.41040,20.34360,1.90980,2.70770,0.47570,17.93940,8.22640,44.36920,8.09680,-3.95240,1.40130,2.61400,24.30330,-2.7212,-2.2199
2021-12-31,0.87860,0.70280,2.72180,54.90150,10.90150,10.90150,22.09070,8.43420,10.01400,0.43450,15.68530,7.39430,49.36250,24.80390,-9.58540,3.56970,7.37250,21.15210,-6.1567,-5.2968
2020-12-31,0.98230,0.72340,2.95910,55.93610,7.32530,7.32530,19.45850,4.66120,10.13070,0.35380,13.41830,8.50870,42.89720,18.97130,-8.40580,2.52100,5.24660,23.21960,3.8949,3.1246
2019-12-31,1.01910,0.72050,2.99730,54.63670,11.95550,11.95550,22.45380,12.48570,16.34090,0.37920,16.17050,6.01000,60.73210,34.05610,-13.61840,4.69560,9.51700,23.65550,-0.0963,1.3791
2018-12-31,1.28560,0.67780,2.70610,46.40730,15.31830,15.31830,20.94710,14.25040,10.96610,0.64510,25.35910,9.73590,37.49010,51.52390,-38.90380,7.06990,16.60450,18.96850,-1.2016,-1.682
2017-12-31,1.33110,0.69210,2.64170,46.68120,14.75000,14.75000,20.48800,14.40500,7.26950,0.63130,26.65570,7.98660,45.70170,32.48700,-25.24890,4.59330,10.00310,19.22080,0.0214,0.3457
2016-12-31,1.20990,0.65330,2.29270,48.19380,14.91760,14.91760,20.39940,15.42810,14.85500,0.68030,26.65940,7.80540,46.76280,64.59870,-52.81620,10.11410,22.39710,19.44460,0.2609,0.2481
2015-12-31,1.24030,0.69860,2.76550,49.77180,18.35920,18.35920,23.07530,19.50670,16.13630,0.73980,26.47130,8.57360,42.57240,92.65760,-63.38460,12.09470,27.92780,14.93590,0.8578,0.8953
2014-12-31,1.19700,0.74440,3.38950,50.01130,19.17170,19.17170,24.01260,21.53830,12.95570,0.79130,22.05710,7.73530,47.18610,131.09450,-72.76630,13.43130,33.50920,12.12890,0.8494,0.4937
2013-12-31,1.27880,0.58900,1.73220,49.49220,19.81360,19.81360,24.56920,20.58010,16.75660,0.77930,21.50780,8.16390,44.70900,73.62290,-139.21330,13.37400,30.26080,21.74620,-1.0994,-0.8687
2012-12-31,1.13310,0.55920,1.75250,48.95410,20.49300,20.49300,25.03840,21.91030,16.14010,0.86290,22.96150,8.20370,44.49230,89.53910,-120.98930,14.25940,39.46650,16.98990,0.6003,0.3058
2011-12-31,1.20900,0.53040,1.54770,46.89480,18.97380,18.97380,23.47730,19.64440,14.82940,0.91830,21.87980,8.44520,43.21990,78.35430,-169.22830,13.61730,36.79250,17.39710,1.1653,0.9345
2010-12-31,1.18620,0.48530,1.23530,46.07390,18.17360,18.17360,23.01090,19.74870,14.85230,0.88030,21.98250,8.34480,43.74010,64.01260,-272.11520,13.07430,32.94900,18.86980,-0.3012,-0.6301
2009-12-31,1.35920,0.49080,1.14700,45.72460,17.76770,17.76770,22.98290,18.94150,14.01970,0.87830,20.83880,8.06110,45.27910,58.99800,25817.31000,12.31400,30.04230,17.43230,15.4866,13.1628
