,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.36960,0.56460,1.38610,67.35710,6.96130,6.96130,25.21560,4.46500,3.47470,0.63000,2.82480,5.17190,70.57320,7.09320,-14.26760,2.18380,3.08830,20.71120,-3.225,-3.5204
2021-12-31,1.51800,0.55530,1.31410,69.97850,11.88870,11.88870,26.04200,9.06330,6.67720,0.63960,3.49120,4.27910,85.29780,14.21110,-28.47890,4.33660,6.32030,22.16090,-1.1855,-1.2301
2020-12-31,1.60050,0.61340,1.73640,68.54940,9.18140,9.18140,22.41920,5.89340,4.07110,0.50520,4.34500,3.92710,92.94300,7.67530,-9.86090,2.08350,2.96710,21.38780,2.0127,2.1382
2019-12-31,5.36760,0.57460,1.35100,61.70080,13.81510,13.81510,19.45890,12.59060,11.02710,0.53300,4.05240,3.34620,109.07760,17.37590,28.06470,5.87760,7.39140,21.88710,-0.0391,0.0345
2018-12-31,2.41890,0.49140,0.97170,59.58910,7.22880,7.22880,12.53850,5.90440,4.81330,0.87020,4.17400,3.85480,94.68830,12.56400,38.35220,4.18840,6.39020,13.91030,-0.5808,-0.6323
2017-12-31,2.90320,0.48070,1.01020,60.96400,15.55460,15.55460,19.54000,15.08990,7.61270,0.98480,4.69360,3.70700,98.46300,21.67300,38.15320,7.49730,11.25580,14.70440,-0.7349,-0.5766
2016-12-31,1.99500,0.39150,0.92390,62.04100,15.69870,15.69870,19.49170,13.79510,10.98410,0.98590,4.91510,3.80300,95.97680,28.62190,50.95910,10.47170,17.41520,14.96330,1.9273,1.8282
2015-12-31,2.69160,0.48180,1.02870,62.29280,15.55780,15.55780,20.00470,13.57870,10.15940,0.94210,4.36170,3.65190,99.94700,26.85690,56.53750,9.46620,13.91680,13.33300,1.0115,0.7634
2014-12-31,2.46670,0.51330,1.22700,60.29250,14.85490,14.85490,19.64900,12.62480,9.72430,0.94670,5.00150,3.90730,93.41510,28.19950,75.46310,9.14790,13.72430,11.76990,0.4547,0.4319
2013-12-31,1.81950,0.36330,0.83020,59.01920,11.44230,11.44230,17.04410,8.61850,7.01100,0.92730,4.79620,3.73270,97.78440,16.87690,39.87620,6.44960,10.74570,12.83700,-1.01,-1.0104
2012-12-31,2.61150,0.48090,1.07520,59.11010,13.49440,13.49440,18.19210,11.08840,8.21720,0.94530,5.29030,3.97000,91.93850,22.29030,54.56340,7.76810,11.57100,11.69060,1.0942,0.9872
2011-12-31,2.39160,0.49700,1.11550,57.15260,13.86000,13.86000,18.43960,11.34950,8.99220,1.03750,5.49790,4.14230,88.11430,27.18610,81.05650,9.32920,13.67330,11.01980,0.4335,0.4637
2010-12-31,3.08990,0.46390,0.87420,57.77140,14.68850,14.68850,18.89620,12.68620,9.93840,0.97780,4.64050,4.16350,87.66690,24.62220,62.14780,9.71730,13.20080,11.75570,0.7875,0.6962
2009-12-31,2.50650,0.41510,0.71870,58.79160,14.46920,14.46920,18.91770,13.02120,9.21670,1.04390,8.06340,3.91600,93.20740,23.50990,66.44470,9.62130,13.75000,11.63240,1.7386,1.057
