,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.59720,0.45620,0.98850,68.95910,15.91520,15.91520,29.89820,9.30120,14.50240,0.18380,11.12160,4.14080,88.14700,8.06080,8.36690,2.90810,4.24690,93.17200,-8.6638,-9.6969
2021-12-31,0.43600,0.43450,0.89880,74.97080,9.75340,9.75340,24.18140,1.70340,9.75340,0.17850,8.27250,5.00080,72.98870,5.51870,5.74920,2.03070,3.01730,86.49530,3.4078,3.4434
2020-12-31,0.65960,0.46630,0.97080,78.99740,22.20760,22.20760,36.86020,13.09590,33.10470,0.17070,7.75320,5.37840,67.86370,10.35970,9.74920,3.38470,4.82710,86.57640,-2.0835,-8.0584
2019-12-31,0.36490,0.48800,1.18390,75.33480,24.25890,24.25890,38.74780,16.01260,18.97680,0.16490,9.64260,5.82200,62.69280,10.23710,10.00000,3.04420,4.69360,74.67470,-2.0803,-4.7621
2018-12-31,0.48450,0.52060,1.27650,71.06510,20.45140,20.45140,35.21090,7.06790,9.14670,0.16660,11.32950,6.19000,58.96650,5.52740,5.38400,1.54690,2.33620,70.24820,-1.3384,6.0089
2017-12-31,0.50350,0.52070,1.28220,71.22410,21.23440,21.23440,36.13070,12.94610,2.65560,0.19110,9.03580,5.56900,65.54100,2.52650,3.14480,0.75710,1.20940,60.31870,5.1663,4.2814
2016-12-31,0.52470,0.48630,1.12340,65.31470,17.17570,17.17570,30.05990,17.91220,13.45380,0.21310,13.68990,6.27420,58.17490,9.97960,12.32060,3.17880,5.11960,60.96400,-2.3479,-4.9973
2015-12-31,0.62680,0.51080,1.16570,64.76400,19.01090,19.01090,31.22860,16.65530,13.18540,0.24860,12.09730,6.78000,53.83490,11.52960,12.75100,3.51880,5.63140,50.72180,2.928,3.7018
2014-12-31,0.82540,0.49970,1.18080,58.39600,16.65610,16.65610,27.13190,13.81060,10.52110,0.27830,11.59340,7.47120,48.85410,10.44700,11.73520,3.18280,5.21790,49.18700,1.4663,-2.3692
2013-12-31,0.91490,0.48710,1.09240,61.98730,17.03140,17.03140,27.57410,13.54550,9.48190,0.28350,13.98260,6.55310,55.69910,9.19700,10.46150,2.92130,4.70930,48.56560,-1.0251,2.628
2012-12-31,0.86780,0.52100,1.20680,63.39800,16.16050,16.16050,27.45930,9.77510,8.90430,0.26430,8.65440,5.98080,61.02880,8.62800,10.07010,2.52060,4.12480,44.14460,0.4501,0.5346
2011-12-31,0.56170,0.49750,1.06730,60.05380,17.39740,17.39740,27.12240,17.16820,13.26230,0.30180,11.58670,7.46170,48.91640,13.59520,15.88450,4.15350,6.81770,42.40830,-0.9574,-5.63
2010-12-31,0.88560,0.49290,1.02700,58.95810,15.09500,15.09500,24.71400,8.74150,7.87520,0.29730,14.32170,6.85160,53.27220,7.69310,8.08230,2.32140,3.85880,38.49170,1.1082,1.0191
2009-12-31,0.59030,0.44640,0.93510,60.75750,16.11150,16.11150,25.67230,18.20870,13.80460,0.28430,16.14720,4.86850,74.97220,12.26100,12.85670,3.93520,6.71410,37.45340,7.5793,0.574
