,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,3.95640,0.10040,0.17550,46.06770,20.82340,20.82340,23.35330,20.62860,15.57030,1.53470,2.20420,6.88970,52.97800,34.36080,34.36080,23.89530,30.90950,5.54160,0.3004,0.2751
2021-12-31,4.18730,0.09790,0.12820,46.20270,20.25320,20.25320,23.09310,20.09350,15.38870,1.39820,2.12240,6.67730,54.66290,30.40560,30.40560,21.51660,27.43020,5.28650,-0.5794,-0.5627
2020-12-31,4.07960,0.11780,0.14820,45.46950,20.21850,20.21850,23.09420,20.05740,15.21260,1.42440,2.30240,7.33990,49.72840,31.43200,31.43200,21.66870,27.72900,4.76030,0.4467,0.5907
2019-12-31,4.51110,0.11370,0.12940,47.16050,19.82110,19.82110,22.60910,19.56800,14.82840,1.40360,2.06260,7.19020,50.76350,29.67060,29.67060,20.81370,26.29670,4.64290,0.2931,0.1661
2018-12-31,5.29540,0.17750,0.21710,48.31520,20.12450,20.12450,22.90790,19.87880,15.14370,1.49480,2.00690,6.95100,52.51040,32.65300,32.65300,22.63740,26.85650,4.02710,0.1593,0.0638
2017-12-31,5.51480,0.16420,0.19790,49.27910,20.08430,20.08430,22.98600,19.88610,13.17850,1.50850,2.03760,7.22360,50.52890,27.59310,27.59310,19.87980,23.06190,3.64560,0.1158,0.2372
2016-12-31,6.24160,0.16410,0.20170,49.59110,20.08580,20.08580,22.71080,19.93190,12.60470,1.48450,2.01130,7.92880,46.03500,25.83420,25.83420,18.71180,21.59470,3.34260,-0.0434,-0.111
2015-12-31,4.46120,0.14400,0.20260,50.36960,21.42040,21.42040,23.65860,21.35070,13.34640,1.52780,2.10270,8.26090,44.18400,28.66840,28.66840,20.39120,24.54090,3.11020,0.1025,0.1625
2014-12-31,4.21810,,0.04700,50.82090,21.09520,21.09520,23.04170,21.09100,13.23560,1.58260,2.11240,8.07980,45.17420,25.80130,25.80130,20.94650,25.80130,3.23660,0.1409,0.1706
2013-12-31,5.87270,,,51.69540,21.42620,21.42620,23.35610,21.45060,13.48830,1.60230,2.04910,8.02770,45.46780,25.30810,25.30810,21.61290,25.30810,2.98680,0.0321,-0.0811
2012-12-31,6.30180,,,51.52340,21.49910,21.49910,23.22400,21.51390,13.42030,1.72570,2.12340,8.42000,43.34920,26.95120,26.95120,23.15940,26.95120,2.63070,0.2131,0.1846
2011-12-31,6.58160,,,51.83390,20.76750,20.76750,22.38330,20.78460,12.93630,1.64210,2.06250,8.17160,44.66680,24.53290,24.53290,21.24270,24.53290,2.47070,0.0459,-0.0337
2010-12-31,6.69420,,,51.76700,18.93340,18.93340,20.72920,18.97540,11.69240,1.54570,1.96390,8.40130,43.44560,20.69030,20.69030,18.07250,20.69030,2.17480,-0.108,-0.1448
2009-12-31,8.22000,,,50.94650,15.32340,15.32340,17.40010,15.41140,9.55050,1.45430,1.86250,9.01310,40.49650,15.48120,15.48120,13.88900,15.48120,2.01930,0.5158,0.4354
