,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.48320,0.39630,0.78320,42.23760,18.68640,18.68640,26.21400,17.44410,15.47370,0.46230,4.60490,5.53480,65.94620,15.80670,-47.65170,7.16390,9.54200,112.75480,-0.2224,0.4504
2021-12-31,1.49690,0.44180,0.85350,50.08290,25.57450,25.57450,32.18480,22.54730,19.70110,0.41220,3.87510,4.91550,74.25480,18.91570,-36.48380,8.12420,10.55910,103.57850,2.6815,0.0508
2020-12-31,2.13090,0.35630,0.62970,49.67410,24.19140,24.19140,31.40790,22.44090,19.78710,0.46660,4.02430,5.61190,65.04020,18.47500,-151.50870,9.23510,11.89210,87.01690,8.4344,6.9688
2019-12-31,1.91920,0.36530,0.59820,44.35050,17.98610,17.98610,26.90080,15.94240,14.47030,0.43750,4.21780,5.87310,62.14800,12.46170,-36.78500,6.33430,7.91000,74.42190,1.1503,0.6857
2018-12-31,1.72850,0.39110,0.68840,44.57260,15.53080,15.53080,24.83780,13.39190,12.06180,0.43320,4.49280,5.88930,61.97720,10.65030,-23.06300,5.22480,6.48490,68.60110,1.1269,0.6418
2017-12-31,1.33670,0.42620,0.82670,45.16680,14.15050,14.15050,23.86940,11.61200,10.63680,0.36910,3.86070,5.39260,67.68500,8.76720,-13.45330,3.93160,5.03090,63.32430,1.8563,1.6503
2016-12-31,1.44290,0.41640,0.77190,45.81370,13.45080,13.45080,23.07100,11.07590,11.06490,0.39810,4.47450,5.33240,68.45000,9.40110,-14.71980,4.41100,5.48600,54.74680,0.8881,0.8428
2015-12-31,1.38470,0.34850,0.58420,45.71770,13.76950,13.76950,23.71940,11.41170,11.64160,0.41550,4.62370,6.14010,59.44560,9.27390,-19.34410,4.84890,6.04200,53.42490,0.8068,0.7397
2014-12-31,1.22240,0.37540,0.70880,44.35870,14.81980,14.81980,24.79510,12.35790,11.21640,0.39410,5.05380,6.82790,53.45680,9.22470,-15.28060,4.42340,5.76150,51.31000,1.0149,0.7899
2013-12-31,3.16080,0.36040,0.62220,42.23810,12.29610,12.29610,19.93460,10.08000,9.72710,0.41080,5.05940,6.73960,54.15760,7.58840,-47.05170,4.01430,4.85320,46.56880,-0.0666,0.0426
2012-12-31,2.30970,0.31260,0.46070,42.33050,11.84740,11.84740,19.71080,10.14720,9.41570,0.45580,4.99850,6.93110,52.66140,8.13720,-26.13880,4.58520,5.59390,43.26470,1.1688,1.0009
2011-12-31,1.54890,0.27680,0.46730,41.47490,10.82120,10.82120,18.25800,9.80030,11.50550,0.43080,5.08590,6.55370,55.69350,6.80540,-21.54030,3.81390,4.92180,40.49220,0.736,0.6538
2010-12-31,2.41840,0.11680,0.13910,41.00320,11.43160,11.43160,18.54880,10.46560,9.96240,0.48680,5.22770,7.05190,51.75910,6.41950,218.35710,4.61890,5.66980,39.24930,-0.2658,-0.399
2009-12-31,2.76390,0.11810,0.14150,39.32560,10.11040,10.11040,17.80740,8.88250,8.57280,0.45830,5.31540,7.03150,51.90930,5.33480,741.62160,3.80670,4.70490,37.69970,3.9243,3.483
