,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-06-30,1.78460,0.22020,0.29890,68.40170,42.05530,42.05530,49.34840,42.22320,36.68630,0.54340,16.74240,4.47960,81.48110,43.67550,82.92070,19.93700,34.05750,22.31270,1.7216,1.2643
2021-06-30,2.08000,0.26070,0.40950,68.92580,41.59490,41.59490,48.54720,42.30050,36.45170,0.50360,19.81490,4.41840,82.60970,43.15220,72.52980,18.35680,31.90170,18.88390,2.1895,1.4887
2020-06-30,2.51580,0.33490,0.53530,67.78100,37.03040,37.03040,45.97770,37.08420,30.96250,0.47460,24.31560,4.46770,81.69780,37.42980,65.20060,14.69610,24.89350,15.62590,1.1664,0.9526
2019-06-30,2.52880,0.39450,0.70530,65.90200,34.13700,34.13700,43.42000,34.71630,31.18170,0.43920,20.79980,4.26240,85.63260,38.34650,74.66610,13.69370,23.22000,13.38870,1.1004,0.7968
2018-06-30,2.90080,0.46620,0.92170,65.24740,31.76690,31.76690,41.06470,33.05000,15.01540,0.42640,14.40760,4.16750,87.58220,20.03310,42.50940,6.40180,10.69370,10.77480,0.5862,0.1317
2017-06-30,2.91860,0.46450,0.98270,64.52250,30.05560,30.05560,39.14530,30.96270,26.39410,0.38580,15.70890,4.30520,84.78030,29.06020,59.99810,10.18290,15.56260,11.37920,0.8854,0.8887
2016-06-30,2.35290,0.36030,0.74250,64.03890,28.60870,28.60870,36.56450,28.12710,22.53220,0.47120,14.56240,4.98740,73.18500,28.52760,40.75850,10.61620,18.24810,9.22090,0.5645,0.2435
2015-06-30,2.47340,0.25770,0.44070,64.69550,19.40690,19.40690,33.78500,19.77670,13.02950,0.53640,11.38460,5.22560,69.84850,15.22550,20.91100,6.98850,11.30120,9.97670,-0.2753,-0.3425
2014-06-30,2.50400,0.18700,0.25220,68.81600,31.96830,31.96830,37.97060,32.03850,25.42120,0.50370,10.17970,4.44290,82.15260,24.58570,35.21920,12.80510,19.98930,10.89740,0.4656,0.3152
2013-06-30,2.71180,0.13760,0.19760,73.81470,34.37940,34.37940,39.20280,34.74930,28.08390,0.54660,10.51860,4.45210,81.98420,27.69430,35.72040,15.34990,23.88220,9.47930,-0.314,-0.5456
2012-06-30,2.60290,0.13900,0.18000,76.22180,29.52000,29.52000,41.94490,30.20360,23.02950,0.60790,15.41780,4.67190,78.12620,25.58350,34.13280,14.00010,22.02760,7.91830,0.5767,0.5798
2011-06-30,2.60370,0.17280,0.20880,77.72900,38.83310,38.83310,42.78770,40.13410,33.09840,0.64340,11.35350,4.66690,78.21020,40.55500,52.90460,21.29640,33.54880,6.81510,0.4447,0.3921
2010-06-30,2.12930,0.09660,0.12860,80.16290,38.56670,38.56670,42.84460,40.03110,30.02370,0.72560,16.75000,4.80130,76.02120,40.62800,57.50540,21.78530,36.70230,5.32710,0.5805,0.7057
2009-06-30,1.82290,0.08650,0.14530,79.19980,34.84610,34.84610,39.23030,33.91860,24.93110,0.75030,16.95260,5.22130,69.90570,36.82950,57.59410,18.70510,33.64350,4.44070,2.1162,1.7695
