,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.08510,0.29270,0.43020,20.37750,8.07170,8.07170,14.19630,8.98560,7.74820,0.42220,5.03020,7.36430,49.56350,7.18140,-32.31420,3.35320,5.07950,50.59060,0.0895,-0.0357
2021-12-31,1.18620,0.29560,0.42170,19.39960,7.70020,7.70020,14.77760,7.65830,6.00110,0.39890,5.65450,6.66470,54.76590,5.55150,-22.66510,2.56810,3.91070,50.00000,1.5426,1.45
2020-12-31,1.21000,0.29580,0.43090,15.07590,-3.33820,-3.33820,9.63120,-4.15820,-6.21870,0.34900,5.10640,6.11490,59.69060,-3.96470,13.96150,-1.80570,-2.79180,48.60480,-3.5461,-2.7059
2019-12-31,1.32160,0.46010,0.97790,23.70730,10.83600,10.83600,16.80740,9.15570,12.20980,0.32480,3.82430,5.18690,70.36970,8.43530,-22.14110,2.67230,4.55380,51.17160,3.4421,3.0908
2018-12-31,1.13180,0.50360,1.12130,20.85240,8.29080,8.29080,13.75470,7.21590,15.18400,0.25860,2.72390,2.43160,150.10850,3.46220,-4.14430,1.04760,1.71880,47.13970,-3.7508,-3.0413
2017-12-31,1.34710,0.44300,0.87470,26.13100,13.60030,13.60030,17.17670,12.97360,7.60730,0.61740,4.47330,4.75090,76.82830,15.65830,-39.76720,5.07640,8.72190,39.31900,-0.7151,-1.1788
2016-12-31,1.30330,0.42660,0.81940,27.55400,14.36130,14.36130,17.78880,12.46070,8.83060,0.63810,4.76460,4.98600,73.20530,18.63620,-40.04720,6.05980,10.68690,36.06900,0.1135,-0.0728
2015-12-31,1.18070,0.40110,0.70810,27.92790,12.99690,12.99690,16.31790,11.52800,13.56200,0.64120,4.97000,5.26590,69.31340,13.85380,-28.42110,4.56770,8.29670,34.40590,-0.0075,-0.1293
2014-12-31,1.34110,0.35320,0.60500,29.36440,16.56820,16.56820,19.71160,15.04660,10.74270,0.63480,5.35170,5.54170,65.86390,18.62790,-58.25970,6.65090,12.04810,35.80920,-0.3368,-0.3708
2013-12-31,1.29130,0.37280,0.60930,28.50180,15.10420,15.10420,18.16960,13.52300,10.10780,0.62480,3.91750,4.93980,73.88990,15.84940,-50.28650,5.81160,9.94150,36.23810,0.7071,0.5246
2012-12-31,1.24490,0.44380,0.85780,26.95470,13.31530,13.31530,15.95620,11.97580,8.88960,0.64540,4.41990,5.19940,70.20060,17.90610,-30.44410,5.42120,9.95970,29.45970,0.1615,-0.3461
2011-12-31,1.38360,0.29400,0.44960,27.59440,14.07250,14.07250,16.33780,13.18290,8.93030,0.90730,5.17750,5.84060,62.49400,21.17000,503.75390,7.86140,14.94690,25.15370,0.9248,0.8085
2010-12-31,1.32590,0.30950,0.46070,27.39550,13.19560,13.19560,15.68250,11.95220,8.36540,0.89370,4.88720,5.85710,62.31710,20.25350,820.87120,7.73250,13.98490,24.24050,0.4358,0.417
2009-12-31,1.29480,0.28220,0.46400,25.87320,12.16400,12.16400,14.56370,10.98710,7.30380,0.94020,5.17530,6.19020,58.96400,19.90100,359.32930,7.49440,14.28430,22.41710,5.7634,4.874
