,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.18480,0.16510,0.29700,30.09540,25.02090,25.02090,30.33070,24.27430,18.73340,0.81780,3.77340,11.25080,32.44220,29.63870,32.62530,15.45460,24.74450,35.96360,5.3245,5.1977
2021-12-31,1.11240,0.23940,0.39830,25.89780,19.97590,19.97590,27.13600,18.00380,13.19530,0.56080,3.34030,8.06670,45.24770,15.21050,17.07240,7.41910,11.56990,29.14990,1.5806,1.2738
2020-12-31,1.11910,0.29460,0.46930,12.26600,4.75600,4.75600,15.30230,2.08370,7.67250,0.43870,4.37950,9.85330,37.04360,6.82300,7.75560,3.36330,4.81310,25.73310,1.2964,1.5307
2019-12-31,1.43470,0.32570,0.49260,10.07490,-12.29350,-12.29350,4.86510,-14.10350,-11.98480,0.46150,3.85720,11.07890,32.94560,-11.64440,-13.28510,-5.65230,-7.85140,24.73200,-0.7945,-1.6611
2018-12-31,1.70590,0.29750,0.42710,15.62900,9.68260,9.68260,18.88960,5.75240,4.90230,0.47650,3.56310,11.43390,31.92270,4.43110,5.28140,2.33560,3.11270,27.51110,0.9826,0.0251
2017-12-31,2.27290,0.33600,0.54230,11.37470,6.28530,6.28530,15.61400,5.04760,-1.44680,0.39760,4.24420,11.53040,31.65560,-1.08100,-1.31140,-0.55920,-0.71780,27.45790,-0.9172,-0.0027
2016-12-31,2.07050,0.28200,0.39680,11.30840,4.45360,4.45360,14.94670,3.38420,4.15760,0.42530,4.56670,11.40940,31.99130,3.13020,3.76900,1.78850,2.24750,27.47410,-2.074,-1.708
2015-12-31,2.02410,0.28270,0.40110,19.31250,14.37610,14.37610,23.05710,12.40320,11.24640,0.51150,4.59060,13.17820,27.69720,10.47360,12.57010,5.76090,7.51280,27.13360,0.0073,-0.2798
2014-12-31,3.26640,0.26060,0.35750,21.27480,14.48570,14.48570,23.78370,13.44220,11.35850,0.49530,4.14900,12.00400,30.40660,9.61140,11.55920,5.63580,7.10690,29.16850,3.4881,2.9102
2013-12-31,2.48200,0.21000,0.26780,17.37970,8.74760,8.74760,17.30420,10.15970,7.13400,0.24370,2.74800,8.77540,41.59370,3.02550,3.59530,1.75160,2.39020,25.84380,-2.2432,-0.4184
2013-05-31,3.89850,0.06990,0.08030,27.67370,22.15340,22.15340,28.55100,22.20250,18.93600,0.55150,4.63230,9.81990,37.16930,14.07290,16.31100,10.46000,13.08980,31.56970,-1.7939,-1.7588
2012-05-31,3.43180,0.07760,0.08780,27.77330,23.50690,23.50690,28.37290,23.66720,17.37700,0.66550,6.48250,14.77890,24.69740,16.09080,19.01330,11.56830,14.84160,28.20260,0.7761,-0.1567
2011-05-31,3.46640,0.06130,0.07140,31.41340,26.80880,26.80880,31.62870,32.91780,25.30340,0.62950,5.38220,10.73200,34.01060,21.55310,25.56420,15.92140,20.23230,26.11430,2.3865,1.6027
2010-05-31,3.81530,0.12460,0.15360,25.05220,18.80130,18.80130,25.82300,17.60150,12.23680,0.53190,5.05420,10.99400,33.20000,9.50460,11.90370,6.54330,8.32000,19.63990,0.2514,-0.037
2009-05-31,3.27280,0.12860,0.16350,26.86640,23.31420,23.31420,27.36750,28.21620,22.82190,0.81240,6.68910,17.23230,21.18120,27.67400,34.75100,18.59000,24.11560,19.15630,2.7849,1.0343
