,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.17750,0.82840,5.21710,20.19500,0.04760,0.04760,8.39340,-1.33950,-4.32750,0.32890,9.54410,7.01330,52.04370,-13.77520,-21.94700,-1.31640,-1.92420,6.73500,1.2085,-2.4272
2021-12-31,1.13190,0.79150,4.09440,24.33350,-9.55030,-9.55030,-0.07180,-9.55030,-3.67110,0.33800,13.95700,7.85680,46.45630,-25.61010,-49.22680,-2.89720,-4.36090,6.84920,-1.2684,-1.6012
2020-12-31,1.00970,0.79630,4.21210,27.87790,7.14290,7.14290,18.19880,5.05180,0.47620,0.27920,15.11280,7.43080,49.12010,3.15680,5.26130,0.43060,0.64300,7.09380,0.4271,1.1884
2019-12-31,1.02650,0.77780,3.85790,23.05430,10.72730,10.72730,20.98340,9.82430,2.97380,0.30280,16.09860,6.88910,52.98210,9.12220,12.88840,1.41760,2.02690,7.87560,0.1739,-0.2423
2018-12-31,1.14000,0.75890,3.44310,23.96610,20.16580,20.16580,29.50820,18.79660,11.20530,0.33010,14.14730,6.73100,54.22640,24.07210,32.83040,4.14810,5.80460,8.46140,-0.2706,-0.1617
2017-12-31,1.06140,0.78610,4.12070,23.40930,7.32190,7.32190,18.42360,7.32190,-11.02560,0.31800,14.35050,7.19750,50.71180,-3.05470,-4.32750,-0.44700,-0.65350,7.33660,-0.5955,-0.3409
2016-12-31,1.21580,0.76350,3.41300,23.17870,1.83830,1.83830,13.27690,1.81890,-10.99120,0.28460,12.69780,7.23500,50.44890,3.35090,4.48780,0.52870,0.79250,8.64710,1.2922,1.0889
2015-12-31,0.98790,0.74370,3.25410,23.65010,8.78330,8.78330,18.94320,8.78330,2.71760,0.30870,12.81220,4.89140,74.62080,11.05170,14.59140,1.87000,2.83220,9.25450,0.6234,0.0583
2014-12-31,1.11850,0.71880,2.84750,18.48180,9.74320,9.74320,17.46470,8.94940,4.76930,0.41380,18.72370,5.95200,61.32380,14.89420,19.53100,2.79990,4.18810,10.40700,-1.1559,-1.2827
2013-12-31,1.01120,0.71150,2.75110,20.43300,7.40670,7.40670,15.54970,6.59490,0.71740,0.39320,18.48540,6.72490,54.27570,9.54120,12.73550,1.80640,2.75260,10.58950,-0.2127,-0.1394
2012-12-31,1.01760,0.70800,2.75770,20.87510,1.63130,1.63130,9.75300,1.34000,-5.31340,0.41030,18.88870,6.76010,53.99300,-5.58960,-8.09090,-1.00410,-1.63230,10.09590,0.1591,0.3821
2011-12-31,1.09370,0.66820,2.26330,25.09630,14.54840,14.54840,22.38790,14.03900,0.36030,0.35500,15.55870,6.38300,57.18290,16.46620,29.86580,3.53280,5.46370,12.71460,-0.7934,-0.7928
2010-12-31,1.17120,0.60260,1.80430,24.73610,12.28390,12.28390,19.91190,12.23860,0.05830,0.38120,21.05620,6.76430,53.95940,14.22260,17.03470,3.65580,5.65160,13.22110,1.1767,1.9578
2009-12-31,1.32710,0.66470,2.20010,25.60640,17.39130,17.39130,25.39280,17.29980,5.01910,0.33160,17.41610,6.12040,59.63620,20.31530,25.51270,4.56300,6.81140,13.29980,3.3,-0.4358
