,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.01680,0.90390,10.69020,31.42380,16.74610,16.74610,20.01810,12.92650,8.71340,0.90780,4.46610,7.65630,47.67340,142.77830,-24.95430,7.90550,13.71580,2.37850,-0.496,-1.2304
2021-12-31,1.03100,0.92830,14.90990,30.37520,16.28000,16.28000,19.64830,12.94230,9.15830,0.88840,5.30920,7.55160,48.33420,197.50720,-23.46530,7.88530,14.16260,1.67930,-0.0676,0.2022
2020-12-31,1.37600,0.95580,21.80230,32.82140,16.07320,16.07320,19.62600,12.77130,10.25660,0.80590,5.52020,7.19260,50.74660,280.63770,-21.79550,7.95720,12.40040,1.11370,1.4312,1.5875
2019-12-31,1.08900,1.05600,-19.44040,32.66060,12.07450,12.07450,15.22200,7.72890,5.48930,0.83100,5.65720,7.15520,51.01210,-149.69420,-11.31710,5.09440,8.38570,-1.26980,0.6215,0.4892
2018-12-31,1.04450,1.12070,-9.96620,31.73880,13.86740,13.86740,16.63960,9.67310,4.08010,0.93710,5.92880,7.71930,47.28410,-43.11530,-6.26800,2.97610,5.20450,-2.23960,0.425,0.2782
2017-12-31,1.35420,0.95500,21.39200,31.65010,12.80480,12.80480,16.15120,8.81520,18.26480,0.84500,6.01720,6.13110,59.53260,41.23450,-3.35630,1.18930,1.85650,0.90330,-2.3522,-1.9377
2016-12-31,1.04540,0.86060,6.79450,33.26760,14.93360,14.93360,20.01520,9.21090,11.54990,0.56790,6.15350,7.73140,47.21000,47.94160,-22.25690,3.94170,6.68530,3.15120,-0.1524,-0.7946
2015-12-31,1.22610,0.89000,8.65410,32.99550,13.99900,13.99900,18.83550,6.60730,7.60490,0.59560,4.47200,4.83270,75.52750,30.12710,-5.01470,2.14450,3.31250,2.68910,5.7742,5.6874
2014-12-31,1.51610,0.78640,3.80660,34.67650,8.43300,8.43300,11.87410,3.44750,3.33010,0.97450,7.35350,5.51320,66.20440,22.19640,-9.53700,3.24520,4.74030,5.52320,-4.0126,-4.1694
2013-12-31,1.28090,0.74400,3.10630,33.67530,7.86130,7.86130,11.54630,2.34310,1.63570,0.83810,6.98560,6.03530,60.47740,6.72880,-3.50990,1.03860,1.72250,7.21870,0.9451,1.0542
2012-12-31,1.40870,0.75870,3.17230,33.34350,-18.91070,-18.91070,10.29210,-24.92860,-18.67130,0.81010,6.91270,5.75330,63.44240,-112.09580,57.03720,-17.34950,-27.05050,7.42350,0.0861,0.09
2011-12-31,1.33680,0.62720,1.69460,28.91010,7.69670,7.69670,11.12800,3.46420,2.72710,0.47820,4.99900,4.16020,87.73670,4.49460,-4.02990,1.16080,1.67570,15.37210,-0.7755,-0.9039
2010-12-31,1.40910,0.36810,0.59510,27.90140,11.91510,11.91510,15.39830,7.64790,3.89970,0.83160,6.52940,6.44110,56.66720,10.65540,67.75220,4.73940,6.73280,15.07540,-0.289,-0.3607
2009-12-31,1.44610,0.42500,0.75490,28.71920,11.60320,11.60320,15.26820,7.77550,5.75800,0.78280,6.44290,6.36390,57.35490,11.10300,97.09850,4.50730,6.38430,13.84380,3.023,2.6227
