,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.35810,0.04310,0.04510,44.92610,5.35570,5.35570,24.21510,5.01670,5.59300,0.34920,3.44680,5.71730,63.84140,2.41100,20.44930,1.95320,2.30700,33.96400,-0.5956,-0.6372
2021-12-31,2.02430,0.00010,0.04180,48.24750,22.19790,22.19790,25.04560,22.32570,19.24060,1.32330,4.35040,6.06870,60.14480,42.17690,43.86790,25.46100,42.17130,6.21130,1.9776,1.9763
2020-12-31,2.54160,0.05350,0.05650,44.52530,14.02230,14.02230,17.79170,13.05950,25.50450,1.08940,3.87130,4.70280,77.61340,42.65890,44.88100,27.78400,40.37620,4.82000,0.4471,0.3973
2019-12-31,1.94870,0.14670,0.17190,42.60880,9.37450,9.37450,13.65330,5.52670,5.06610,1.11660,3.93380,3.58220,101.89200,12.06230,13.43580,5.65690,10.29280,2.41620,0.4082,0.3676
2018-12-31,1.78430,0.46810,0.98740,37.79150,6.96530,6.96530,10.17760,5.09650,5.20460,1.42120,4.76690,5.24290,69.61780,26.61930,34.49340,7.39680,14.15970,1.25970,0.0194,-0.0151
2017-12-31,1.74090,0.68970,2.34060,34.01870,2.41770,2.41770,5.84430,-0.15230,-0.62820,1.47890,4.99420,11.57050,31.54580,-5.53690,-10.74920,-0.92910,-1.71790,0.61630,-0.0844,-0.1109
2016-12-31,1.87960,0.77530,3.44950,23.22300,-8.63630,-8.63630,-5.07060,-10.39590,-11.53050,1.30050,4.41540,13.88750,26.28270,-119.71150,-392.12600,-14.99550,-26.90440,0.44490,0.3856,0.4058
2015-12-31,1.65360,1.25830,-5.42960,27.06090,-12.05210,-12.05210,-7.59210,-16.18640,-16.53720,1.29410,4.29350,7.48780,48.74590,160.19420,95.65220,-21.40080,-41.37930,-0.52020,-0.161,-0.1497
2014-12-31,1.90000,0.91580,11.82890,33.39990,-2.81510,-2.81510,0.87180,-7.22850,-7.31930,1.46160,5.35330,6.73110,54.22630,-215.50800,203.53530,-10.69820,-18.13680,0.24100,0.0687,-0.2593
2013-12-31,1.78240,0.78600,3.78310,37.32780,1.94380,1.94380,6.39740,-1.39650,-1.56630,1.22180,3.75680,6.36900,57.30890,-15.25740,95.40230,-1.91380,-3.26510,0.75030,0.2598,0.6436
2012-12-31,1.62130,0.79110,3.79550,22.77760,-19.47620,-19.47620,-14.68090,-22.44560,-21.81850,1.35550,7.45020,8.60630,42.41060,-219.88850,1065.76600,-29.57500,-45.94180,0.75460,-0.9709,-0.8351
2011-12-31,1.82020,0.48990,1.26790,44.76250,5.60290,5.60290,10.42940,-0.01520,7.47560,1.32580,7.62180,7.14690,51.07110,31.13210,39.31690,9.99190,15.88070,2.27790,1.0769,0.9621
2010-12-31,2.14700,0.68350,2.38990,45.59590,13.05820,13.05820,18.95600,14.95230,7.25280,1.30820,5.59020,6.70870,54.40710,46.49560,68.26090,9.48830,14.71420,1.48320,-1.2597,-0.7729
2009-12-31,1.93440,0.86780,7.30090,42.05070,12.28950,12.28950,31.13090,7.55140,5.62650,0.59520,5.52200,7.25230,50.32850,45.67900,130.39650,3.26060,6.04080,0.96570,0.6976,0.0103
