,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.60310,0.42930,0.85190,35.91570,11.22050,11.22050,14.73520,10.24890,8.62650,0.44260,5.96980,8.06140,45.27730,10.12630,-16.78570,3.83080,5.77900,19.70880,-0.1089,0.2625
2021-12-31,0.73830,0.38260,0.68890,39.18520,16.20130,16.20130,20.07660,15.21240,14.97210,0.42810,6.44980,9.00880,40.51600,15.23140,-36.11250,6.43000,9.40420,20.35240,0.1797,0.2537
2020-12-31,0.65830,0.38450,0.72490,39.29870,14.49530,14.49530,18.69380,12.72710,13.37420,0.39200,6.09560,8.99830,40.56320,12.90590,-28.05160,5.26320,7.94350,19.48600,0.0314,0.0176
2019-12-31,0.49800,0.34210,0.67450,39.96060,14.85620,14.85620,18.90370,13.32530,15.18870,0.40100,6.10020,8.83770,41.30030,14.43790,-34.33150,6.11330,9.49810,19.03620,0.0627,-0.0465
2018-12-31,0.45430,0.32770,0.71450,39.91060,12.76890,12.76890,15.89560,10.95690,12.78820,0.41350,6.01310,8.62870,42.30050,12.95450,-25.59550,5.31010,8.70960,17.72090,0.9631,1.0853
2017-12-31,0.47620,0.33220,0.67700,38.74730,13.36890,14.08710,17.23820,12.06360,10.92060,0.41130,6.20340,7.34430,49.69840,10.89980,-20.82050,4.51420,7.27860,17.52130,-0.1105,-0.0113
2016-12-31,0.58820,0.34390,0.68210,38.97700,9.85230,9.88700,13.06180,5.60890,6.30710,0.42130,6.40700,7.47060,48.85820,6.52390,-12.49810,2.67310,4.28030,16.49800,-0.4731,-0.2753
2015-12-31,0.82020,0.34130,0.54800,38.84470,30.02090,53.04020,56.05680,26.60280,24.52090,0.47160,6.94670,7.70570,47.36770,25.94660,-64.33990,11.60190,17.09220,17.78440,0.193,0.2615
2014-12-31,0.83890,0.33160,0.59800,36.78600,9.46740,9.46740,12.55990,7.45820,6.37780,0.51290,6.22040,7.20770,50.64000,7.90220,-13.86810,3.29630,5.28150,16.74220,-1.4987,-1.6287
2013-12-31,0.91780,0.30800,0.52500,37.13990,11.24960,11.24960,14.30070,6.77640,11.09100,0.48680,5.92810,6.53320,55.86830,7.16830,-15.48580,3.21590,4.96020,19.07590,1.3902,1.3891
2012-12-31,1.05400,0.32450,0.59920,37.34400,10.38700,10.38700,14.22820,5.06640,8.75910,0.46390,5.86450,5.71300,63.88930,4.95430,-10.11590,2.12780,3.34650,18.23180,-0.358,-0.2084
2011-12-31,0.87840,0.39530,0.76230,36.58200,9.76820,9.76820,13.91510,5.24990,9.92460,0.38160,3.98000,5.62960,64.83570,4.99320,-6.49600,1.87990,3.01940,19.98310,0.3717,0.3576
2010-12-31,1.02060,0.42770,0.79920,37.70210,7.92660,7.92660,12.49960,2.30560,13.06490,0.33050,3.69440,4.81560,75.79580,1.86970,-2.41060,0.70520,1.07000,20.56100,-1.2422,-1.3419
2009-12-31,1.08380,0.40970,0.73120,35.95760,13.37410,13.37410,15.77640,10.18220,7.79530,0.58090,6.57460,7.45700,48.94730,10.81930,-17.32320,4.21200,6.38690,17.57380,3.4213,2.5599
