,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.46380,0.24130,0.37750,7.45400,4.14750,4.14750,5.15970,5.15280,4.27350,1.69900,6.36290,20.61630,17.70440,17.95040,24.55970,7.30250,13.61850,44.45520,-5.4743,-5.7518
2021-12-31,1.45380,0.26250,0.42380,7.02300,3.51090,3.51090,4.67920,3.88630,3.17780,1.51860,5.47350,25.74720,14.17630,12.15120,17.35300,4.87210,8.96160,40.19290,15.8749,15.2662
2020-12-31,1.50070,0.28250,0.49590,6.91940,2.74420,2.74420,4.26070,2.92600,2.75350,1.29440,5.11410,23.04150,15.84100,8.90020,12.34330,3.58410,6.38550,36.01080,5.4266,5.4354
2019-12-31,1.55430,0.28520,0.46200,6.41390,2.55820,2.55820,4.09400,2.45610,2.13280,1.46960,6.59860,28.52050,12.79780,7.17300,10.02980,3.13430,5.12700,34.51530,-1.2122,-1.1926
2018-12-31,1.74830,0.28840,0.44160,6.49820,3.13330,3.13330,4.59580,3.20170,2.81310,1.57570,6.82630,28.81370,12.66760,9.55460,12.13640,4.44490,6.79930,33.98210,1.9927,2.3416
2017-12-31,1.58510,0.26550,0.40900,5.78350,2.53170,2.53170,4.05080,2.64520,2.62210,1.52210,6.24770,31.24190,11.68300,8.74360,11.12190,4.00870,6.42210,32.89410,0.5817,0.2402
2016-12-31,1.59760,0.27460,0.40340,5.80310,2.62570,2.62570,4.06920,2.92240,2.05150,1.56770,6.65020,32.72760,11.15270,7.49670,9.55630,3.23870,5.43800,29.98430,-13.7574,-13.4382
2015-12-31,1.61640,0.24390,0.32800,5.85800,2.92610,2.92610,4.22880,3.37360,2.73110,1.68590,7.73210,38.95400,9.37000,10.30420,12.97530,4.59700,7.79100,30.10920,-4.7895,-5.2383
2014-12-31,1.66820,0.21970,0.28830,5.87180,3.49130,3.49130,4.59230,3.85460,2.76840,1.84560,8.15370,30.03000,12.15450,11.47730,13.87490,5.12080,8.95540,30.81630,-0.3473,-0.333
2013-12-31,1.82210,0.20930,0.34020,4.33050,2.37180,2.37180,3.38400,2.25380,1.49440,2.05260,7.50940,27.85480,13.10370,6.70500,6.89660,3.09470,5.30130,30.64340,4.3597,4.0703
2012-12-31,1.75140,0.25230,0.49870,4.00070,2.16210,2.16210,3.12170,2.18750,1.51830,2.00640,6.28330,26.24900,13.90530,7.27610,7.57670,3.08400,5.44030,29.03040,-0.8241,0.2338
2012-06-30,1.84290,0.26450,0.56800,4.11960,2.29340,2.29340,3.24580,1.98230,1.37360,2.14280,7.00210,25.89070,14.09770,6.83580,7.07050,2.98900,5.02750,27.57060,7.9248,7.5758
2011-06-30,2.08080,0.30500,0.54780,5.33000,3.33310,3.33310,4.42020,3.73720,2.52370,1.91210,6.33560,16.77950,21.75270,10.71240,11.06600,4.78280,7.44540,27.86690,-7.7457,-7.1013
2010-06-30,2.08240,0.31830,0.51590,6.23030,3.96390,3.96390,5.44240,4.19090,3.12900,1.93920,7.34840,10.07550,36.22660,13.11600,13.60220,6.03310,8.94180,22.89670,-4.1258,-3.7205
2009-06-30,2.18440,0.35740,0.58570,5.90840,3.86810,3.86810,4.99520,3.61240,2.43330,2.19130,8.36780,9.46610,38.55850,12.36360,12.86490,5.34480,7.94540,21.26640,8.2935,5.4472
