,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.41430,0.91070,10.63780,75.66390,36.34080,36.34080,49.32190,27.90720,24.89080,0.40420,1.29940,4.73180,77.13770,178.96750,-23.44350,10.06130,15.97460,6.85580,1.8063,1.612
2021-12-31,1.59100,0.83220,4.97150,75.15690,29.40450,29.40450,42.48430,25.79390,22.68370,0.42470,1.57950,5.30730,68.77380,87.95520,-25.21390,9.63460,14.76130,12.00070,-1.6292,-2.1345
2020-12-31,1.81450,0.77760,3.50580,75.77490,35.94640,35.94640,50.11010,31.98950,28.57140,0.40390,1.58210,5.61860,64.96320,77.20270,-33.21900,11.53970,17.17100,16.27010,2.7669,2.7511
2019-12-31,1.43670,0.73590,3.09140,81.35430,41.40910,41.40910,50.85180,39.11480,33.56730,0.39130,1.21540,5.75840,63.38520,81.07100,-32.08280,13.13410,21.41280,16.35610,-1.9619,-1.8668
2018-12-31,2.78900,0.70250,2.71430,82.73050,43.21810,43.21810,51.41280,40.19460,35.34760,0.35750,1.39490,6.63320,55.02590,67.15200,-87.05660,12.63850,19.98100,19.85390,1.7797,1.5733
2017-12-31,5.48510,0.57530,1.40020,82.19180,43.64740,43.64740,52.20360,42.00180,8.66120,0.28580,1.43580,7.05870,51.70930,7.84040,105.77230,2.47520,3.32990,34.95020,1.4747,1.5501
2016-12-31,4.10660,0.50260,1.15800,81.89730,42.59930,42.59930,51.75500,39.85470,33.58710,0.29620,1.51620,7.26410,50.24680,25.84770,159.38080,9.94770,12.85540,40.47010,1.0284,0.4674
2015-12-31,4.44540,0.50960,1.11910,80.48660,39.10070,39.10070,48.83210,36.82950,32.03310,0.30320,1.73590,7.23270,50.46510,24.70890,419.27490,9.71180,12.11740,37.24540,1.0777,1.5885
2014-12-31,4.95330,0.53960,1.19150,77.95940,30.85780,30.85780,41.28500,27.83730,25.70900,0.29070,1.67060,7.88020,46.31860,20.00930,-302.87730,7.47440,9.21190,33.90060,3.4025,3.3536
2013-12-31,3.44370,0.57280,1.45400,82.08400,31.41470,31.41470,38.30050,28.19130,27.20600,0.28240,1.10830,6.92470,52.70960,22.99510,-82.83340,7.68390,9.82420,29.28170,0.7495,0.7453
2012-12-31,3.81020,0.55770,1.39190,81.47120,32.30240,32.30240,38.60410,29.01250,25.16650,0.31800,1.16580,6.85660,53.23310,22.79640,178.80660,8.00210,10.08260,25.20160,1.8611,1.6073
2011-12-31,4.79540,0.52870,1.12610,82.62100,27.67300,27.67300,34.47570,26.63330,23.63630,0.31880,1.09020,5.38050,67.83730,19.35470,78.44520,7.53620,9.12240,23.91780,-0.384,-0.4047
2010-12-31,3.52040,0.31230,0.55810,85.25210,36.83650,36.83650,43.59260,35.32190,30.73810,0.34620,1.09790,6.44670,56.61830,19.32430,44.57610,10.64020,13.28910,25.68820,-0.2088,-0.2907
2009-12-31,4.88820,0.16600,0.19910,85.71920,37.60420,37.60420,44.76850,35.54160,31.45060,0.36950,0.94190,6.94260,52.57380,20.31590,52.53850,11.62030,16.94320,22.78090,6.2057,5.6866
