,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.71470,1.32040,-4.12130,51.22680,20.50330,20.50330,23.01990,19.42180,15.07750,1.14110,1.61230,30.64790,11.90950,-204.82170,-111.69300,17.20510,65.62110,-17.01200,2.3882,0.1697
2021-12-31,0.76670,1.01770,-57.61530,52.67240,21.88820,21.88820,24.38390,20.87340,16.24220,1.13730,1.71110,34.55660,10.56240,-3258.94400,-228.88240,18.47210,57.56290,-0.99100,7.9802,7.7954
2020-12-31,0.85510,0.96710,29.39740,52.44260,20.84830,20.84830,23.59910,19.53040,15.10020,1.00070,1.51070,35.13380,10.38890,1249.34200,-236.55070,15.11040,41.10030,1.97200,16.1313,18.0731
2019-12-31,0.85780,0.90730,9.79140,53.14970,18.92340,18.92340,21.63080,17.63870,13.70490,0.94710,1.37670,34.47600,10.58710,350.08860,-257.85150,12.97960,32.44140,5.25450,0.9672,-0.9447
2018-12-31,0.90990,0.90620,9.66200,52.84960,19.03420,19.03420,21.78580,17.76440,13.88870,1.19490,1.40810,35.29640,10.34100,374.50110,-291.99900,16.59590,35.12490,4.47430,5.3128,4.3982
2017-12-31,0.93150,0.82020,4.56080,52.58220,19.21870,19.21870,21.85540,18.24300,12.62910,1.18570,1.41440,30.69440,11.89140,173.61780,-833.60530,14.97390,31.22190,7.74650,0.0638,-0.2201
2016-12-31,0.95800,0.53700,1.15970,52.47250,19.77410,19.77410,22.33800,19.05240,12.07590,1.19280,1.46960,30.75780,11.86690,63.77410,123.27980,14.40400,29.52890,17.52400,2.3653,1.5445
2015-12-31,0.98810,0.41480,0.70870,52.25070,19.00440,19.00440,21.67010,18.33090,11.68890,1.19320,1.44580,34.09120,10.70660,47.47920,77.33250,13.94730,27.78640,20.06730,2.0281,2.0045
2014-12-31,1.08960,0.40750,0.68790,51.39770,17.60480,17.60480,20.32500,16.93690,10.78400,1.10470,1.37280,33.84480,10.78450,38.55410,61.66090,11.91320,22.84190,19.86570,3.0531,2.5731
2013-12-31,1.17010,0.41520,0.71010,50.66750,16.59570,16.59570,19.38150,15.92580,10.08070,1.09590,1.38110,33.56120,10.87570,34.08860,55.39170,11.04780,19.93460,18.56070,-1.9763,-3.1101
2012-12-31,1.20240,0.34200,0.51980,50.10230,15.80980,15.80980,18.70350,15.22960,9.47470,1.07530,1.35510,34.12290,10.69660,27.78280,43.39190,10.18830,18.28150,18.66370,1.9805,1.9435
2011-12-31,1.65040,0.21880,0.28040,49.01430,14.97310,14.97310,17.86970,14.09220,8.76990,1.05240,1.48630,28.41100,12.84720,17.84530,24.16400,9.22960,13.94030,22.36870,3.213,3.3946
2010-12-31,1.87250,0.10020,0.11180,48.55910,13.20560,13.20560,16.34210,12.77200,7.76970,1.06930,1.37220,29.39000,12.41920,13.06590,17.00820,8.30800,11.75720,22.75950,2.8874,3.306
2009-12-31,1.82650,0.20300,0.29440,47.99870,11.09170,11.09170,14.30880,10.25150,6.34400,1.01370,1.31740,28.34590,12.87670,11.44880,15.83770,6.43100,9.12480,19.53810,2.0684,-0.9087
