,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,2.51030,0.37400,0.87120,19.18380,13.53380,13.53380,16.27570,13.35440,10.44980,0.86610,10.59260,1.83430,198.98790,22.87220,22.87220,9.05050,14.31790,25.22430,1.5998,1.6512
2021-12-31,2.52910,0.38080,0.89980,18.83280,10.45650,10.45650,14.29670,10.18740,7.93080,0.79710,9.66210,1.74290,209.41840,16.09020,16.09020,6.32170,9.96380,33.38320,-1.5479,-0.9533
2020-12-31,2.60840,0.41950,1.04460,19.52000,9.57100,9.57100,15.17210,8.87200,6.94770,0.66270,12.33550,1.43860,253.71190,12.52360,12.52360,4.60440,7.26970,19.98460,0.244,0.9036
2019-12-31,2.32200,0.42290,1.15630,19.70380,12.58140,12.58140,16.78970,12.10640,9.32780,0.90260,17.82480,1.91160,190.94430,24.60210,24.60210,8.41960,14.19800,18.68530,-0.1831,-0.3705
2018-12-31,2.33230,0.42720,1.15800,19.45330,12.30820,12.30820,16.79460,11.96050,9.34260,0.92200,15.97450,1.93300,188.82810,25.54550,25.54550,8.61420,14.63150,16.52800,0.5401,0.6784
2017-12-31,2.48600,0.42480,1.10300,19.67220,11.63370,11.63370,17.32590,11.17010,8.61000,0.83000,16.83420,1.79740,203.07590,20.80870,20.80870,7.14670,11.96910,15.25580,0.7703,1.0546
2016-12-31,2.69500,0.47070,1.25050,20.54620,7.28870,7.28870,13.11900,6.63640,3.06280,0.82530,18.59520,1.75610,207.84900,7.69740,7.69740,2.52780,4.07410,12.88400,-0.4318,-0.876
2015-12-31,2.56910,0.45500,1.23790,19.99990,12.85890,12.85890,17.60440,12.22650,8.39130,0.90550,19.19910,1.87720,194.43520,23.11110,23.11110,7.59840,12.59480,13.17090,0.8162,-1.8073
2014-12-31,2.52120,0.45280,1.21880,18.50500,11.31710,11.31710,14.64650,10.62060,7.15270,0.92130,16.72420,1.88280,193.85910,20.12080,20.12080,6.59010,11.00970,12.70000,-0.4832,2.5655
2013-12-31,2.52900,0.46500,1.26980,18.82230,10.74820,10.74820,15.48250,9.89850,6.84020,0.82620,17.08540,1.74170,209.56620,17.65520,17.65520,5.65150,9.44630,12.48340,1.6127,1.5193
2012-12-31,2.14950,0.42480,1.34770,18.42880,10.40380,10.40380,14.51450,9.55340,6.51950,0.91530,17.77650,1.85320,196.95290,19.01180,19.01180,5.96740,10.93630,11.02980,-0.0674,-0.445
2011-12-31,1.76990,0.33850,1.24070,18.42470,10.40710,10.40710,14.52690,9.21360,6.37290,0.95240,18.78070,1.98550,183.83680,19.43000,19.43000,6.06950,12.85220,10.02320,0.0893,-2.7264
2010-12-31,2.28290,0.34970,0.98470,20.34510,8.96250,8.96250,10.80750,6.41510,4.44580,0.72310,15.35360,1.54060,236.92780,8.54080,8.54080,3.21480,5.55430,9.77790,0.3153,0.0142
2009-12-31,2.12880,0.37500,1.18990,19.82440,7.15880,7.15880,15.21800,2.16410,1.38380,0.55500,10.25690,1.14660,318.32390,2.19250,2.19250,0.76810,1.37040,9.34740,2.509,3.2323
