,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,1.20240,0.67290,3.21930,14.96930,3.97070,3.97070,8.07870,-1.90820,-1.25330,0.61770,9.54520,10.04880,36.32290,-4.98530,-4.98530,-0.84100,-1.63060,10.42930,-2.2062,-2.3731
2021-12-31,1.20140,0.64520,2.84010,15.90860,3.31740,3.31740,7.68880,13.04080,13.15600,0.53040,9.50280,11.99130,30.43880,36.83520,36.83520,6.96790,13.07090,11.74730,-2.195,-2.2933
2020-12-31,1.20120,0.78170,5.24760,11.31950,-3.46690,-3.46690,2.39810,-0.87770,-1.00590,0.47570,10.43230,12.72330,28.68750,-4.14140,-4.14140,-0.47740,-0.90400,7.47660,1.7032,2.1639
2019-12-31,1.16220,0.75310,4.67370,13.60300,0.36820,0.36820,5.81400,-0.41050,0.03010,0.60300,12.48780,16.87780,21.62610,0.25280,0.25280,0.03250,0.06240,8.11280,0.6479,0.6891
2018-12-31,1.19960,0.73690,4.28770,15.01140,1.99770,1.99770,7.24470,2.70990,2.29330,0.62500,12.14520,14.32230,25.48480,10.27360,10.27360,1.44030,2.70330,8.81090,-0.7689,-0.9529
2017-12-31,1.23470,0.74250,4.33320,16.23650,3.11340,3.11340,8.58100,5.20420,4.93120,0.60650,11.75030,14.79160,24.67620,21.78570,21.78570,3.00080,5.61000,8.74630,-0.4374,-0.4522
2016-12-31,1.20140,0.76170,4.89840,16.86760,3.81160,3.81160,9.55400,4.46900,3.02310,0.63790,14.18240,13.67320,26.69450,15.76040,15.76040,1.93320,3.75550,7.19250,0.9092,0.9589
2015-12-31,1.24600,0.75820,4.63600,16.79080,9.59430,9.59430,14.92060,6.85490,4.92990,0.66490,14.95930,13.54450,26.94830,25.72150,25.72150,3.27710,6.21840,7.08100,0.3893,0.4767
2014-12-31,6.58040,0.82970,4.87110,13.22350,5.00430,5.00430,10.15640,0.85650,0.85440,0.69060,15.88630,12.30590,29.66070,5.02760,5.02760,0.58960,0.85630,6.18430,1.1098,0.8384
2013-12-31,6.73720,0.81440,4.38660,18.19190,10.66520,10.66520,15.11940,9.78170,8.13590,0.72670,15.59290,14.94880,24.41660,45.69130,45.69130,5.90860,8.48240,6.62910,0.3026,0.0554
2012-12-31,6.48300,0.86790,6.57060,15.36400,6.67420,6.67420,10.64250,5.71880,4.20260,0.70510,15.35440,12.27790,29.72820,35.09910,35.09910,2.96290,4.63620,4.07670,-0.1272,-0.4498
2011-12-31,2.14500,0.86840,6.60130,16.21920,8.21950,8.21950,11.35800,6.40170,14.90580,0.76030,19.25280,15.83250,23.05390,134.17820,135.07450,11.33850,17.65200,3.81930,-0.367,-0.4319
2010-12-31,1.99210,1.00620,-161.97510,19.00140,9.93380,9.93380,14.26400,5.54380,5.08790,0.78300,17.65270,15.38650,23.72210,-1021.34000,-881.31730,3.98150,6.34470,-0.16890,-1.926,-1.6799
2009-12-31,2.15750,1.06280,-16.91530,14.97810,2.88780,2.88780,8.54640,2.23510,2.33650,0.60550,19.61240,16.16390,22.58120,-34.84970,-34.12610,1.41220,2.18970,-2.31060,4.673,3.4475
