,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-12-31,0.34820,1.56750,-2.82070,54.12640,22.61470,22.61470,29.11250,17.82740,13.47330,0.89830,,13.74500,26.55500,-36.19820,-12.57000,12.10340,20.54190,-0.86120,0.0129,0.0036
2021-12-31,0.39600,1.42290,-3.36460,54.36980,23.17160,23.17160,29.87580,17.54830,15.11040,0.84640,,12.04430,30.30470,-50.05710,-14.66190,12.78960,21.16970,-0.66170,0.0267,0.012
2020-12-31,0.30530,1.36770,-3.71990,55.48510,10.67160,10.67160,17.62440,5.34830,1.62940,0.77810,,11.96430,30.50750,-5.73300,-1.49770,1.26780,2.10810,-0.54760,0.0186,0.0183
2019-12-31,0.30460,1.10360,-10.65760,56.03030,21.13160,21.13160,27.81630,15.35800,11.72700,0.69910,311.54540,11.63280,31.37670,-124.18480,-11.35970,8.19800,12.86240,-0.16680,0.0248,0.0239
2018-12-31,0.17050,1.35850,-3.79090,59.98960,29.92550,29.92550,35.08920,24.62310,20.37780,0.70610,104.95450,24.76820,14.73660,-64.72210,-17.79660,14.38880,23.20440,-0.41810,0.0193,0.0025
2017-12-31,0.16690,1.29210,-4.42710,61.27190,30.24890,30.24890,35.70510,23.29950,11.94470,0.65130,104.01510,22.44270,16.26370,-42.52320,-10.23160,7.77970,12.42010,-0.33660,0.0466,0.0271
2016-12-31,0.24080,1.15680,-7.38400,60.27030,28.54430,28.54430,33.85020,21.75830,14.86750,0.62690,97.88960,22.49580,16.22520,-94.18170,-13.45980,9.32000,14.76880,-0.16710,0.1174,0.1007
2015-12-31,0.22510,1.03160,-32.72480,59.66870,25.79150,25.79150,31.68730,19.51760,11.15360,0.56790,82.67160,19.46510,18.75150,-306.15670,-10.26650,6.33460,9.65910,-0.03230,0.0151,0.0111
2014-12-31,0.66980,0.77410,3.43160,61.53310,26.77940,26.77940,33.08500,19.87010,11.79690,0.49960,82.91670,18.95510,19.25600,37.65670,-13.93210,5.89360,8.50820,0.23200,0.0411,0.0475
2013-12-31,0.51810,0.52980,1.31170,63.29420,27.49480,27.49480,34.08950,16.76960,9.82840,0.42950,100.59080,19.69340,18.53410,13.73820,-17.47280,4.26480,6.45960,0.45040,0.0553,0.0423
2012-12-31,0.78990,0.37570,0.60280,63.86370,25.63240,25.63240,33.37830,13.94660,68.28650,0.37570,48.52070,16.15660,22.59140,85.96740,-1175.55300,38.35190,53.66930,0.76760,0.0338,0.0407
2011-12-31,0.56810,0.81050,4.28030,62.81010,22.42870,22.42870,31.22290,14.63560,8.37650,0.40220,30.53850,16.16180,22.58420,60.63650,-11.52590,5.69590,11.48830,0.18760,0.0033,0.031
2010-12-31,0.42210,0.93570,15.49620,60.97850,16.52170,16.52170,26.13880,1.69240,0.89880,0.38150,50.15200,14.88630,24.51920,20.73720,-1.01070,0.58320,1.33320,0.05280,-0.0407,-0.0202
2009-12-31,0.41400,0.96980,32.21420,56.96870,9.23410,9.23410,21.63680,-13.99550,-21.76730,0.33770,65.70790,15.23330,23.96070,-368.69010,7.93870,-4.80780,-11.14470,0.02460,0.121,0.0517
