,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,ebitda-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-06-30,1.16310,0.23290,0.33570,50.65960,9.44630,9.44630,16.07130,7.81900,5.99900,0.60300,16.47590,6.91410,52.79060,8.31240,58.32690,4.41320,6.37640,15.64590,0.2006,-0.0197
2021-06-30,1.37790,0.19990,0.25290,48.37570,6.33680,6.33680,13.60330,4.80870,3.52640,0.55800,19.09490,6.24700,58.42810,4.25320,16.81070,2.31950,3.40300,15.47960,0.7578,0.8248
2020-06-30,1.29050,0.12360,0.15010,44.49380,4.09640,4.09640,11.24560,-16.91830,-14.08750,0.63170,14.36780,7.48790,48.74500,-18.41700,-60.02330,-10.83370,-16.14080,14.25360,-0.2517,-0.1377
2019-06-30,1.21260,0.08870,0.14090,44.02420,5.80700,5.80700,12.34860,3.51400,1.53860,0.64120,16.20400,6.52460,55.94200,2.21120,8.32720,1.45120,2.01500,17.61930,0.2794,-0.1306
2018-06-30,1.33350,0.12450,0.18630,45.65600,6.63790,6.63790,11.86840,-12.06780,-16.79960,0.55210,13.04260,5.59800,65.20170,-13.78260,-55.79600,-8.83400,-12.06650,17.97040,0.4494,0.0358
2017-06-30,1.55590,0.02430,0.03420,44.35430,5.32010,5.32010,10.83670,-7.55620,-9.09200,0.55930,21.77400,6.37850,57.22330,-5.80690,-12.92720,-4.41860,-5.65570,19.06260,-0.6576,-0.2627
2016-06-30,1.59250,0.03030,0.03130,42.98120,2.15870,2.15870,8.24890,2.18280,2.13460,0.53560,,6.74690,54.09850,1.99460,3.99590,1.51780,1.93080,20.34400,0.0809,-0.0719
2015-06-30,1.90240,,,41.90520,5.24400,5.24400,11.08630,6.47580,-1.74800,0.56690,,6.64380,54.93840,3.02910,5.34210,2.44100,3.02410,20.86860,-0.3487,-0.2959
2014-06-30,2.32770,,,40.20740,4.84330,4.84330,11.34810,-2.09760,2.79280,0.51460,,5.83630,62.53950,3.25400,5.12940,2.64420,3.24910,23.17530,0.9104,-0.2113
2013-06-30,2.13860,,,39.03950,1.57460,1.57460,7.73820,1.94580,5.69110,0.56840,,5.62010,64.94550,4.31520,7.02630,3.49680,4.30840,21.93490,-0.6056,0.7722
2012-06-30,1.26270,,,40.81350,3.45510,3.45510,9.03630,-27.46710,-23.97740,0.66110,,6.32140,57.74040,-22.87250,-52.71320,-15.58440,-22.87250,,-0.8266,-0.5321
2011-06-30,,,,42.45190,8.60910,8.60910,13.33700,10.56630,7.45460,,,,,,,,,,2.2969,1.4772
